task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,steps,choices,label,id
connectivity,"[(13, 7), (7, 14), (5, 4), (4, 10), (4, 13), (14, 6), (14, 8), (14, 4), (14, 0), (14, 11), (6, 1), (8, 7), (8, 3), (8, 10), (8, 14), (0, 12), (0, 7), (11, 4), (11, 9), (1, 10), (1, 5), (1, 9), (3, 13), (3, 14), (3, 7), (10, 2), (10, 11)]","{13: [7],
7: [14],
5: [4],
4: [10, 13],
14: [6, 8, 4, 0, 11],
6: [1],
8: [7, 3, 10, 14],
0: [12, 7],
11: [4, 9],
1: [10, 5, 9],
3: [13, 14, 7],
10: [2, 11],
12: [],
9: [],
2: []}","Node 13 is connected to node 7.
Node 7 is connected to node 14.
Node 5 is connected to node 4.
Node 4 is connected to nodes 10, 13.
Node 14 is connected to nodes 6, 8, 4, 0, 11.
Node 6 is connected to node 1.
Node 8 is connected to nodes 7, 3, 10, 14.
Node 0 is connected to nodes 12, 7.
Node 11 is connected to nodes 4, 9.
Node 1 is connected to nodes 10, 5, 9.
Node 3 is connected to nodes 13, 14, 7.
Node 10 is connected to nodes 2, 11.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",15,27,True,Is there a directed path from node 2 to node 7?,No,"Let's solve it step by step. We can use the depth-first search (DFS) algorithm to detect connectivity between two nodes.
The DFS traversal start from node 2 is [2].
Node 7 is not in the traversal, so the answer is ","('[Yes, No]',)",1,61
connectivity,"[(6, 7), (6, 0), (6, 2), (7, 3), (7, 5), (7, 2), (7, 8), (7, 6), (0, 5), (0, 4), (2, 7), (2, 3), (3, 6), (5, 8), (5, 6), (5, 1), (5, 0), (8, 6), (8, 7), (8, 3), (8, 0), (8, 4), (8, 2), (1, 2), (1, 6), (1, 7), (4, 8), (4, 7), (4, 1), (4, 3), (4, 0), (4, 5)]","{6: [7, 0, 2],
7: [3, 5, 2, 8, 6],
0: [5, 4],
2: [7, 3],
3: [6],
5: [8, 6, 1, 0],
8: [6, 7, 3, 0, 4, 2],
1: [2, 6, 7],
4: [8, 7, 1, 3, 0, 5]}","Node 6 is connected to nodes 7, 0, 2.
Node 7 is connected to nodes 3, 5, 2, 8, 6.
Node 0 is connected to nodes 5, 4.
Node 2 is connected to nodes 7, 3.
Node 3 is connected to node 6.
Node 5 is connected to nodes 8, 6, 1, 0.
Node 8 is connected to nodes 6, 7, 3, 0, 4, 2.
Node 1 is connected to nodes 2, 6, 7.
Node 4 is connected to nodes 8, 7, 1, 3, 0, 5.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,32,True,Is there a directed path from node 8 to node 7?,Yes,"Let's solve it step by step. We can use the depth-first search (DFS) algorithm to detect connectivity between two nodes.
The DFS traversal start from node 8 is [8, 2, 3, 6, 0, 4, 5, 1, 7].
Node 7 is in the traversal, so the answer is ","('[Yes, No]',)",0,62
connectivity,"[(0, 2), (0, 1), (0, 4), (0, 3), (1, 8), (4, 3), (5, 6), (5, 7), (6, 7)]","{0: [2, 1, 4, 3],
2: [0],
1: [0, 8],
4: [0, 3],
3: [0, 4],
8: [1],
5: [6, 7],
6: [5, 7],
7: [5, 6]}","Node 0 is connected to nodes 2, 1, 4, 3.
Node 2 is connected to node 0.
Node 1 is connected to nodes 0, 8.
Node 4 is connected to nodes 0, 3.
Node 3 is connected to nodes 0, 4.
Node 8 is connected to node 1.
Node 5 is connected to nodes 6, 7.
Node 6 is connected to nodes 5, 7.
Node 7 is connected to nodes 5, 6.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,9,False,Is there a path between node 7 and node 0?,No,"Let's solve it step by step. We can use the depth-first search (DFS) algorithm to detect connectivity between two nodes.
The DFS traversal start from node 7 is [7, 6, 5].
Node 0 is not in the traversal, so the answer is ","('[Yes, No]',)",1,63
connectivity,"[(5, 2), (5, 7), (5, 4), (5, 8), (5, 0), (5, 1), (5, 3), (5, 6), (2, 4), (2, 8), (2, 0), (2, 1), (2, 3), (7, 4), (7, 0), (7, 1), (4, 0), (4, 1), (4, 3), (4, 6), (8, 0), (8, 6), (0, 3), (0, 6), (1, 3), (1, 6), (3, 6)]","{5: [2, 7, 4, 8, 0, 1, 3, 6],
2: [5, 4, 8, 0, 1, 3],
7: [5, 4, 0, 1],
4: [5, 2, 7, 0, 1, 3, 6],
8: [5, 2, 0, 6],
0: [5, 2, 7, 4, 8, 3, 6],
1: [5, 2, 7, 4, 3, 6],
3: [5, 2, 4, 0, 1, 6],
6: [5, 4, 8, 0, 1, 3]}","Node 5 is connected to nodes 2, 7, 4, 8, 0, 1, 3, 6.
Node 2 is connected to nodes 5, 4, 8, 0, 1, 3.
Node 7 is connected to nodes 5, 4, 0, 1.
Node 4 is connected to nodes 5, 2, 7, 0, 1, 3, 6.
Node 8 is connected to nodes 5, 2, 0, 6.
Node 0 is connected to nodes 5, 2, 7, 4, 8, 3, 6.
Node 1 is connected to nodes 5, 2, 7, 4, 3, 6.
Node 3 is connected to nodes 5, 2, 4, 0, 1, 6.
Node 6 is connected to nodes 5, 4, 8, 0, 1, 3.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,27,False,Is there a path between node 4 and node 8?,Yes,"Let's solve it step by step. We can use the depth-first search (DFS) algorithm to detect connectivity between two nodes.
The DFS traversal start from node 4 is [4, 6, 3, 1, 7, 0, 8, 2, 5].
Node 8 is in the traversal, so the answer is ","('[Yes, No]',)",0,64
connectivity,"[(3, 8), (3, 1), (8, 1), (1, 3), (1, 4), (1, 2), (2, 8), (7, 5), (5, 4), (5, 0), (6, 3), (6, 0)]","{3: [8, 1],
8: [1],
1: [3, 4, 2],
2: [8],
7: [5],
5: [4, 0],
4: [],
0: [],
6: [3, 0]}","Node 3 is connected to nodes 8, 1.
Node 8 is connected to node 1.
Node 1 is connected to nodes 3, 4, 2.
Node 2 is connected to node 8.
Node 7 is connected to node 5.
Node 5 is connected to nodes 4, 0.
Node 6 is connected to nodes 3, 0.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,12,True,Is there a directed path from node 2 to node 5?,No,"Let's solve it step by step. We can use the depth-first search (DFS) algorithm to detect connectivity between two nodes.
The DFS traversal start from node 2 is [2, 8, 1, 4, 3].
Node 5 is not in the traversal, so the answer is ","('[Yes, No]',)",1,65
connectivity,"[(2, 7), (2, 6), (7, 5), (7, 8), (6, 0), (6, 5), (6, 8), (6, 4), (0, 2), (5, 8), (5, 4), (5, 7), (5, 6), (8, 7), (4, 9), (4, 6), (4, 0), (3, 2), (1, 5), (1, 3)]","{2: [7, 6],
7: [5, 8],
6: [0, 5, 8, 4],
0: [2],
5: [8, 4, 7, 6],
8: [7],
4: [9, 6, 0],
9: [],
3: [2],
1: [5, 3]}","Node 2 is connected to nodes 7, 6.
Node 7 is connected to nodes 5, 8.
Node 6 is connected to nodes 0, 5, 8, 4.
Node 0 is connected to node 2.
Node 5 is connected to nodes 8, 4, 7, 6.
Node 8 is connected to node 7.
Node 4 is connected to nodes 9, 6, 0.
Node 3 is connected to node 2.
Node 1 is connected to nodes 5, 3.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,20,True,Is there a directed path from node 9 to node 4?,No,"Let's solve it step by step. We can use the depth-first search (DFS) algorithm to detect connectivity between two nodes.
The DFS traversal start from node 9 is [9].
Node 4 is not in the traversal, so the answer is ","('[Yes, No]',)",1,66
connectivity,"[(3, 6), (3, 8), (3, 5), (3, 0), (3, 7), (3, 2), (3, 1), (6, 4), (6, 5), (6, 0), (6, 2), (6, 1), (8, 4), (8, 0), (8, 7), (8, 1), (5, 4), (5, 7), (5, 2), (5, 1), (0, 4), (0, 2), (0, 1), (7, 4), (7, 2), (2, 1), (1, 4)]","{3: [6, 8, 5, 0, 7, 2, 1],
6: [3, 4, 5, 0, 2, 1],
8: [3, 4, 0, 7, 1],
5: [3, 6, 4, 7, 2, 1],
0: [3, 6, 4, 8, 2, 1],
7: [3, 4, 8, 5, 2],
2: [3, 6, 5, 0, 7, 1],
1: [3, 6, 4, 8, 5, 0, 2],
4: [6, 8, 5, 0, 7, 1]}","Node 3 is connected to nodes 6, 8, 5, 0, 7, 2, 1.
Node 6 is connected to nodes 3, 4, 5, 0, 2, 1.
Node 8 is connected to nodes 3, 4, 0, 7, 1.
Node 5 is connected to nodes 3, 6, 4, 7, 2, 1.
Node 0 is connected to nodes 3, 6, 4, 8, 2, 1.
Node 7 is connected to nodes 3, 4, 8, 5, 2.
Node 2 is connected to nodes 3, 6, 5, 0, 7, 1.
Node 1 is connected to nodes 3, 6, 4, 8, 5, 0, 2.
Node 4 is connected to nodes 6, 8, 5, 0, 7, 1.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,27,False,Is there a path between node 3 and node 8?,Yes,"Let's solve it step by step. We can use the depth-first search (DFS) algorithm to detect connectivity between two nodes.
The DFS traversal start from node 3 is [3, 1, 2, 7, 5, 4, 0, 8, 6].
Node 8 is in the traversal, so the answer is ","('[Yes, No]',)",0,67
connectivity,"[(3, 6), (3, 9), (3, 8), (3, 11), (3, 7), (6, 7), (6, 12), (9, 5), (8, 4), (11, 13), (11, 5), (11, 7), (11, 2), (11, 1), (7, 5), (7, 0), (12, 10), (10, 13), (10, 4), (10, 5), (10, 1), (4, 5), (4, 0), (4, 2)]","{3: [6, 9, 8, 11, 7],
6: [3, 7, 12],
9: [3, 5],
8: [3, 4],
11: [3, 13, 5, 7, 2, 1],
7: [3, 6, 5, 0, 11],
12: [6, 10],
10: [13, 4, 5, 1, 12],
13: [10, 11],
4: [10, 5, 8, 0, 2],
5: [10, 9, 7, 11, 4],
1: [10, 11],
0: [4, 7],
2: [4, 11]}","Node 3 is connected to nodes 6, 9, 8, 11, 7.
Node 6 is connected to nodes 3, 7, 12.
Node 9 is connected to nodes 3, 5.
Node 8 is connected to nodes 3, 4.
Node 11 is connected to nodes 3, 13, 5, 7, 2, 1.
Node 7 is connected to nodes 3, 6, 5, 0, 11.
Node 12 is connected to nodes 6, 10.
Node 10 is connected to nodes 13, 4, 5, 1, 12.
Node 13 is connected to nodes 10, 11.
Node 4 is connected to nodes 10, 5, 8, 0, 2.
Node 5 is connected to nodes 10, 9, 7, 11, 4.
Node 1 is connected to nodes 10, 11.
Node 0 is connected to nodes 4, 7.
Node 2 is connected to nodes 4, 11.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,24,False,Is there a path between node 6 and node 3?,Yes,"Let's solve it step by step. We can use the depth-first search (DFS) algorithm to detect connectivity between two nodes.
The DFS traversal start from node 6 is [6, 12, 10, 1, 11, 2, 4, 0, 7, 5, 9, 3, 8, 13].
Node 3 is in the traversal, so the answer is ","('[Yes, No]',)",0,68
connectivity,"[(4, 3), (3, 6), (0, 7), (7, 0), (7, 3), (7, 5), (1, 5), (1, 4), (5, 4), (5, 0), (5, 3), (6, 4), (6, 0), (6, 7), (8, 7), (8, 4), (2, 1)]","{4: [3],
3: [6],
0: [7],
7: [0, 3, 5],
1: [5, 4],
5: [4, 0, 3],
6: [4, 0, 7],
8: [7, 4],
2: [1]}","Node 4 is connected to node 3.
Node 3 is connected to node 6.
Node 0 is connected to node 7.
Node 7 is connected to nodes 0, 3, 5.
Node 1 is connected to nodes 5, 4.
Node 5 is connected to nodes 4, 0, 3.
Node 6 is connected to nodes 4, 0, 7.
Node 8 is connected to nodes 7, 4.
Node 2 is connected to node 1.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,17,True,Is there a directed path from node 0 to node 2?,No,"Let's solve it step by step. We can use the depth-first search (DFS) algorithm to detect connectivity between two nodes.
The DFS traversal start from node 0 is [0, 7, 5, 3, 6, 4].
Node 2 is not in the traversal, so the answer is ","('[Yes, No]',)",1,69
connectivity,"[(3, 9), (3, 7), (3, 5), (3, 11), (3, 10), (9, 0), (9, 7), (9, 2), (9, 8), (9, 11), (9, 6), (9, 10), (7, 0), (7, 4), (7, 8), (7, 5), (7, 6), (7, 10), (5, 0), (5, 4), (5, 2), (5, 11), (5, 6), (5, 1), (11, 0), (11, 2), (11, 6), (11, 10), (10, 0), (10, 4), (10, 8), (10, 6), (10, 1), (0, 4), (0, 2), (0, 8), (0, 6), (4, 2), (4, 8), (4, 6), (4, 1), (2, 6), (8, 6), (8, 1), (6, 1)]","{3: [9, 7, 5, 11, 10],
9: [3, 0, 7, 2, 8, 11, 6, 10],
7: [3, 0, 9, 4, 8, 5, 6, 10],
5: [3, 0, 4, 7, 2, 11, 6, 1],
11: [3, 0, 9, 2, 5, 6, 10],
10: [3, 0, 9, 4, 7, 8, 11, 6, 1],
0: [9, 4, 7, 2, 8, 5, 11, 6, 10],
4: [0, 7, 2, 8, 5, 6, 1, 10],
2: [0, 9, 4, 5, 11, 6],
8: [0, 9, 4, 7, 6, 1, 10],
6: [0, 9, 4, 7, 2, 8, 5, 11, 1, 10],
1: [4, 8, 5, 6, 10]}","Node 3 is connected to nodes 9, 7, 5, 11, 10.
Node 9 is connected to nodes 3, 0, 7, 2, 8, 11, 6, 10.
Node 7 is connected to nodes 3, 0, 9, 4, 8, 5, 6, 10.
Node 5 is connected to nodes 3, 0, 4, 7, 2, 11, 6, 1.
Node 11 is connected to nodes 3, 0, 9, 2, 5, 6, 10.
Node 10 is connected to nodes 3, 0, 9, 4, 7, 8, 11, 6, 1.
Node 0 is connected to nodes 9, 4, 7, 2, 8, 5, 11, 6, 10.
Node 4 is connected to nodes 0, 7, 2, 8, 5, 6, 1, 10.
Node 2 is connected to nodes 0, 9, 4, 5, 11, 6.
Node 8 is connected to nodes 0, 9, 4, 7, 6, 1, 10.
Node 6 is connected to nodes 0, 9, 4, 7, 2, 8, 5, 11, 1, 10.
Node 1 is connected to nodes 4, 8, 5, 6, 10.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,45,False,Is there a path between node 3 and node 11?,Yes,"Let's solve it step by step. We can use the depth-first search (DFS) algorithm to detect connectivity between two nodes.
The DFS traversal start from node 3 is [3, 10, 1, 6, 11, 5, 2, 4, 8, 7, 9, 0].
Node 11 is in the traversal, so the answer is ","('[Yes, No]',)",0,70
connectivity,"[(2, 6), (2, 0), (0, 5), (0, 6), (0, 8), (0, 7), (8, 4), (8, 1), (4, 1), (4, 2), (4, 7), (4, 5), (1, 7), (7, 3), (7, 0), (7, 4), (3, 5), (3, 2), (3, 6), (3, 7), (5, 4), (5, 2), (5, 7)]","{2: [6, 0],
6: [],
0: [5, 6, 8, 7],
8: [4, 1],
4: [1, 2, 7, 5],
1: [7],
7: [3, 0, 4],
3: [5, 2, 6, 7],
5: [4, 2, 7]}","Node 2 is connected to nodes 6, 0.
Node 0 is connected to nodes 5, 6, 8, 7.
Node 8 is connected to nodes 4, 1.
Node 4 is connected to nodes 1, 2, 7, 5.
Node 1 is connected to node 7.
Node 7 is connected to nodes 3, 0, 4.
Node 3 is connected to nodes 5, 2, 6, 7.
Node 5 is connected to nodes 4, 2, 7.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,23,True,Is there a directed path from node 6 to node 1?,No,"Let's solve it step by step. We can use the depth-first search (DFS) algorithm to detect connectivity between two nodes.
The DFS traversal start from node 6 is [6].
Node 1 is not in the traversal, so the answer is ","('[Yes, No]',)",1,71
connectivity,"[(9, 12), (9, 13), (9, 3), (9, 7), (9, 1), (13, 2), (13, 14), (3, 4), (7, 11), (7, 6), (7, 0), (1, 8), (8, 10), (11, 5)]","{9: [12, 13, 3, 7, 1],
12: [9],
13: [9, 2, 14],
3: [9, 4],
7: [9, 11, 6, 0],
1: [9, 8],
2: [13],
14: [13],
4: [3],
8: [1, 10],
10: [8],
11: [5, 7],
5: [11],
6: [7],
0: [7]}","Node 9 is connected to nodes 12, 13, 3, 7, 1.
Node 12 is connected to node 9.
Node 13 is connected to nodes 9, 2, 14.
Node 3 is connected to nodes 9, 4.
Node 7 is connected to nodes 9, 11, 6, 0.
Node 1 is connected to nodes 9, 8.
Node 2 is connected to node 13.
Node 14 is connected to node 13.
Node 4 is connected to node 3.
Node 8 is connected to nodes 1, 10.
Node 10 is connected to node 8.
Node 11 is connected to nodes 5, 7.
Node 5 is connected to node 11.
Node 6 is connected to node 7.
Node 0 is connected to node 7.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",15,14,False,Is there a path between node 5 and node 7?,Yes,"Let's solve it step by step. We can use the depth-first search (DFS) algorithm to detect connectivity between two nodes.
The DFS traversal start from node 5 is [5, 11, 7, 0, 6, 9, 1, 8, 10, 3, 4, 13, 14, 2, 12].
Node 7 is in the traversal, so the answer is ","('[Yes, No]',)",0,72
connectivity,"[(2, 7), (2, 8), (7, 8), (7, 6), (3, 5), (3, 7), (5, 4), (5, 8), (5, 2), (4, 8), (6, 0), (6, 7), (6, 2), (0, 4), (1, 3), (1, 6), (1, 7)]","{2: [7, 8],
7: [8, 6],
8: [],
3: [5, 7],
5: [4, 8, 2],
4: [8],
6: [0, 7, 2],
0: [4],
1: [3, 6, 7]}","Node 2 is connected to nodes 7, 8.
Node 7 is connected to nodes 8, 6.
Node 3 is connected to nodes 5, 7.
Node 5 is connected to nodes 4, 8, 2.
Node 4 is connected to node 8.
Node 6 is connected to nodes 0, 7, 2.
Node 0 is connected to node 4.
Node 1 is connected to nodes 3, 6, 7.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,17,True,Is there a directed path from node 6 to node 3?,No,"Let's solve it step by step. We can use the depth-first search (DFS) algorithm to detect connectivity between two nodes.
The DFS traversal start from node 6 is [6, 2, 8, 7, 0, 4].
Node 3 is not in the traversal, so the answer is ","('[Yes, No]',)",1,73
connectivity,"[(6, 2), (6, 3), (6, 1), (6, 8), (6, 5), (6, 7), (2, 9), (3, 7), (1, 7), (8, 7), (5, 7), (5, 4), (7, 9), (7, 0), (7, 4), (0, 4)]","{6: [2, 3, 1, 8, 5, 7],
2: [6, 9],
3: [6, 7],
1: [6, 7],
8: [6, 7],
5: [6, 7, 4],
7: [6, 5, 9, 0, 4, 8, 3, 1],
9: [2, 7],
0: [7, 4],
4: [7, 5, 0]}","Node 6 is connected to nodes 2, 3, 1, 8, 5, 7.
Node 2 is connected to nodes 6, 9.
Node 3 is connected to nodes 6, 7.
Node 1 is connected to nodes 6, 7.
Node 8 is connected to nodes 6, 7.
Node 5 is connected to nodes 6, 7, 4.
Node 7 is connected to nodes 6, 5, 9, 0, 4, 8, 3, 1.
Node 9 is connected to nodes 2, 7.
Node 0 is connected to nodes 7, 4.
Node 4 is connected to nodes 7, 5, 0.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,16,False,Is there a path between node 2 and node 0?,Yes,"Let's solve it step by step. We can use the depth-first search (DFS) algorithm to detect connectivity between two nodes.
The DFS traversal start from node 2 is [2, 9, 7, 1, 6, 5, 4, 0, 8, 3].
Node 0 is in the traversal, so the answer is ","('[Yes, No]',)",0,74
connectivity,"[(7, 1), (7, 2), (1, 5), (2, 4), (5, 3), (8, 0), (8, 10), (0, 10), (6, 4), (6, 3), (3, 9)]","{7: [1, 2],
1: [7, 5],
2: [7, 4],
5: [1, 3],
8: [0, 10],
0: [8, 10],
10: [8, 0],
6: [4, 3],
4: [6, 2],
3: [6, 9, 5],
9: [3]}","Node 7 is connected to nodes 1, 2.
Node 1 is connected to nodes 7, 5.
Node 2 is connected to nodes 7, 4.
Node 5 is connected to nodes 1, 3.
Node 8 is connected to nodes 0, 10.
Node 0 is connected to nodes 8, 10.
Node 10 is connected to nodes 8, 0.
Node 6 is connected to nodes 4, 3.
Node 4 is connected to nodes 6, 2.
Node 3 is connected to nodes 6, 9, 5.
Node 9 is connected to node 3.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,11,False,Is there a path between node 3 and node 0?,No,"Let's solve it step by step. We can use the depth-first search (DFS) algorithm to detect connectivity between two nodes.
The DFS traversal start from node 3 is [3, 5, 1, 7, 2, 4, 6, 9].
Node 0 is not in the traversal, so the answer is ","('[Yes, No]',)",1,75
connectivity,"[(11, 5), (11, 12), (11, 10), (11, 3), (11, 13), (11, 6), (5, 2), (5, 0), (5, 12), (5, 8), (5, 3), (5, 9), (5, 7), (5, 4), (12, 14), (12, 0), (12, 1), (12, 3), (12, 13), (10, 1), (10, 8), (10, 13), (10, 4), (3, 14), (3, 9), (3, 7), (13, 0), (13, 1), (13, 8), (13, 9), (13, 6), (6, 9), (6, 7), (2, 14), (2, 0), (2, 4), (4, 8), (4, 9), (4, 7), (7, 1)]","{11: [5, 12, 10, 3, 13, 6],
5: [11, 2, 0, 12, 8, 3, 9, 7, 4],
12: [11, 5, 14, 0, 1, 3, 13],
10: [11, 1, 8, 13, 4],
3: [11, 5, 14, 12, 9, 7],
13: [11, 0, 12, 10, 1, 8, 9, 6],
6: [11, 9, 7, 13],
2: [5, 14, 0, 4],
14: [2, 12, 3],
0: [2, 5, 12, 13],
4: [2, 5, 10, 8, 9, 7],
8: [5, 10, 13, 4],
9: [5, 3, 13, 6, 4],
7: [5, 1, 3, 6, 4],
1: [12, 10, 7, 13]}","Node 11 is connected to nodes 5, 12, 10, 3, 13, 6.
Node 5 is connected to nodes 11, 2, 0, 12, 8, 3, 9, 7, 4.
Node 12 is connected to nodes 11, 5, 14, 0, 1, 3, 13.
Node 10 is connected to nodes 11, 1, 8, 13, 4.
Node 3 is connected to nodes 11, 5, 14, 12, 9, 7.
Node 13 is connected to nodes 11, 0, 12, 10, 1, 8, 9, 6.
Node 6 is connected to nodes 11, 9, 7, 13.
Node 2 is connected to nodes 5, 14, 0, 4.
Node 14 is connected to nodes 2, 12, 3.
Node 0 is connected to nodes 2, 5, 12, 13.
Node 4 is connected to nodes 2, 5, 10, 8, 9, 7.
Node 8 is connected to nodes 5, 10, 13, 4.
Node 9 is connected to nodes 5, 3, 13, 6, 4.
Node 7 is connected to nodes 5, 1, 3, 6, 4.
Node 1 is connected to nodes 12, 10, 7, 13.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",15,40,False,Is there a path between node 11 and node 7?,Yes,"Let's solve it step by step. We can use the depth-first search (DFS) algorithm to detect connectivity between two nodes.
The DFS traversal start from node 11 is [11, 6, 13, 9, 4, 7, 3, 12, 1, 10, 8, 5, 0, 2, 14].
Node 7 is in the traversal, so the answer is ","('[Yes, No]',)",0,76
connectivity,"[(8, 10), (8, 6), (8, 1), (8, 5), (10, 11), (10, 2), (6, 11), (1, 5), (1, 10), (1, 11), (1, 6), (5, 2), (5, 1), (4, 10), (4, 0), (4, 1), (4, 8), (11, 0), (11, 2), (11, 6), (11, 1), (11, 7), (2, 6), (7, 8), (7, 2), (9, 7), (9, 4), (3, 6), (3, 11)]","{8: [10, 6, 1, 5],
10: [11, 2],
6: [11],
1: [5, 10, 11, 6],
5: [2, 1],
4: [10, 0, 1, 8],
0: [],
11: [0, 2, 6, 1, 7],
2: [6],
7: [8, 2],
9: [7, 4],
3: [6, 11]}","Node 8 is connected to nodes 10, 6, 1, 5.
Node 10 is connected to nodes 11, 2.
Node 6 is connected to node 11.
Node 1 is connected to nodes 5, 10, 11, 6.
Node 5 is connected to nodes 2, 1.
Node 4 is connected to nodes 10, 0, 1, 8.
Node 11 is connected to nodes 0, 2, 6, 1, 7.
Node 2 is connected to node 6.
Node 7 is connected to nodes 8, 2.
Node 9 is connected to nodes 7, 4.
Node 3 is connected to nodes 6, 11.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,29,True,Is there a directed path from node 2 to node 3?,No,"Let's solve it step by step. We can use the depth-first search (DFS) algorithm to detect connectivity between two nodes.
The DFS traversal start from node 2 is [2, 6, 11, 7, 8, 5, 1, 10, 0].
Node 3 is not in the traversal, so the answer is ","('[Yes, No]',)",1,77
connectivity,"[(7, 1), (7, 6), (7, 8), (1, 3), (1, 0), (1, 12), (1, 9), (6, 2), (6, 0), (6, 4), (6, 12), (6, 5), (8, 2), (8, 3), (8, 10), (8, 9), (3, 10), (3, 11), (0, 12), (12, 11), (12, 9), (9, 2), (9, 10), (9, 4), (2, 10), (2, 4), (10, 5), (4, 5), (4, 11)]","{7: [1, 6, 8],
1: [7, 3, 0, 12, 9],
6: [7, 2, 0, 4, 12, 5],
8: [7, 2, 3, 10, 9],
3: [1, 10, 11, 8],
0: [1, 6, 12],
12: [1, 6, 0, 11, 9],
9: [1, 2, 10, 4, 12, 8],
2: [6, 10, 4, 8, 9],
10: [2, 3, 5, 8, 9],
4: [2, 6, 5, 11, 9],
11: [3, 4, 12],
5: [6, 10, 4]}","Node 7 is connected to nodes 1, 6, 8.
Node 1 is connected to nodes 7, 3, 0, 12, 9.
Node 6 is connected to nodes 7, 2, 0, 4, 12, 5.
Node 8 is connected to nodes 7, 2, 3, 10, 9.
Node 3 is connected to nodes 1, 10, 11, 8.
Node 0 is connected to nodes 1, 6, 12.
Node 12 is connected to nodes 1, 6, 0, 11, 9.
Node 9 is connected to nodes 1, 2, 10, 4, 12, 8.
Node 2 is connected to nodes 6, 10, 4, 8, 9.
Node 10 is connected to nodes 2, 3, 5, 8, 9.
Node 4 is connected to nodes 2, 6, 5, 11, 9.
Node 11 is connected to nodes 3, 4, 12.
Node 5 is connected to nodes 6, 10, 4.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,29,False,Is there a path between node 0 and node 12?,Yes,"Let's solve it step by step. We can use the depth-first search (DFS) algorithm to detect connectivity between two nodes.
The DFS traversal start from node 0 is [0, 12, 9, 8, 10, 5, 4, 11, 3, 1, 7, 6, 2].
Node 12 is in the traversal, so the answer is ","('[Yes, No]',)",0,78
connectivity,"[(9, 7), (7, 1), (7, 5), (7, 9), (7, 8), (7, 4), (6, 2), (6, 1), (6, 3), (1, 4), (1, 0), (3, 5), (8, 7), (8, 1), (8, 5), (8, 9), (5, 0), (5, 2), (4, 7), (4, 2), (4, 9), (0, 7), (0, 2), (0, 3)]","{9: [7],
7: [1, 5, 9, 8, 4],
6: [2, 1, 3],
2: [],
1: [4, 0],
3: [5],
8: [7, 1, 5, 9],
5: [0, 2],
4: [7, 2, 9],
0: [7, 2, 3]}","Node 9 is connected to node 7.
Node 7 is connected to nodes 1, 5, 9, 8, 4.
Node 6 is connected to nodes 2, 1, 3.
Node 1 is connected to nodes 4, 0.
Node 3 is connected to node 5.
Node 8 is connected to nodes 7, 1, 5, 9.
Node 5 is connected to nodes 0, 2.
Node 4 is connected to nodes 7, 2, 9.
Node 0 is connected to nodes 7, 2, 3.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,24,True,Is there a directed path from node 2 to node 0?,No,"Let's solve it step by step. We can use the depth-first search (DFS) algorithm to detect connectivity between two nodes.
The DFS traversal start from node 2 is [2].
Node 0 is not in the traversal, so the answer is ","('[Yes, No]',)",1,79
