task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,id
euler_path,"[(9, 6), (9, 0), (9, 10), (9, 4), (6, 2), (6, 9), (6, 8), (6, 1), (6, 4), (0, 5), (0, 7), (0, 1), (0, 4), (10, 9), (10, 4), (10, 0), (10, 1), (4, 5), (4, 6), (4, 11), (4, 2), (4, 3), (4, 0), (4, 10), (2, 6), (2, 11), (2, 7), (2, 4), (2, 3), (8, 2), (8, 6), (1, 3), (1, 4), (1, 8), (11, 10), (11, 4), (11, 5), (7, 10), (7, 5), (7, 9), (3, 2), (3, 7), (3, 9), (3, 11), (5, 1), (5, 2), (5, 3), (5, 0)]","{9: [6, 0, 10, 4],
6: [2, 9, 8, 1, 4],
0: [5, 7, 1, 4],
10: [9, 4, 0, 1],
4: [5, 6, 11, 2, 3, 0, 10],
2: [6, 11, 7, 4, 3],
8: [2, 6],
1: [3, 4, 8],
11: [10, 4, 5],
7: [10, 5, 9],
3: [2, 7, 9, 11],
5: [1, 2, 3, 0]}","Node 9 is connected to nodes 6, 0, 10, 4.
Node 6 is connected to nodes 2, 9, 8, 1, 4.
Node 0 is connected to nodes 5, 7, 1, 4.
Node 10 is connected to nodes 9, 4, 0, 1.
Node 4 is connected to nodes 5, 6, 11, 2, 3, 0, 10.
Node 2 is connected to nodes 6, 11, 7, 4, 3.
Node 8 is connected to nodes 2, 6.
Node 1 is connected to nodes 3, 4, 8.
Node 11 is connected to nodes 10, 4, 5.
Node 7 is connected to nodes 10, 5, 9.
Node 3 is connected to nodes 2, 7, 9, 11.
Node 5 is connected to nodes 1, 2, 3, 0.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,48,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[6, 4, 6, 9, 10, 4, 2, 11, 4, 5, 0, 4, 0, 7, 10, 1, 8, 2, 4, 11, 10, 0, 5, 3, 7, 9, 6, 2, 7, 5, 1, 4, 3, 11, 5, 2, 6, 8, 6, 1, 3, 2, 3, 9, 4, 10, 9, 0, 1]",82
euler_path,"[(0, 4), (0, 3), (0, 5), (0, 7), (0, 6), (0, 12), (0, 2), (0, 1), (4, 6), (4, 3), (4, 2), (3, 2), (3, 8), (3, 7), (3, 6), (3, 11), (3, 9), (3, 10), (3, 13), (5, 8), (5, 11), (5, 12), (7, 8), (7, 9), (7, 1), (7, 12), (6, 2), (12, 2), (12, 13), (12, 10), (2, 8), (2, 10), (2, 11), (1, 8), (1, 9), (1, 11), (1, 10), (1, 13), (8, 9), (10, 9), (10, 11), (11, 9)]","{0: [4, 3, 5, 7, 6, 12, 2, 1],
4: [0, 6, 3, 2],
3: [0, 4, 2, 8, 7, 6, 11, 9, 10, 13],
5: [0, 8, 11, 12],
7: [0, 8, 9, 3, 1, 12],
6: [0, 4, 2, 3],
12: [0, 2, 7, 13, 5, 10],
2: [0, 4, 8, 6, 10, 3, 11, 12],
1: [0, 8, 7, 9, 11, 10, 13],
8: [2, 7, 3, 1, 5, 9],
10: [2, 3, 9, 11, 1, 12],
11: [2, 3, 9, 1, 10, 5],
9: [8, 7, 3, 11, 10, 1],
13: [3, 1, 12]}","Node 0 is connected to nodes 4, 3, 5, 7, 6, 12, 2, 1.
Node 4 is connected to nodes 0, 6, 3, 2.
Node 3 is connected to nodes 0, 4, 2, 8, 7, 6, 11, 9, 10, 13.
Node 5 is connected to nodes 0, 8, 11, 12.
Node 7 is connected to nodes 0, 8, 9, 3, 1, 12.
Node 6 is connected to nodes 0, 4, 2, 3.
Node 12 is connected to nodes 0, 2, 7, 13, 5, 10.
Node 2 is connected to nodes 0, 4, 8, 6, 10, 3, 11, 12.
Node 1 is connected to nodes 0, 8, 7, 9, 11, 10, 13.
Node 8 is connected to nodes 2, 7, 3, 1, 5, 9.
Node 10 is connected to nodes 2, 3, 9, 11, 1, 12.
Node 11 is connected to nodes 2, 3, 9, 1, 10, 5.
Node 9 is connected to nodes 8, 7, 3, 11, 10, 1.
Node 13 is connected to nodes 3, 1, 12.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,42,False,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[13, 12, 10, 11, 5, 12, 2, 8, 7, 1, 13, 3, 10, 2, 6, 0, 3, 2, 11, 1, 0, 5, 8, 3, 11, 9, 8, 1, 10, 9, 7, 0, 4, 3, 7, 12, 0, 2, 4, 6, 3, 9, 1]",83
euler_path,"[(2, 14), (2, 5), (2, 1), (2, 8), (2, 10), (14, 4), (14, 13), (14, 1), (14, 3), (14, 12), (14, 2), (5, 14), (5, 12), (1, 8), (1, 3), (1, 5), (1, 13), (8, 0), (8, 9), (8, 2), (8, 14), (10, 14), (10, 6), (10, 12), (10, 13), (4, 3), (4, 7), (4, 14), (13, 8), (13, 1), (13, 4), (13, 11), (3, 1), (3, 6), (3, 2), (12, 13), (12, 14), (12, 4), (11, 2), (9, 0), (0, 10), (0, 2), (7, 10), (6, 10), (6, 3)]","{2: [14, 5, 1, 8, 10],
14: [4, 13, 1, 3, 12, 2],
5: [14, 12],
1: [8, 3, 5, 13],
8: [0, 9, 2, 14],
10: [14, 6, 12, 13],
4: [3, 7, 14],
13: [8, 1, 4, 11],
3: [1, 6, 2],
12: [13, 14, 4],
11: [2],
9: [0],
0: [10, 2],
7: [10],
6: [10, 3]}","Node 2 is connected to nodes 14, 5, 1, 8, 10.
Node 14 is connected to nodes 4, 13, 1, 3, 12, 2.
Node 5 is connected to nodes 14, 12.
Node 1 is connected to nodes 8, 3, 5, 13.
Node 8 is connected to nodes 0, 9, 2, 14.
Node 10 is connected to nodes 14, 6, 12, 13.
Node 4 is connected to nodes 3, 7, 14.
Node 13 is connected to nodes 8, 1, 4, 11.
Node 3 is connected to nodes 1, 6, 2.
Node 12 is connected to nodes 13, 14, 4.
Node 11 is connected to node 2.
Node 9 is connected to node 0.
Node 0 is connected to nodes 10, 2.
Node 7 is connected to node 10.
Node 6 is connected to nodes 10, 3.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",15,45,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[8, 14, 2, 5, 12, 4, 7, 10, 12, 14, 13, 8, 2, 8, 0, 10, 13, 1, 13, 4, 3, 1, 5, 14, 12, 13, 11, 2, 10, 14, 3, 6, 10, 6, 3, 2, 14, 4, 14, 1, 8, 9, 0, 2, 1, 3]",84
euler_path,"[(5, 1), (5, 4), (5, 2), (5, 8), (5, 9), (5, 0), (1, 0), (1, 2), (1, 6), (1, 7), (1, 5), (1, 4), (1, 8), (1, 3), (4, 1), (4, 7), (4, 5), (4, 9), (2, 1), (2, 5), (2, 8), (2, 0), (8, 1), (8, 9), (8, 3), (8, 5), (9, 5), (9, 1), (0, 4), (0, 1), (0, 8), (0, 7), (0, 5), (6, 2), (7, 4), (7, 2), (7, 0), (7, 1), (3, 0), (3, 1)]","{5: [1, 4, 2, 8, 9, 0],
1: [0, 2, 6, 7, 5, 4, 8, 3],
4: [1, 7, 5, 9],
2: [1, 5, 8, 0],
8: [1, 9, 3, 5],
9: [5, 1],
0: [4, 1, 8, 7, 5],
6: [2],
7: [4, 2, 0, 1],
3: [0, 1]}","Node 5 is connected to nodes 1, 4, 2, 8, 9, 0.
Node 1 is connected to nodes 0, 2, 6, 7, 5, 4, 8, 3.
Node 4 is connected to nodes 1, 7, 5, 9.
Node 2 is connected to nodes 1, 5, 8, 0.
Node 8 is connected to nodes 1, 9, 3, 5.
Node 9 is connected to nodes 5, 1.
Node 0 is connected to nodes 4, 1, 8, 7, 5.
Node 6 is connected to node 2.
Node 7 is connected to nodes 4, 2, 0, 1.
Node 3 is connected to nodes 0, 1.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,40,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[7, 2, 5, 9, 1, 2, 8, 5, 1, 6, 2, 0, 5, 4, 7, 4, 5, 8, 3, 0, 7, 0, 8, 1, 3, 1, 0, 1, 5, 2, 1, 7, 1, 8, 9, 5, 0, 4, 1, 4, 9]",85
euler_path,"[(3, 1), (1, 6), (1, 8), (6, 4), (6, 0), (6, 2), (8, 2), (8, 4), (4, 2), (4, 6), (4, 0), (2, 1), (2, 5), (2, 0), (2, 8), (0, 3), (0, 4), (0, 6), (7, 2)]","{3: [1],
1: [6, 8],
6: [4, 0, 2],
8: [2, 4],
4: [2, 6, 0],
2: [1, 5, 0, 8],
0: [3, 4, 6],
5: [],
7: [2]}","Node 3 is connected to node 1.
Node 1 is connected to nodes 6, 8.
Node 6 is connected to nodes 4, 0, 2.
Node 8 is connected to nodes 2, 4.
Node 4 is connected to nodes 2, 6, 0.
Node 2 is connected to nodes 1, 5, 0, 8.
Node 0 is connected to nodes 3, 4, 6.
Node 7 is connected to node 2.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,19,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[7, 2, 8, 2, 0, 6, 2, 1, 6, 4, 0, 3, 1, 8, 4, 6, 0, 4, 2, 5]",86
euler_path,"[(2, 10), (2, 3), (2, 0), (2, 11), (2, 6), (10, 1), (10, 2), (10, 12), (10, 0), (10, 4), (3, 4), (0, 10), (0, 12), (0, 11), (11, 10), (11, 2), (6, 2), (1, 8), (1, 9), (12, 1), (12, 5), (4, 10), (4, 0), (8, 2), (9, 7), (9, 2), (7, 10)]","{2: [10, 3, 0, 11, 6],
10: [1, 2, 12, 0, 4],
3: [4],
0: [10, 12, 11],
11: [10, 2],
6: [2],
1: [8, 9],
12: [1, 5],
4: [10, 0],
8: [2],
9: [7, 2],
7: [10],
5: []}","Node 2 is connected to nodes 10, 3, 0, 11, 6.
Node 10 is connected to nodes 1, 2, 12, 0, 4.
Node 3 is connected to node 4.
Node 0 is connected to nodes 10, 12, 11.
Node 11 is connected to nodes 10, 2.
Node 6 is connected to node 2.
Node 1 is connected to nodes 8, 9.
Node 12 is connected to nodes 1, 5.
Node 4 is connected to nodes 10, 0.
Node 8 is connected to node 2.
Node 9 is connected to nodes 7, 2.
Node 7 is connected to node 10.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,27,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[9, 7, 10, 0, 11, 10, 12, 1, 8, 2, 0, 10, 2, 10, 4, 10, 1, 9, 2, 11, 2, 6, 2, 3, 4, 0, 12, 5]",87
euler_path,"[(3, 5), (3, 0), (5, 7), (5, 2), (5, 3), (0, 2), (0, 6), (0, 5), (7, 5), (7, 4), (2, 1), (2, 7), (6, 3), (1, 4), (4, 5), (4, 0)]","{3: [5, 0],
5: [7, 2, 3],
0: [2, 6, 5],
7: [5, 4],
2: [1, 7],
6: [3],
1: [4],
4: [5, 0]}","Node 3 is connected to nodes 5, 0.
Node 5 is connected to nodes 7, 2, 3.
Node 0 is connected to nodes 2, 6, 5.
Node 7 is connected to nodes 5, 4.
Node 2 is connected to nodes 1, 7.
Node 6 is connected to node 3.
Node 1 is connected to node 4.
Node 4 is connected to nodes 5, 0.","[0, 1, 2, 3, 4, 5, 6, 7]",8,16,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[0, 2, 1, 4, 5, 3, 0, 6, 3, 5, 7, 4, 0, 5, 2, 7, 5]",88
euler_path,"[(3, 10), (3, 6), (3, 11), (10, 1), (6, 12), (6, 9), (6, 13), (11, 2), (11, 3), (13, 5), (13, 3), (13, 7), (5, 6), (5, 9), (7, 2), (7, 4), (9, 3), (9, 11), (9, 13), (4, 8), (4, 2), (8, 4), (8, 6), (2, 9), (2, 0), (2, 5), (0, 8), (12, 7)]","{3: [10, 6, 11],
10: [1],
6: [12, 9, 13],
11: [2, 3],
1: [],
13: [5, 3, 7],
5: [6, 9],
7: [2, 4],
9: [3, 11, 13],
4: [8, 2],
8: [4, 6],
2: [9, 0, 5],
0: [8],
12: [7]}","Node 3 is connected to nodes 10, 6, 11.
Node 10 is connected to node 1.
Node 6 is connected to nodes 12, 9, 13.
Node 11 is connected to nodes 2, 3.
Node 13 is connected to nodes 5, 3, 7.
Node 5 is connected to nodes 6, 9.
Node 7 is connected to nodes 2, 4.
Node 9 is connected to nodes 3, 11, 13.
Node 4 is connected to nodes 8, 2.
Node 8 is connected to nodes 4, 6.
Node 2 is connected to nodes 9, 0, 5.
Node 0 is connected to node 8.
Node 12 is connected to node 7.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,28,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[13, 5, 9, 13, 7, 2, 9, 11, 3, 6, 9, 3, 11, 2, 5, 6, 12, 7, 4, 2, 0, 8, 4, 8, 6, 13, 3, 10, 1]",89
euler_path,"[(6, 3), (6, 5), (6, 1), (6, 2), (6, 7), (6, 4), (3, 1), (3, 4), (3, 2), (3, 5), (3, 7), (5, 1), (5, 2), (5, 0), (1, 4), (1, 7), (1, 2), (1, 0), (2, 7), (2, 0), (4, 0)]","{6: [3, 5, 1, 2, 7, 4],
3: [6, 1, 4, 2, 5, 7],
5: [6, 3, 1, 2, 0],
1: [6, 3, 4, 7, 5, 2, 0],
2: [6, 3, 1, 7, 5, 0],
7: [6, 3, 1, 2],
4: [6, 3, 1, 0],
0: [1, 4, 2, 5]}","Node 6 is connected to nodes 3, 5, 1, 2, 7, 4.
Node 3 is connected to nodes 6, 1, 4, 2, 5, 7.
Node 5 is connected to nodes 6, 3, 1, 2, 0.
Node 1 is connected to nodes 6, 3, 4, 7, 5, 2, 0.
Node 2 is connected to nodes 6, 3, 1, 7, 5, 0.
Node 7 is connected to nodes 6, 3, 1, 2.
Node 4 is connected to nodes 6, 3, 1, 0.
Node 0 is connected to nodes 1, 4, 2, 5.","[0, 1, 2, 3, 4, 5, 6, 7]",8,21,False,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[5, 0, 4, 1, 0, 2, 7, 3, 2, 1, 5, 2, 6, 3, 1, 7, 6, 5, 3, 4, 6, 1]",90
euler_path,"[(4, 3), (4, 6), (4, 12), (4, 9), (4, 5), (4, 7), (4, 2), (4, 10), (3, 6), (3, 8), (3, 9), (6, 12), (6, 5), (6, 2), (6, 8), (6, 7), (6, 10), (6, 9), (9, 2), (9, 5), (9, 7), (9, 10), (9, 8), (5, 7), (2, 1), (10, 1), (8, 0), (0, 11)]","{4: [3, 6, 12, 9, 5, 7, 2, 10],
3: [4, 6, 8, 9],
6: [4, 3, 12, 5, 2, 8, 7, 10, 9],
12: [4, 6],
9: [4, 3, 6, 2, 5, 7, 10, 8],
5: [4, 6, 9, 7],
7: [4, 6, 9, 5],
2: [4, 6, 1, 9],
10: [4, 6, 1, 9],
8: [3, 6, 9, 0],
1: [2, 10],
0: [8, 11],
11: [0]}","Node 4 is connected to nodes 3, 6, 12, 9, 5, 7, 2, 10.
Node 3 is connected to nodes 4, 6, 8, 9.
Node 6 is connected to nodes 4, 3, 12, 5, 2, 8, 7, 10, 9.
Node 12 is connected to nodes 4, 6.
Node 9 is connected to nodes 4, 3, 6, 2, 5, 7, 10, 8.
Node 5 is connected to nodes 4, 6, 9, 7.
Node 7 is connected to nodes 4, 6, 9, 5.
Node 2 is connected to nodes 4, 6, 1, 9.
Node 10 is connected to nodes 4, 6, 1, 9.
Node 8 is connected to nodes 3, 6, 9, 0.
Node 1 is connected to nodes 2, 10.
Node 0 is connected to nodes 8, 11.
Node 11 is connected to node 0.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,28,False,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[6, 7, 4, 3, 9, 5, 4, 2, 6, 10, 1, 2, 9, 4, 12, 6, 4, 10, 9, 6, 3, 8, 9, 7, 5, 6, 8, 0, 11]",91
euler_path,"[(3, 7), (3, 1), (3, 12), (3, 10), (3, 13), (3, 2), (3, 6), (3, 9), (7, 6), (7, 2), (7, 10), (7, 0), (7, 1), (7, 11), (7, 8), (1, 2), (1, 4), (1, 11), (1, 5), (1, 12), (1, 10), (1, 9), (1, 8), (12, 2), (12, 6), (12, 9), (12, 10), (12, 8), (12, 0), (10, 2), (10, 11), (10, 6), (10, 8), (10, 9), (10, 0), (10, 13), (10, 5), (13, 2), (13, 4), (13, 11), (13, 0), (2, 4), (2, 6), (2, 0), (2, 11), (2, 9), (2, 5), (6, 11), (6, 5), (9, 4), (9, 11), (9, 5), (0, 8), (11, 4), (11, 8), (4, 5)]","{3: [7, 1, 12, 10, 13, 2, 6, 9],
7: [3, 6, 2, 10, 0, 1, 11, 8],
1: [3, 7, 2, 4, 11, 5, 12, 10, 9, 8],
12: [3, 2, 1, 6, 9, 10, 8, 0],
10: [3, 7, 2, 1, 11, 6, 12, 8, 9, 0, 13, 5],
13: [3, 2, 4, 11, 10, 0],
2: [3, 7, 4, 6, 13, 0, 11, 12, 1, 10, 9, 5],
6: [3, 7, 2, 11, 10, 12, 5],
9: [3, 2, 4, 1, 11, 12, 10, 5],
0: [7, 2, 12, 8, 10, 13],
11: [7, 2, 4, 1, 9, 6, 8, 10, 13],
8: [7, 1, 11, 12, 10, 0],
4: [2, 1, 11, 5, 13, 9],
5: [2, 4, 1, 6, 10, 9]}","Node 3 is connected to nodes 7, 1, 12, 10, 13, 2, 6, 9.
Node 7 is connected to nodes 3, 6, 2, 10, 0, 1, 11, 8.
Node 1 is connected to nodes 3, 7, 2, 4, 11, 5, 12, 10, 9, 8.
Node 12 is connected to nodes 3, 2, 1, 6, 9, 10, 8, 0.
Node 10 is connected to nodes 3, 7, 2, 1, 11, 6, 12, 8, 9, 0, 13, 5.
Node 13 is connected to nodes 3, 2, 4, 11, 10, 0.
Node 2 is connected to nodes 3, 7, 4, 6, 13, 0, 11, 12, 1, 10, 9, 5.
Node 6 is connected to nodes 3, 7, 2, 11, 10, 12, 5.
Node 9 is connected to nodes 3, 2, 4, 1, 11, 12, 10, 5.
Node 0 is connected to nodes 7, 2, 12, 8, 10, 13.
Node 11 is connected to nodes 7, 2, 4, 1, 9, 6, 8, 10, 13.
Node 8 is connected to nodes 7, 1, 11, 12, 10, 0.
Node 4 is connected to nodes 2, 1, 11, 5, 13, 9.
Node 5 is connected to nodes 2, 4, 1, 6, 10, 9.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,56,False,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[6, 7, 3, 10, 6, 12, 2, 7, 1, 9, 10, 0, 7, 8, 11, 10, 7, 11, 2, 3, 9, 2, 6, 3, 1, 8, 0, 2, 1, 12, 9, 5, 4, 9, 11, 4, 13, 10, 1, 11, 6, 5, 1, 4, 2, 10, 12, 0, 13, 3, 12, 8, 10, 5, 2, 13, 11]",92
euler_path,"[(0, 1), (0, 6), (0, 8), (0, 7), (0, 2), (0, 4), (0, 5), (0, 3), (1, 2), (1, 8), (1, 7), (1, 3), (1, 6), (1, 4), (1, 5), (6, 9), (6, 7), (8, 2), (8, 7), (7, 2), (7, 9), (7, 5), (7, 3), (2, 4), (2, 9), (2, 3), (4, 9), (4, 3), (4, 5), (3, 9)]","{0: [1, 6, 8, 7, 2, 4, 5, 3],
1: [0, 2, 8, 7, 3, 6, 4, 5],
6: [0, 1, 9, 7],
8: [0, 1, 2, 7],
7: [0, 1, 2, 8, 9, 6, 5, 3],
2: [0, 1, 8, 4, 9, 7, 3],
4: [0, 1, 2, 9, 3, 5],
5: [0, 1, 4, 7],
3: [0, 1, 2, 9, 4, 7],
9: [2, 4, 6, 7, 3]}","Node 0 is connected to nodes 1, 6, 8, 7, 2, 4, 5, 3.
Node 1 is connected to nodes 0, 2, 8, 7, 3, 6, 4, 5.
Node 6 is connected to nodes 0, 1, 9, 7.
Node 8 is connected to nodes 0, 1, 2, 7.
Node 7 is connected to nodes 0, 1, 2, 8, 9, 6, 5, 3.
Node 2 is connected to nodes 0, 1, 8, 4, 9, 7, 3.
Node 4 is connected to nodes 0, 1, 2, 9, 3, 5.
Node 5 is connected to nodes 0, 1, 4, 7.
Node 3 is connected to nodes 0, 1, 2, 9, 4, 7.
Node 9 is connected to nodes 2, 4, 6, 7, 3.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,30,False,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[2, 1, 4, 3, 7, 6, 1, 0, 3, 9, 6, 0, 5, 1, 3, 2, 4, 9, 7, 5, 4, 0, 7, 8, 0, 2, 7, 1, 8, 2, 9]",93
euler_path,"[(3, 1), (3, 4), (3, 2), (1, 12), (1, 2), (1, 6), (1, 10), (1, 7), (1, 11), (4, 12), (4, 7), (4, 11), (4, 2), (4, 3), (2, 4), (2, 9), (2, 8), (2, 12), (12, 5), (12, 0), (12, 4), (12, 1), (12, 7), (12, 8), (6, 9), (6, 5), (6, 12), (6, 2), (10, 5), (10, 7), (10, 1), (7, 11), (7, 6), (7, 1), (7, 5), (7, 4), (11, 5), (11, 7), (11, 6), (5, 6), (5, 2), (5, 8), (5, 12), (5, 3), (5, 4), (0, 10), (8, 12), (8, 9), (8, 1), (9, 10), (9, 1), (9, 3)]","{3: [1, 4, 2],
1: [12, 2, 6, 10, 7, 11],
4: [12, 7, 11, 2, 3],
2: [4, 9, 8, 12],
12: [5, 0, 4, 1, 7, 8],
6: [9, 5, 12, 2],
10: [5, 7, 1],
7: [11, 6, 1, 5, 4],
11: [5, 7, 6],
5: [6, 2, 8, 12, 3, 4],
0: [10],
8: [12, 9, 1],
9: [10, 1, 3]}","Node 3 is connected to nodes 1, 4, 2.
Node 1 is connected to nodes 12, 2, 6, 10, 7, 11.
Node 4 is connected to nodes 12, 7, 11, 2, 3.
Node 2 is connected to nodes 4, 9, 8, 12.
Node 12 is connected to nodes 5, 0, 4, 1, 7, 8.
Node 6 is connected to nodes 9, 5, 12, 2.
Node 10 is connected to nodes 5, 7, 1.
Node 7 is connected to nodes 11, 6, 1, 5, 4.
Node 11 is connected to nodes 5, 7, 6.
Node 5 is connected to nodes 6, 2, 8, 12, 3, 4.
Node 0 is connected to node 10.
Node 8 is connected to nodes 12, 9, 1.
Node 9 is connected to nodes 10, 1, 3.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,52,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[5, 4, 7, 4, 3, 2, 9, 10, 5, 8, 1, 12, 8, 12, 4, 2, 12, 0, 10, 1, 7, 5, 3, 4, 12, 5, 12, 1, 11, 7, 11, 6, 12, 7, 1, 6, 2, 8, 9, 1, 10, 7, 6, 5, 6, 9, 3, 1, 2, 4, 11, 5, 2]",94
euler_path,"[(3, 6), (3, 2), (3, 7), (3, 5), (6, 4), (6, 5), (2, 7), (2, 4), (7, 5), (7, 1), (7, 8), (7, 2), (5, 3), (5, 1), (5, 4), (4, 1), (4, 8), (4, 5), (4, 3), (4, 0), (1, 3), (1, 7), (1, 4), (1, 6), (8, 3), (8, 1), (0, 4)]","{3: [6, 2, 7, 5],
6: [4, 5],
2: [7, 4],
7: [5, 1, 8, 2],
5: [3, 1, 4],
4: [1, 8, 5, 3, 0],
1: [3, 7, 4, 6],
8: [3, 1],
0: [4]}","Node 3 is connected to nodes 6, 2, 7, 5.
Node 6 is connected to nodes 4, 5.
Node 2 is connected to nodes 7, 4.
Node 7 is connected to nodes 5, 1, 8, 2.
Node 5 is connected to nodes 3, 1, 4.
Node 4 is connected to nodes 1, 8, 5, 3, 0.
Node 1 is connected to nodes 3, 7, 4, 6.
Node 8 is connected to nodes 3, 1.
Node 0 is connected to node 4.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,27,True,"Find a Euler path in this graph. An Euler path in a graph is a path that traverses each edge exactly once, but not necessarily every node. The starting node and ending node may be different. ","[7, 2, 4, 8, 1, 4, 0, 4, 1, 3, 2, 7, 1, 7, 8, 3, 7, 5, 3, 5, 4, 3, 6, 4, 5, 1, 6, 5]",95
