task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,steps,choices,label,id
neighbor,"[(<4>, <1>), (<4>, <3>), (<4>, <5>), (<4>, <2>), (<4>, <0>)]","{<4>: [<1>, <3>, <5>, <2>, <0>],
<1>: [<4>],
<3>: [<4>],
<5>: [<4>],
<2>: [<4>],
<0>: [<4>]}","Node <4> is connected to nodes <1>, <3>, <5>, <2>, <0>.
Node <1> is connected to node <4>.
Node <3> is connected to node <4>.
Node <5> is connected to node <4>.
Node <2> is connected to node <4>.
Node <0> is connected to node <4>.","[<0>, <1>, <2>, <3>, <4>, <5>]",6,5,False,Which are the neighbor nodes of node <0>? ,[<4>],"Let's solve it step by step.
Node <0> connects to nodes [<4>], so the neighbors of node <0> are ","('[[<4>], [], [<5>, <0>], [<2>, <4>, <0>, <1>]]',)",0,10
neighbor,"[(<0>, <1>), (<0>, <2>), (<1>, <3>), (<2>, <3>), (<2>, <4>)]","{<0>: [<1>, <2>],
<1>: [<0>, <3>],
<2>: [<0>, <3>, <4>],
<3>: [<1>, <2>],
<4>: [<2>]}","Node <0> is connected to nodes <1>, <2>.
Node <1> is connected to nodes <0>, <3>.
Node <2> is connected to nodes <0>, <3>, <4>.
Node <3> is connected to nodes <1>, <2>.
Node <4> is connected to node <2>.","[<0>, <1>, <2>, <3>, <4>]",5,5,False,Which are the neighbor nodes of node <2>? ,"[<0>, <3>, <4>]","Let's solve it step by step.
Node <2> connects to nodes [<0>, <3>, <4>], so the neighbors of node <2> are ","('[[<2>], [<0>, <3>, <4>], [<3>, <1>, <2>, <0>], [<4>, <1>, <3>]]',)",1,11
neighbor,"[(<4>, <3>), (<4>, <5>), (<5>, <1>), (<5>, <3>), (<1>, <5>), (<1>, <4>), (<2>, <3>), (<2>, <5>), (<2>, <0>), (<2>, <1>), (<0>, <4>), (<0>, <2>), (<0>, <3>)]","{<4>: [<3>, <5>],
<3>: [],
<5>: [<1>, <3>],
<1>: [<5>, <4>],
<2>: [<3>, <5>, <0>, <1>],
<0>: [<4>, <2>, <3>]}","Node <4> is connected to nodes <3>, <5>.
Node <5> is connected to nodes <1>, <3>.
Node <1> is connected to nodes <5>, <4>.
Node <2> is connected to nodes <3>, <5>, <0>, <1>.
Node <0> is connected to nodes <4>, <2>, <3>.","[<0>, <1>, <2>, <3>, <4>, <5>]",6,13,True,"Which are the neighbor nodes of node <3>? In the context of a directed graph, we consider a node's successors as its neighbors. ",[],"Let's solve it step by step.
Node <3> connects to nodes [], so the neighbors of node <3> are ","('[[<4>, <0>, <3>, <2>, <1>], [<2>, <3>, <5>, <1>, <4>], [<1>], []]',)",3,12
neighbor,"[(<1>, <0>), (<1>, <6>), (<1>, <3>), (<0>, <5>), (<0>, <2>), (<0>, <6>), (<0>, <3>), (<6>, <3>), (<6>, <0>), (<6>, <2>), (<3>, <0>), (<3>, <2>), (<5>, <6>), (<5>, <0>), (<2>, <6>), (<2>, <1>), (<2>, <5>), (<4>, <6>), (<4>, <0>)]","{<1>: [<0>, <6>, <3>],
<0>: [<5>, <2>, <6>, <3>],
<6>: [<3>, <0>, <2>],
<3>: [<0>, <2>],
<5>: [<6>, <0>],
<2>: [<6>, <1>, <5>],
<4>: [<6>, <0>]}","Node <1> is connected to nodes <0>, <6>, <3>.
Node <0> is connected to nodes <5>, <2>, <6>, <3>.
Node <6> is connected to nodes <3>, <0>, <2>.
Node <3> is connected to nodes <0>, <2>.
Node <5> is connected to nodes <6>, <0>.
Node <2> is connected to nodes <6>, <1>, <5>.
Node <4> is connected to nodes <6>, <0>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>]",7,19,True,"Which are the neighbor nodes of node <6>? In the context of a directed graph, we consider a node's successors as its neighbors. ","[<3>, <0>, <2>]","Let's solve it step by step.
Node <6> connects to nodes [<3>, <0>, <2>], so the neighbors of node <6> are ","('[[<2>, <5>], [<6>, <0>, <3>, <1>, <4>, <5>], [<0>, <4>, <5>, <2>, <1>], [<3>, <0>, <2>]]',)",3,13
neighbor,"[(<5>, <3>), (<5>, <0>), (<3>, <1>), (<0>, <4>), (<1>, <6>), (<4>, <6>), (<6>, <2>)]","{<5>: [<3>, <0>],
<3>: [<5>, <1>],
<0>: [<5>, <4>],
<1>: [<3>, <6>],
<4>: [<0>, <6>],
<6>: [<2>, <4>, <1>],
<2>: [<6>]}","Node <5> is connected to nodes <3>, <0>.
Node <3> is connected to nodes <5>, <1>.
Node <0> is connected to nodes <5>, <4>.
Node <1> is connected to nodes <3>, <6>.
Node <4> is connected to nodes <0>, <6>.
Node <6> is connected to nodes <2>, <4>, <1>.
Node <2> is connected to node <6>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>]",7,7,False,Which are the neighbor nodes of node <3>? ,"[<5>, <1>]","Let's solve it step by step.
Node <3> connects to nodes [<5>, <1>], so the neighbors of node <3> are ","('[[<4>], [<0>, <5>], [<4>, <2>, <1>], [<5>, <1>]]',)",3,14
neighbor,"[(<1>, <5>), (<1>, <0>), (<0>, <3>), (<0>, <2>), (<2>, <4>)]","{<1>: [<5>, <0>],
<5>: [<1>],
<0>: [<1>, <3>, <2>],
<3>: [<0>],
<2>: [<0>, <4>],
<4>: [<2>]}","Node <1> is connected to nodes <5>, <0>.
Node <5> is connected to node <1>.
Node <0> is connected to nodes <1>, <3>, <2>.
Node <3> is connected to node <0>.
Node <2> is connected to nodes <0>, <4>.
Node <4> is connected to node <2>.","[<0>, <1>, <2>, <3>, <4>, <5>]",6,5,False,Which are the neighbor nodes of node <4>? ,[<2>],"Let's solve it step by step.
Node <4> connects to nodes [<2>], so the neighbors of node <4> are ","('[[<5>, <3>, <4>], [<0>, <3>, <2>], [<2>], [<1>]]',)",2,15
neighbor,"[(<1>, <3>), (<1>, <0>), (<3>, <5>), (<3>, <2>), (<3>, <0>), (<3>, <4>), (<0>, <5>), (<0>, <2>), (<5>, <2>), (<5>, <4>), (<2>, <4>)]","{<1>: [<3>, <0>],
<3>: [<1>, <5>, <2>, <0>, <4>],
<0>: [<1>, <3>, <5>, <2>],
<5>: [<3>, <2>, <0>, <4>],
<2>: [<3>, <5>, <0>, <4>],
<4>: [<3>, <5>, <2>]}","Node <1> is connected to nodes <3>, <0>.
Node <3> is connected to nodes <1>, <5>, <2>, <0>, <4>.
Node <0> is connected to nodes <1>, <3>, <5>, <2>.
Node <5> is connected to nodes <3>, <2>, <0>, <4>.
Node <2> is connected to nodes <3>, <5>, <0>, <4>.
Node <4> is connected to nodes <3>, <5>, <2>.","[<0>, <1>, <2>, <3>, <4>, <5>]",6,11,False,Which are the neighbor nodes of node <4>? ,"[<3>, <5>, <2>]","Let's solve it step by step.
Node <4> connects to nodes [<3>, <5>, <2>], so the neighbors of node <4> are ","('[[<4>], [<3>, <5>, <2>], [<4>], [<2>, <1>]]',)",1,16
neighbor,"[(<1>, <0>), (<1>, <3>), (<1>, <4>), (<3>, <2>)]","{<1>: [<0>, <3>, <4>],
<0>: [<1>],
<3>: [<1>, <2>],
<4>: [<1>],
<2>: [<3>]}","Node <1> is connected to nodes <0>, <3>, <4>.
Node <0> is connected to node <1>.
Node <3> is connected to nodes <1>, <2>.
Node <4> is connected to node <1>.
Node <2> is connected to node <3>.","[<0>, <1>, <2>, <3>, <4>]",5,4,False,Which are the neighbor nodes of node <4>? ,[<1>],"Let's solve it step by step.
Node <4> connects to nodes [<1>], so the neighbors of node <4> are ","('[[<3>, <0>, <2>, <4>], [<1>], [<3>, <2>, <1>, <0>], [<0>, <1>, <2>, <3>]]',)",1,17
neighbor,"[(<5>, <6>), (<5>, <2>), (<5>, <1>), (<5>, <0>), (<6>, <2>), (<6>, <1>), (<6>, <4>), (<6>, <0>), (<2>, <4>), (<2>, <3>), (<1>, <3>), (<0>, <4>), (<0>, <3>), (<4>, <3>)]","{<5>: [<6>, <2>, <1>, <0>],
<6>: [<5>, <2>, <1>, <4>, <0>],
<2>: [<5>, <6>, <4>, <3>],
<1>: [<5>, <6>, <3>],
<0>: [<5>, <6>, <4>, <3>],
<4>: [<6>, <2>, <3>, <0>],
<3>: [<2>, <1>, <4>, <0>]}","Node <5> is connected to nodes <6>, <2>, <1>, <0>.
Node <6> is connected to nodes <5>, <2>, <1>, <4>, <0>.
Node <2> is connected to nodes <5>, <6>, <4>, <3>.
Node <1> is connected to nodes <5>, <6>, <3>.
Node <0> is connected to nodes <5>, <6>, <4>, <3>.
Node <4> is connected to nodes <6>, <2>, <3>, <0>.
Node <3> is connected to nodes <2>, <1>, <4>, <0>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>]",7,14,False,Which are the neighbor nodes of node <3>? ,"[<2>, <1>, <4>, <0>]","Let's solve it step by step.
Node <3> connects to nodes [<2>, <1>, <4>, <0>], so the neighbors of node <3> are ","('[[<2>, <1>, <4>, <0>], [<1>, <2>, <3>], [<3>, <5>, <0>, <1>, <4>, <6>], [<3>]]',)",0,18
neighbor,"[(<1>, <0>), (<1>, <4>), (<1>, <3>), (<4>, <2>)]","{<1>: [<0>, <4>, <3>],
<0>: [<1>],
<4>: [<1>, <2>],
<3>: [<1>],
<2>: [<4>]}","Node <1> is connected to nodes <0>, <4>, <3>.
Node <0> is connected to node <1>.
Node <4> is connected to nodes <1>, <2>.
Node <3> is connected to node <1>.
Node <2> is connected to node <4>.","[<0>, <1>, <2>, <3>, <4>]",5,4,False,Which are the neighbor nodes of node <4>? ,"[<1>, <2>]","Let's solve it step by step.
Node <4> connects to nodes [<1>, <2>], so the neighbors of node <4> are ","('[[<0>, <1>], [<3>, <0>, <4>, <1>], [<4>, <0>, <2>, <3>], [<1>, <2>]]',)",3,19
neighbor,"[(<0>, <5>), (<0>, <4>), (<5>, <1>), (<4>, <3>), (<1>, <2>), (<3>, <2>)]","{<0>: [<5>, <4>],
<5>: [<0>, <1>],
<4>: [<0>, <3>],
<1>: [<5>, <2>],
<3>: [<4>, <2>],
<2>: [<3>, <1>]}","Node <0> is connected to nodes <5>, <4>.
Node <5> is connected to nodes <0>, <1>.
Node <4> is connected to nodes <0>, <3>.
Node <1> is connected to nodes <5>, <2>.
Node <3> is connected to nodes <4>, <2>.
Node <2> is connected to nodes <3>, <1>.","[<0>, <1>, <2>, <3>, <4>, <5>]",6,6,False,Which are the neighbor nodes of node <3>? ,"[<4>, <2>]","Let's solve it step by step.
Node <3> connects to nodes [<4>, <2>], so the neighbors of node <3> are ","('[[<3>, <4>, <1>], [<4>], [<4>, <2>, <3>, <5>, <0>], [<4>, <2>]]',)",3,20
neighbor,"[(<2>, <4>), (<2>, <1>), (<4>, <0>), (<4>, <1>), (<4>, <3>), (<4>, <2>), (<1>, <2>), (<0>, <4>), (<3>, <4>), (<3>, <0>), (<3>, <1>)]","{<2>: [<4>, <1>],
<4>: [<0>, <1>, <3>, <2>],
<1>: [<2>],
<0>: [<4>],
<3>: [<4>, <0>, <1>]}","Node <2> is connected to nodes <4>, <1>.
Node <4> is connected to nodes <0>, <1>, <3>, <2>.
Node <1> is connected to node <2>.
Node <0> is connected to node <4>.
Node <3> is connected to nodes <4>, <0>, <1>.","[<0>, <1>, <2>, <3>, <4>]",5,11,True,"Which are the neighbor nodes of node <2>? In the context of a directed graph, we consider a node's successors as its neighbors. ","[<4>, <1>]","Let's solve it step by step.
Node <2> connects to nodes [<4>, <1>], so the neighbors of node <2> are ","('[[], [<1>, <3>, <2>, <0>], [<4>, <1>], [<1>, <2>, <3>, <4>]]',)",2,21
neighbor,"[(<0>, <3>), (<0>, <1>), (<0>, <6>), (<6>, <5>), (<6>, <2>), (<6>, <4>)]","{<0>: [<3>, <1>, <6>],
<3>: [<0>],
<1>: [<0>],
<6>: [<0>, <5>, <2>, <4>],
<5>: [<6>],
<2>: [<6>],
<4>: [<6>]}","Node <0> is connected to nodes <3>, <1>, <6>.
Node <3> is connected to node <0>.
Node <1> is connected to node <0>.
Node <6> is connected to nodes <0>, <5>, <2>, <4>.
Node <5> is connected to node <6>.
Node <2> is connected to node <6>.
Node <4> is connected to node <6>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>]",7,6,False,Which are the neighbor nodes of node <0>? ,"[<3>, <1>, <6>]","Let's solve it step by step.
Node <0> connects to nodes [<3>, <1>, <6>], so the neighbors of node <0> are ","('[[<3>, <1>, <6>], [], [<5>, <3>, <6>, <4>, <2>], [<4>]]',)",0,22
neighbor,"[(<4>, <1>), (<4>, <5>), (<4>, <3>), (<1>, <6>), (<5>, <0>), (<5>, <2>)]","{<4>: [<1>, <5>, <3>],
<1>: [<4>, <6>],
<5>: [<4>, <0>, <2>],
<3>: [<4>],
<6>: [<1>],
<0>: [<5>],
<2>: [<5>]}","Node <4> is connected to nodes <1>, <5>, <3>.
Node <1> is connected to nodes <4>, <6>.
Node <5> is connected to nodes <4>, <0>, <2>.
Node <3> is connected to node <4>.
Node <6> is connected to node <1>.
Node <0> is connected to node <5>.
Node <2> is connected to node <5>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>]",7,6,False,Which are the neighbor nodes of node <4>? ,"[<1>, <5>, <3>]","Let's solve it step by step.
Node <4> connects to nodes [<1>, <5>, <3>], so the neighbors of node <4> are ","('[[<2>, <3>, <4>], [<1>, <2>], [<1>, <5>, <3>], [<3>, <5>, <6>, <1>, <4>]]',)",2,23
neighbor,"[(<1>, <3>), (<1>, <0>), (<3>, <5>), (<0>, <3>), (<2>, <3>), (<4>, <2>), (<4>, <3>)]","{<1>: [<3>, <0>],
<3>: [<5>],
<0>: [<3>],
<2>: [<3>],
<5>: [],
<4>: [<2>, <3>]}","Node <1> is connected to nodes <3>, <0>.
Node <3> is connected to node <5>.
Node <0> is connected to node <3>.
Node <2> is connected to node <3>.
Node <4> is connected to nodes <2>, <3>.","[<0>, <1>, <2>, <3>, <4>, <5>]",6,7,True,"Which are the neighbor nodes of node <0>? In the context of a directed graph, we consider a node's successors as its neighbors. ",[<3>],"Let's solve it step by step.
Node <0> connects to nodes [<3>], so the neighbors of node <0> are ","('[[<2>, <4>, <3>, <5>], [<3>], [<2>, <0>], []]',)",1,24
neighbor,"[(<2>, <1>), (<2>, <0>), (<2>, <3>), (<2>, <4>)]","{<2>: [<1>, <0>, <3>, <4>],
<1>: [<2>],
<0>: [<2>],
<3>: [<2>],
<4>: [<2>]}","Node <2> is connected to nodes <1>, <0>, <3>, <4>.
Node <1> is connected to node <2>.
Node <0> is connected to node <2>.
Node <3> is connected to node <2>.
Node <4> is connected to node <2>.","[<0>, <1>, <2>, <3>, <4>]",5,4,False,Which are the neighbor nodes of node <3>? ,[<2>],"Let's solve it step by step.
Node <3> connects to nodes [<2>], so the neighbors of node <3> are ","('[[<1>, <3>], [<1>, <2>], [<2>], []]',)",2,25
neighbor,"[(<2>, <3>), (<3>, <2>), (<3>, <1>), (<0>, <1>), (<0>, <3>), (<0>, <2>), (<1>, <4>), (<4>, <0>)]","{<2>: [<3>],
<3>: [<2>, <1>],
<0>: [<1>, <3>, <2>],
<1>: [<4>],
<4>: [<0>]}","Node <2> is connected to node <3>.
Node <3> is connected to nodes <2>, <1>.
Node <0> is connected to nodes <1>, <3>, <2>.
Node <1> is connected to node <4>.
Node <4> is connected to node <0>.","[<0>, <1>, <2>, <3>, <4>]",5,8,True,"Which are the neighbor nodes of node <2>? In the context of a directed graph, we consider a node's successors as its neighbors. ",[<3>],"Let's solve it step by step.
Node <2> connects to nodes [<3>], so the neighbors of node <2> are ","('[[<2>, <3>], [<4>], [], [<3>]]',)",3,26
neighbor,"[(<3>, <5>), (<3>, <4>), (<3>, <6>), (<5>, <0>), (<0>, <2>), (<2>, <1>)]","{<3>: [<5>, <4>, <6>],
<5>: [<3>, <0>],
<4>: [<3>],
<6>: [<3>],
<0>: [<5>, <2>],
<2>: [<0>, <1>],
<1>: [<2>]}","Node <3> is connected to nodes <5>, <4>, <6>.
Node <5> is connected to nodes <3>, <0>.
Node <4> is connected to node <3>.
Node <6> is connected to node <3>.
Node <0> is connected to nodes <5>, <2>.
Node <2> is connected to nodes <0>, <1>.
Node <1> is connected to node <2>.","[<0>, <1>, <2>, <3>, <4>, <5>, <6>]",7,6,False,Which are the neighbor nodes of node <3>? ,"[<5>, <4>, <6>]","Let's solve it step by step.
Node <3> connects to nodes [<5>, <4>, <6>], so the neighbors of node <3> are ","('[[], [<5>, <4>, <6>], [<0>, <5>, <4>], [<1>, <5>, <0>, <2>, <4>, <6>]]',)",1,27
neighbor,"[(<0>, <1>), (<0>, <2>), (<2>, <3>), (<3>, <4>)]","{<0>: [<1>, <2>],
<1>: [<0>],
<2>: [<0>, <3>],
<3>: [<2>, <4>],
<4>: [<3>]}","Node <0> is connected to nodes <1>, <2>.
Node <1> is connected to node <0>.
Node <2> is connected to nodes <0>, <3>.
Node <3> is connected to nodes <2>, <4>.
Node <4> is connected to node <3>.","[<0>, <1>, <2>, <3>, <4>]",5,4,False,Which are the neighbor nodes of node <3>? ,"[<2>, <4>]","Let's solve it step by step.
Node <3> connects to nodes [<2>, <4>], so the neighbors of node <3> are ","('[[<2>, <4>], [], [<1>, <0>], [<3>]]',)",0,28
