task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,steps,choices,label,id
common_neighbor,"[(0, 3), (0, 2), (0, 1), (3, 2), (3, 0), (2, 4), (1, 3), (1, 2), (4, 0), (4, 2), (4, 1)]","{0: [3, 2, 1],
3: [2, 0],
2: [4],
1: [3, 2],
4: [0, 2, 1]}","Node 0 is connected to nodes 3, 2, 1.
Node 3 is connected to nodes 2, 0.
Node 2 is connected to node 4.
Node 1 is connected to nodes 3, 2.
Node 4 is connected to nodes 0, 2, 1.","[0, 1, 2, 3, 4]",5,11,True,"Calculate the number of common neighbors of node 3 and node 4. In the context of a directed graph, we consider a node's successors as its neighbors. ",2,"Let's calulate the number of common neighbors step by step.
Fisrtly, the neighbors of node 3 are [2, 0].
Secondly, the neighbors of node 4 are [0, 2, 1].
Common neighbors of node 3 and node 4: [0, 2], which contains 2 nodes.
So the number of common neighbors is ","('[8, 10, 2, 0]',)",2,10
common_neighbor,"[(5, 3), (3, 4), (3, 0), (4, 1), (4, 0), (4, 2), (4, 5), (4, 3), (0, 2), (0, 4), (1, 0), (2, 0)]","{5: [3],
3: [4, 0],
4: [1, 0, 2, 5, 3],
0: [2, 4],
1: [0],
2: [0]}","Node 5 is connected to node 3.
Node 3 is connected to nodes 4, 0.
Node 4 is connected to nodes 1, 0, 2, 5, 3.
Node 0 is connected to nodes 2, 4.
Node 1 is connected to node 0.
Node 2 is connected to node 0.","[0, 1, 2, 3, 4, 5]",6,12,True,"Calculate the number of common neighbors of node 0 and node 5. In the context of a directed graph, we consider a node's successors as its neighbors. ",0,"Let's calulate the number of common neighbors step by step.
Fisrtly, the neighbors of node 0 are [2, 4].
Secondly, the neighbors of node 5 are [3].
Common neighbors of node 0 and node 5: [], which contains 0 nodes.
So the number of common neighbors is ","('[9, 5, 0, 3]',)",2,11
common_neighbor,"[(4, 2), (4, 1), (4, 0), (4, 5), (2, 5), (1, 3), (1, 5), (0, 5), (5, 3)]","{4: [2, 1, 0, 5],
2: [4, 5],
1: [4, 3, 5],
0: [4, 5],
5: [4, 2, 3, 1, 0],
3: [1, 5]}","Node 4 is connected to nodes 2, 1, 0, 5.
Node 2 is connected to nodes 4, 5.
Node 1 is connected to nodes 4, 3, 5.
Node 0 is connected to nodes 4, 5.
Node 5 is connected to nodes 4, 2, 3, 1, 0.
Node 3 is connected to nodes 1, 5.","[0, 1, 2, 3, 4, 5]",6,9,False,Calculate the number of common neighbors of node 1 and node 0. ,2,"Let's calulate the number of common neighbors step by step.
Fisrtly, the neighbors of node 1 are [4, 3, 5].
Secondly, the neighbors of node 0 are [4, 5].
Common neighbors of node 1 and node 0: [4, 5], which contains 2 nodes.
So the number of common neighbors is ","('[0, 8, 2, 9]',)",2,12
common_neighbor,"[(2, 0), (2, 3), (0, 1), (0, 5), (0, 4)]","{2: [0, 3],
0: [2, 1, 5, 4],
3: [2],
1: [0],
5: [0],
4: [0]}","Node 2 is connected to nodes 0, 3.
Node 0 is connected to nodes 2, 1, 5, 4.
Node 3 is connected to node 2.
Node 1 is connected to node 0.
Node 5 is connected to node 0.
Node 4 is connected to node 0.","[0, 1, 2, 3, 4, 5]",6,5,False,Calculate the number of common neighbors of node 2 and node 0. ,0,"Let's calulate the number of common neighbors step by step.
Fisrtly, the neighbors of node 2 are [0, 3].
Secondly, the neighbors of node 0 are [2, 1, 5, 4].
Common neighbors of node 2 and node 0: [], which contains 0 nodes.
So the number of common neighbors is ","('[7, 5, 9, 0]',)",3,13
common_neighbor,"[(5, 4), (5, 2), (2, 1), (2, 4), (0, 2), (0, 3), (0, 1), (3, 4), (1, 2)]","{5: [4, 2],
4: [],
2: [1, 4],
0: [2, 3, 1],
3: [4],
1: [2]}","Node 5 is connected to nodes 4, 2.
Node 2 is connected to nodes 1, 4.
Node 0 is connected to nodes 2, 3, 1.
Node 3 is connected to node 4.
Node 1 is connected to node 2.","[0, 1, 2, 3, 4, 5]",6,9,True,"Calculate the number of common neighbors of node 5 and node 1. In the context of a directed graph, we consider a node's successors as its neighbors. ",1,"Let's calulate the number of common neighbors step by step.
Fisrtly, the neighbors of node 5 are [4, 2].
Secondly, the neighbors of node 1 are [2].
Common neighbors of node 5 and node 1: [2], which contains 1 nodes.
So the number of common neighbors is ","('[0, 8, 1, 4]',)",2,14
common_neighbor,"[(2, 1), (2, 4), (2, 0), (2, 5), (1, 4), (1, 3), (1, 5), (4, 0), (4, 3), (0, 3), (0, 5), (5, 3)]","{2: [1, 4, 0, 5],
1: [2, 4, 3, 5],
4: [2, 1, 0, 3],
0: [2, 4, 3, 5],
5: [2, 1, 0, 3],
3: [1, 4, 0, 5]}","Node 2 is connected to nodes 1, 4, 0, 5.
Node 1 is connected to nodes 2, 4, 3, 5.
Node 4 is connected to nodes 2, 1, 0, 3.
Node 0 is connected to nodes 2, 4, 3, 5.
Node 5 is connected to nodes 2, 1, 0, 3.
Node 3 is connected to nodes 1, 4, 0, 5.","[0, 1, 2, 3, 4, 5]",6,12,False,Calculate the number of common neighbors of node 1 and node 3. ,2,"Let's calulate the number of common neighbors step by step.
Fisrtly, the neighbors of node 1 are [2, 4, 3, 5].
Secondly, the neighbors of node 3 are [1, 4, 0, 5].
Common neighbors of node 1 and node 3: [4, 5], which contains 2 nodes.
So the number of common neighbors is ","('[2, 5, 9, 0]',)",0,15
common_neighbor,"[(5, 3), (5, 0), (5, 2), (3, 4), (0, 2), (2, 1)]","{5: [3, 0, 2],
3: [5, 4],
0: [5, 2],
2: [5, 0, 1],
4: [3],
1: [2]}","Node 5 is connected to nodes 3, 0, 2.
Node 3 is connected to nodes 5, 4.
Node 0 is connected to nodes 5, 2.
Node 2 is connected to nodes 5, 0, 1.
Node 4 is connected to node 3.
Node 1 is connected to node 2.","[0, 1, 2, 3, 4, 5]",6,6,False,Calculate the number of common neighbors of node 0 and node 5. ,1,"Let's calulate the number of common neighbors step by step.
Fisrtly, the neighbors of node 0 are [5, 2].
Secondly, the neighbors of node 5 are [3, 0, 2].
Common neighbors of node 0 and node 5: [2], which contains 1 nodes.
So the number of common neighbors is ","('[8, 0, 1, 7]',)",2,16
common_neighbor,"[(0, 2), (0, 5), (0, 3), (0, 4), (2, 1), (2, 5), (2, 3), (2, 4), (5, 1), (5, 3), (3, 4), (4, 1)]","{0: [2, 5, 3, 4],
2: [0, 1, 5, 3, 4],
5: [0, 2, 1, 3],
3: [0, 2, 5, 4],
4: [0, 2, 1, 3],
1: [2, 5, 4]}","Node 0 is connected to nodes 2, 5, 3, 4.
Node 2 is connected to nodes 0, 1, 5, 3, 4.
Node 5 is connected to nodes 0, 2, 1, 3.
Node 3 is connected to nodes 0, 2, 5, 4.
Node 4 is connected to nodes 0, 2, 1, 3.
Node 1 is connected to nodes 2, 5, 4.","[0, 1, 2, 3, 4, 5]",6,12,False,Calculate the number of common neighbors of node 4 and node 1. ,1,"Let's calulate the number of common neighbors step by step.
Fisrtly, the neighbors of node 4 are [0, 2, 1, 3].
Secondly, the neighbors of node 1 are [2, 5, 4].
Common neighbors of node 4 and node 1: [2], which contains 1 nodes.
So the number of common neighbors is ","('[7, 1, 6, 0]',)",1,17
common_neighbor,"[(4, 3), (4, 5), (3, 5), (5, 0), (0, 4), (0, 3), (1, 2), (2, 3)]","{4: [3, 5],
3: [5],
5: [0],
0: [4, 3],
1: [2],
2: [3]}","Node 4 is connected to nodes 3, 5.
Node 3 is connected to node 5.
Node 5 is connected to node 0.
Node 0 is connected to nodes 4, 3.
Node 1 is connected to node 2.
Node 2 is connected to node 3.","[0, 1, 2, 3, 4, 5]",6,8,True,"Calculate the number of common neighbors of node 1 and node 0. In the context of a directed graph, we consider a node's successors as its neighbors. ",0,"Let's calulate the number of common neighbors step by step.
Fisrtly, the neighbors of node 1 are [2].
Secondly, the neighbors of node 0 are [4, 3].
Common neighbors of node 1 and node 0: [], which contains 0 nodes.
So the number of common neighbors is ","('[10, 0, 4, 5]',)",1,18
common_neighbor,"[(6, 0), (6, 5), (0, 4), (0, 2), (0, 5), (0, 3), (0, 1), (5, 0), (3, 4), (4, 2), (4, 3), (4, 1), (1, 0), (2, 4)]","{6: [0, 5],
0: [4, 2, 5, 3, 1],
5: [0],
3: [4],
4: [2, 3, 1],
1: [0],
2: [4]}","Node 6 is connected to nodes 0, 5.
Node 0 is connected to nodes 4, 2, 5, 3, 1.
Node 5 is connected to node 0.
Node 3 is connected to node 4.
Node 4 is connected to nodes 2, 3, 1.
Node 1 is connected to node 0.
Node 2 is connected to node 4.","[0, 1, 2, 3, 4, 5, 6]",7,14,True,"Calculate the number of common neighbors of node 4 and node 0. In the context of a directed graph, we consider a node's successors as its neighbors. ",3,"Let's calulate the number of common neighbors step by step.
Fisrtly, the neighbors of node 4 are [2, 3, 1].
Secondly, the neighbors of node 0 are [4, 2, 5, 3, 1].
Common neighbors of node 4 and node 0: [1, 2, 3], which contains 3 nodes.
So the number of common neighbors is ","('[9, 3, 10, 0]',)",1,19
common_neighbor,"[(2, 4), (2, 0), (4, 1), (4, 3), (1, 3)]","{2: [4, 0],
4: [2, 1, 3],
0: [2],
1: [4, 3],
3: [4, 1]}","Node 2 is connected to nodes 4, 0.
Node 4 is connected to nodes 2, 1, 3.
Node 0 is connected to node 2.
Node 1 is connected to nodes 4, 3.
Node 3 is connected to nodes 4, 1.","[0, 1, 2, 3, 4]",5,5,False,Calculate the number of common neighbors of node 3 and node 2. ,1,"Let's calulate the number of common neighbors step by step.
Fisrtly, the neighbors of node 3 are [4, 1].
Secondly, the neighbors of node 2 are [4, 0].
Common neighbors of node 3 and node 2: [4], which contains 1 nodes.
So the number of common neighbors is ","('[4, 1, 8, 0]',)",1,20
common_neighbor,"[(4, 0), (4, 3), (4, 1), (3, 5), (3, 2)]","{4: [0, 3, 1],
0: [4],
3: [4, 5, 2],
1: [4],
5: [3],
2: [3]}","Node 4 is connected to nodes 0, 3, 1.
Node 0 is connected to node 4.
Node 3 is connected to nodes 4, 5, 2.
Node 1 is connected to node 4.
Node 5 is connected to node 3.
Node 2 is connected to node 3.","[0, 1, 2, 3, 4, 5]",6,5,False,Calculate the number of common neighbors of node 5 and node 4. ,1,"Let's calulate the number of common neighbors step by step.
Fisrtly, the neighbors of node 5 are [3].
Secondly, the neighbors of node 4 are [0, 3, 1].
Common neighbors of node 5 and node 4: [3], which contains 1 nodes.
So the number of common neighbors is ","('[6, 0, 1, 10]',)",2,21
common_neighbor,"[(0, 4), (0, 5), (0, 3), (0, 1), (0, 2), (4, 5), (4, 3), (4, 1), (4, 2), (5, 3), (5, 2), (3, 1), (1, 2)]","{0: [4, 5, 3, 1, 2],
4: [0, 5, 3, 1, 2],
5: [0, 4, 3, 2],
3: [0, 4, 5, 1],
1: [0, 4, 3, 2],
2: [0, 4, 5, 1]}","Node 0 is connected to nodes 4, 5, 3, 1, 2.
Node 4 is connected to nodes 0, 5, 3, 1, 2.
Node 5 is connected to nodes 0, 4, 3, 2.
Node 3 is connected to nodes 0, 4, 5, 1.
Node 1 is connected to nodes 0, 4, 3, 2.
Node 2 is connected to nodes 0, 4, 5, 1.","[0, 1, 2, 3, 4, 5]",6,13,False,Calculate the number of common neighbors of node 0 and node 2. ,3,"Let's calulate the number of common neighbors step by step.
Fisrtly, the neighbors of node 0 are [4, 5, 3, 1, 2].
Secondly, the neighbors of node 2 are [0, 4, 5, 1].
Common neighbors of node 0 and node 2: [1, 4, 5], which contains 3 nodes.
So the number of common neighbors is ","('[6, 0, 7, 3]',)",3,22
common_neighbor,"[(0, 3), (0, 5), (0, 2), (0, 4), (0, 1)]","{0: [3, 5, 2, 4, 1],
3: [0],
5: [0],
2: [0],
4: [0],
1: [0]}","Node 0 is connected to nodes 3, 5, 2, 4, 1.
Node 3 is connected to node 0.
Node 5 is connected to node 0.
Node 2 is connected to node 0.
Node 4 is connected to node 0.
Node 1 is connected to node 0.","[0, 1, 2, 3, 4, 5]",6,5,False,Calculate the number of common neighbors of node 3 and node 1. ,1,"Let's calulate the number of common neighbors step by step.
Fisrtly, the neighbors of node 3 are [0].
Secondly, the neighbors of node 1 are [0].
Common neighbors of node 3 and node 1: [0], which contains 1 nodes.
So the number of common neighbors is ","('[1, 8, 4, 0]',)",0,23
common_neighbor,"[(1, 4), (1, 3), (1, 0), (1, 2)]","{1: [4, 3, 0, 2],
4: [1],
3: [1],
0: [1],
2: [1]}","Node 1 is connected to nodes 4, 3, 0, 2.
Node 4 is connected to node 1.
Node 3 is connected to node 1.
Node 0 is connected to node 1.
Node 2 is connected to node 1.","[0, 1, 2, 3, 4]",5,4,False,Calculate the number of common neighbors of node 0 and node 2. ,1,"Let's calulate the number of common neighbors step by step.
Fisrtly, the neighbors of node 0 are [1].
Secondly, the neighbors of node 2 are [1].
Common neighbors of node 0 and node 2: [1], which contains 1 nodes.
So the number of common neighbors is ","('[1, 0, 5, 9]',)",0,24
common_neighbor,"[(6, 1), (6, 2), (1, 3), (2, 5), (3, 0), (0, 5), (4, 5)]","{6: [1, 2],
1: [6, 3],
2: [6, 5],
3: [1, 0],
0: [3, 5],
4: [5],
5: [4, 2, 0]}","Node 6 is connected to nodes 1, 2.
Node 1 is connected to nodes 6, 3.
Node 2 is connected to nodes 6, 5.
Node 3 is connected to nodes 1, 0.
Node 0 is connected to nodes 3, 5.
Node 4 is connected to node 5.
Node 5 is connected to nodes 4, 2, 0.","[0, 1, 2, 3, 4, 5, 6]",7,7,False,Calculate the number of common neighbors of node 3 and node 6. ,1,"Let's calulate the number of common neighbors step by step.
Fisrtly, the neighbors of node 3 are [1, 0].
Secondly, the neighbors of node 6 are [1, 2].
Common neighbors of node 3 and node 6: [1], which contains 1 nodes.
So the number of common neighbors is ","('[9, 10, 0, 1]',)",3,25
common_neighbor,"[(2, 3), (2, 1), (2, 5), (1, 0), (1, 4)]","{2: [3, 1, 5],
3: [2],
1: [2, 0, 4],
5: [2],
0: [1],
4: [1]}","Node 2 is connected to nodes 3, 1, 5.
Node 3 is connected to node 2.
Node 1 is connected to nodes 2, 0, 4.
Node 5 is connected to node 2.
Node 0 is connected to node 1.
Node 4 is connected to node 1.","[0, 1, 2, 3, 4, 5]",6,5,False,Calculate the number of common neighbors of node 3 and node 4. ,0,"Let's calulate the number of common neighbors step by step.
Fisrtly, the neighbors of node 3 are [2].
Secondly, the neighbors of node 4 are [1].
Common neighbors of node 3 and node 4: [], which contains 0 nodes.
So the number of common neighbors is ","('[5, 3, 7, 0]',)",3,26
common_neighbor,"[(0, 1), (0, 3), (0, 6), (0, 2), (0, 4), (1, 3), (3, 2), (6, 5), (2, 5), (2, 4)]","{0: [1, 3, 6, 2, 4],
1: [0, 3],
3: [0, 1, 2],
6: [0, 5],
2: [0, 3, 5, 4],
4: [0, 2],
5: [6, 2]}","Node 0 is connected to nodes 1, 3, 6, 2, 4.
Node 1 is connected to nodes 0, 3.
Node 3 is connected to nodes 0, 1, 2.
Node 6 is connected to nodes 0, 5.
Node 2 is connected to nodes 0, 3, 5, 4.
Node 4 is connected to nodes 0, 2.
Node 5 is connected to nodes 6, 2.","[0, 1, 2, 3, 4, 5, 6]",7,10,False,Calculate the number of common neighbors of node 6 and node 1. ,1,"Let's calulate the number of common neighbors step by step.
Fisrtly, the neighbors of node 6 are [0, 5].
Secondly, the neighbors of node 1 are [0, 3].
Common neighbors of node 6 and node 1: [0], which contains 1 nodes.
So the number of common neighbors is ","('[1, 10, 9, 0]',)",0,27
common_neighbor,"[(0, 2), (0, 6), (2, 5), (6, 1), (6, 4), (5, 3), (4, 3)]","{0: [2, 6],
2: [0, 5],
6: [0, 1, 4],
5: [2, 3],
1: [6],
4: [6, 3],
3: [5, 4]}","Node 0 is connected to nodes 2, 6.
Node 2 is connected to nodes 0, 5.
Node 6 is connected to nodes 0, 1, 4.
Node 5 is connected to nodes 2, 3.
Node 1 is connected to node 6.
Node 4 is connected to nodes 6, 3.
Node 3 is connected to nodes 5, 4.","[0, 1, 2, 3, 4, 5, 6]",7,7,False,Calculate the number of common neighbors of node 3 and node 0. ,0,"Let's calulate the number of common neighbors step by step.
Fisrtly, the neighbors of node 3 are [5, 4].
Secondly, the neighbors of node 0 are [2, 6].
Common neighbors of node 3 and node 0: [], which contains 0 nodes.
So the number of common neighbors is ","('[5, 10, 3, 0]',)",3,28
common_neighbor,"[(5, 0), (5, 4), (5, 2), (5, 6), (5, 1), (0, 3), (0, 2), (0, 6), (0, 1), (4, 2), (4, 6), (4, 1), (2, 3), (2, 1), (6, 3), (6, 1)]","{5: [0, 4, 2, 6, 1],
0: [5, 3, 2, 6, 1],
4: [5, 2, 6, 1],
2: [5, 3, 0, 4, 1],
6: [5, 3, 0, 4, 1],
1: [5, 0, 4, 2, 6],
3: [0, 2, 6]}","Node 5 is connected to nodes 0, 4, 2, 6, 1.
Node 0 is connected to nodes 5, 3, 2, 6, 1.
Node 4 is connected to nodes 5, 2, 6, 1.
Node 2 is connected to nodes 5, 3, 0, 4, 1.
Node 6 is connected to nodes 5, 3, 0, 4, 1.
Node 1 is connected to nodes 5, 0, 4, 2, 6.
Node 3 is connected to nodes 0, 2, 6.","[0, 1, 2, 3, 4, 5, 6]",7,16,False,Calculate the number of common neighbors of node 5 and node 1. ,4,"Let's calulate the number of common neighbors step by step.
Fisrtly, the neighbors of node 5 are [0, 4, 2, 6, 1].
Secondly, the neighbors of node 1 are [5, 0, 4, 2, 6].
Common neighbors of node 5 and node 1: [0, 2, 4, 6], which contains 4 nodes.
So the number of common neighbors is ","('[8, 1, 4, 0]',)",2,29
common_neighbor,"[(2, 3), (2, 4), (4, 5), (4, 0), (4, 1), (0, 1)]","{2: [3, 4],
3: [2],
4: [2, 5, 0, 1],
5: [4],
0: [4, 1],
1: [4, 0]}","Node 2 is connected to nodes 3, 4.
Node 3 is connected to node 2.
Node 4 is connected to nodes 2, 5, 0, 1.
Node 5 is connected to node 4.
Node 0 is connected to nodes 4, 1.
Node 1 is connected to nodes 4, 0.","[0, 1, 2, 3, 4, 5]",6,6,False,Calculate the number of common neighbors of node 4 and node 3. ,1,"Let's calulate the number of common neighbors step by step.
Fisrtly, the neighbors of node 4 are [2, 5, 0, 1].
Secondly, the neighbors of node 3 are [2].
Common neighbors of node 4 and node 3: [2], which contains 1 nodes.
So the number of common neighbors is ","('[1, 9, 7, 0]',)",0,30
