task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,steps,choices,label,id
neighbor,"[(5, 6), (6, 8), (6, 1), (8, 7), (8, 1), (7, 2), (4, 3), (4, 0), (3, 2)]","{5: [6],
6: [5, 8, 1],
8: [6, 7, 1],
1: [6, 8],
7: [8, 2],
4: [3, 0],
3: [4, 2],
0: [4],
2: [3, 7]}","Node 5 is connected to node 6.
Node 6 is connected to nodes 5, 8, 1.
Node 8 is connected to nodes 6, 7, 1.
Node 1 is connected to nodes 6, 8.
Node 7 is connected to nodes 8, 2.
Node 4 is connected to nodes 3, 0.
Node 3 is connected to nodes 4, 2.
Node 0 is connected to node 4.
Node 2 is connected to nodes 3, 7.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,9,False,Which are the neighbor nodes of node 7? ,"[8, 2]","Let's solve it step by step.
Node 7 connects to nodes [8, 2], so the neighbors of node 7 are ","('[[8], [], [0], [8, 2]]',)",3,77
neighbor,"[(12, 13), (12, 2), (13, 9), (13, 4), (2, 8), (9, 3), (9, 6), (11, 1), (11, 8), (11, 5), (1, 7), (1, 0), (0, 10), (6, 10)]","{12: [13, 2],
13: [12, 9, 4],
2: [12, 8],
9: [13, 3, 6],
4: [13],
11: [1, 8, 5],
1: [11, 7, 0],
8: [11, 2],
5: [11],
7: [1],
0: [1, 10],
3: [9],
6: [9, 10],
10: [0, 6]}","Node 12 is connected to nodes 13, 2.
Node 13 is connected to nodes 12, 9, 4.
Node 2 is connected to nodes 12, 8.
Node 9 is connected to nodes 13, 3, 6.
Node 4 is connected to node 13.
Node 11 is connected to nodes 1, 8, 5.
Node 1 is connected to nodes 11, 7, 0.
Node 8 is connected to nodes 11, 2.
Node 5 is connected to node 11.
Node 7 is connected to node 1.
Node 0 is connected to nodes 1, 10.
Node 3 is connected to node 9.
Node 6 is connected to nodes 9, 10.
Node 10 is connected to nodes 0, 6.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,14,False,Which are the neighbor nodes of node 4? ,[13],"Let's solve it step by step.
Node 4 connects to nodes [13], so the neighbors of node 4 are ","('[[5, 6, 0, 3], [13], [6, 10, 4, 0, 7, 8, 5, 2, 12, 13, 1], [12, 4, 0, 13, 6, 10, 5]]',)",1,78
neighbor,"[(8, 1), (8, 3), (8, 2), (8, 9), (8, 10), (8, 7), (1, 6), (1, 5), (1, 4), (1, 3), (3, 0), (3, 10), (3, 7), (3, 5), (3, 6), (2, 9), (9, 0), (9, 4)]","{8: [1, 3, 2, 9, 10, 7],
1: [8, 6, 5, 4, 3],
3: [8, 1, 0, 10, 7, 5, 6],
2: [8, 9],
9: [8, 0, 4, 2],
10: [8, 3],
7: [8, 3],
6: [1, 3],
5: [1, 3],
4: [1, 9],
0: [3, 9]}","Node 8 is connected to nodes 1, 3, 2, 9, 10, 7.
Node 1 is connected to nodes 8, 6, 5, 4, 3.
Node 3 is connected to nodes 8, 1, 0, 10, 7, 5, 6.
Node 2 is connected to nodes 8, 9.
Node 9 is connected to nodes 8, 0, 4, 2.
Node 10 is connected to nodes 8, 3.
Node 7 is connected to nodes 8, 3.
Node 6 is connected to nodes 1, 3.
Node 5 is connected to nodes 1, 3.
Node 4 is connected to nodes 1, 9.
Node 0 is connected to nodes 3, 9.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,18,False,Which are the neighbor nodes of node 2? ,"[8, 9]","Let's solve it step by step.
Node 2 connects to nodes [8, 9], so the neighbors of node 2 are ","('[[2, 3, 7], [4, 10, 5], [8, 9], [10, 6, 0, 7, 1, 3]]',)",2,79
neighbor,"[(1, 9), (1, 6), (1, 7), (7, 0), (7, 4), (7, 5), (7, 2), (5, 3), (5, 8)]","{1: [9, 6, 7],
9: [1],
6: [1],
7: [1, 0, 4, 5, 2],
0: [7],
4: [7],
5: [7, 3, 8],
2: [7],
3: [5],
8: [5]}","Node 1 is connected to nodes 9, 6, 7.
Node 9 is connected to node 1.
Node 6 is connected to node 1.
Node 7 is connected to nodes 1, 0, 4, 5, 2.
Node 0 is connected to node 7.
Node 4 is connected to node 7.
Node 5 is connected to nodes 7, 3, 8.
Node 2 is connected to node 7.
Node 3 is connected to node 5.
Node 8 is connected to node 5.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,9,False,Which are the neighbor nodes of node 1? ,"[9, 6, 7]","Let's solve it step by step.
Node 1 connects to nodes [9, 6, 7], so the neighbors of node 1 are ","('[[5, 0, 9, 8, 6, 3], [9, 6, 7], [3, 8, 4], [0, 2, 4, 1]]',)",1,80
neighbor,"[(4, 10), (4, 3), (4, 9), (4, 1), (4, 2), (4, 8), (4, 7), (4, 6), (4, 5), (10, 8), (3, 2), (9, 1), (1, 0), (1, 6), (2, 6), (8, 0), (7, 0), (5, 0)]","{4: [10, 3, 9, 1, 2, 8, 7, 6, 5],
10: [4, 8],
3: [4, 2],
9: [4, 1],
1: [4, 9, 0, 6],
2: [4, 3, 6],
8: [4, 10, 0],
7: [4, 0],
6: [4, 1, 2],
5: [4, 0],
0: [1, 8, 7, 5]}","Node 4 is connected to nodes 10, 3, 9, 1, 2, 8, 7, 6, 5.
Node 10 is connected to nodes 4, 8.
Node 3 is connected to nodes 4, 2.
Node 9 is connected to nodes 4, 1.
Node 1 is connected to nodes 4, 9, 0, 6.
Node 2 is connected to nodes 4, 3, 6.
Node 8 is connected to nodes 4, 10, 0.
Node 7 is connected to nodes 4, 0.
Node 6 is connected to nodes 4, 1, 2.
Node 5 is connected to nodes 4, 0.
Node 0 is connected to nodes 1, 8, 7, 5.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,18,False,Which are the neighbor nodes of node 7? ,"[4, 0]","Let's solve it step by step.
Node 7 connects to nodes [4, 0], so the neighbors of node 7 are ","('[[6, 9, 5, 4, 2], [4, 0], [2, 7, 4, 5, 8, 10, 1, 6], [5, 3, 10, 7, 9, 6]]',)",1,81
neighbor,"[(4, 5), (4, 3), (4, 7), (5, 1), (5, 2), (2, 8), (2, 0), (8, 6)]","{4: [5, 3, 7],
5: [4, 1, 2],
3: [4],
7: [4],
1: [5],
2: [5, 8, 0],
8: [2, 6],
0: [2],
6: [8]}","Node 4 is connected to nodes 5, 3, 7.
Node 5 is connected to nodes 4, 1, 2.
Node 3 is connected to node 4.
Node 7 is connected to node 4.
Node 1 is connected to node 5.
Node 2 is connected to nodes 5, 8, 0.
Node 8 is connected to nodes 2, 6.
Node 0 is connected to node 2.
Node 6 is connected to node 8.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,8,False,Which are the neighbor nodes of node 5? ,"[4, 1, 2]","Let's solve it step by step.
Node 5 connects to nodes [4, 1, 2], so the neighbors of node 5 are ","('[[4, 1, 2], [8, 4, 0, 1, 7], [0, 8, 3, 5, 7, 1, 6, 2], [8]]',)",0,82
neighbor,"[(3, 2), (3, 4), (3, 5), (2, 4), (2, 5), (2, 8), (2, 10), (4, 7), (4, 2), (5, 8), (5, 7), (5, 10), (5, 2), (5, 4), (10, 4), (10, 5), (10, 6), (10, 8), (10, 3), (6, 7), (6, 10), (6, 5), (6, 1), (8, 4), (8, 0), (8, 6), (7, 3), (7, 10), (7, 2), (7, 0), (7, 5), (7, 6), (7, 8), (0, 9), (0, 8), (0, 7), (0, 2), (9, 1), (9, 8), (9, 3), (9, 2), (9, 4), (9, 5), (1, 4)]","{3: [2, 4, 5],
2: [4, 5, 8, 10],
4: [7, 2],
5: [8, 7, 10, 2, 4],
10: [4, 5, 6, 8, 3],
6: [7, 10, 5, 1],
8: [4, 0, 6],
7: [3, 10, 2, 0, 5, 6, 8],
0: [9, 8, 7, 2],
9: [1, 8, 3, 2, 4, 5],
1: [4]}","Node 3 is connected to nodes 2, 4, 5.
Node 2 is connected to nodes 4, 5, 8, 10.
Node 4 is connected to nodes 7, 2.
Node 5 is connected to nodes 8, 7, 10, 2, 4.
Node 10 is connected to nodes 4, 5, 6, 8, 3.
Node 6 is connected to nodes 7, 10, 5, 1.
Node 8 is connected to nodes 4, 0, 6.
Node 7 is connected to nodes 3, 10, 2, 0, 5, 6, 8.
Node 0 is connected to nodes 9, 8, 7, 2.
Node 9 is connected to nodes 1, 8, 3, 2, 4, 5.
Node 1 is connected to node 4.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,44,True,"Which are the neighbor nodes of node 0? In the context of a directed graph, we consider a node's successors as its neighbors. ","[9, 8, 7, 2]","Let's solve it step by step.
Node 0 connects to nodes [9, 8, 7, 2], so the neighbors of node 0 are ","('[[9, 8, 7, 2], [5], [1, 7, 0, 6, 4, 5, 3, 8, 9, 10], [10, 7]]',)",0,83
neighbor,"[(5, 2), (5, 11), (5, 6), (5, 8), (5, 0), (5, 10), (2, 12), (2, 11), (2, 1), (2, 4), (2, 10), (11, 3), (11, 12), (11, 7), (11, 6), (11, 8), (11, 4), (11, 0), (6, 3), (6, 12), (6, 9), (6, 4), (6, 0), (6, 10), (8, 12), (8, 1), (8, 0), (0, 7), (0, 1), (0, 4), (10, 7), (10, 9), (3, 12), (3, 7), (3, 1), (3, 4), (12, 7), (12, 9), (12, 1), (12, 4), (7, 9), (7, 4), (1, 9), (1, 4)]","{5: [2, 11, 6, 8, 0, 10],
2: [5, 12, 11, 1, 4, 10],
11: [5, 3, 12, 2, 7, 6, 8, 4, 0],
6: [5, 3, 12, 11, 9, 4, 0, 10],
8: [5, 12, 11, 1, 0],
0: [5, 7, 11, 6, 8, 1, 4],
10: [5, 2, 7, 9, 6],
3: [12, 7, 11, 6, 1, 4],
12: [3, 2, 7, 11, 9, 6, 8, 1, 4],
7: [3, 12, 11, 9, 4, 0, 10],
1: [3, 12, 2, 9, 8, 4, 0],
4: [3, 12, 2, 7, 11, 6, 1, 0],
9: [12, 7, 6, 1, 10]}","Node 5 is connected to nodes 2, 11, 6, 8, 0, 10.
Node 2 is connected to nodes 5, 12, 11, 1, 4, 10.
Node 11 is connected to nodes 5, 3, 12, 2, 7, 6, 8, 4, 0.
Node 6 is connected to nodes 5, 3, 12, 11, 9, 4, 0, 10.
Node 8 is connected to nodes 5, 12, 11, 1, 0.
Node 0 is connected to nodes 5, 7, 11, 6, 8, 1, 4.
Node 10 is connected to nodes 5, 2, 7, 9, 6.
Node 3 is connected to nodes 12, 7, 11, 6, 1, 4.
Node 12 is connected to nodes 3, 2, 7, 11, 9, 6, 8, 1, 4.
Node 7 is connected to nodes 3, 12, 11, 9, 4, 0, 10.
Node 1 is connected to nodes 3, 12, 2, 9, 8, 4, 0.
Node 4 is connected to nodes 3, 12, 2, 7, 11, 6, 1, 0.
Node 9 is connected to nodes 12, 7, 6, 1, 10.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,44,False,Which are the neighbor nodes of node 11? ,"[5, 3, 12, 2, 7, 6, 8, 4, 0]","Let's solve it step by step.
Node 11 connects to nodes [5, 3, 12, 2, 7, 6, 8, 4, 0], so the neighbors of node 11 are ","('[[5], [5, 3, 12, 2, 7, 6, 8, 4, 0], [9, 11, 12], [7, 12, 3, 8, 4, 0, 5, 10, 11, 1, 9, 2]]',)",1,84
neighbor,"[(7, 5), (7, 3), (7, 9), (7, 10), (7, 6), (7, 8), (7, 4), (7, 2), (5, 8), (5, 1), (3, 2), (3, 6), (3, 8), (9, 6), (9, 4), (10, 0), (10, 2), (10, 8), (10, 6), (6, 0), (6, 11), (6, 1), (6, 8), (6, 4), (8, 0), (8, 1), (4, 1)]","{7: [5, 3, 9, 10, 6, 8, 4, 2],
5: [7, 8, 1],
3: [7, 2, 6, 8],
9: [7, 6, 4],
10: [7, 0, 2, 8, 6],
6: [7, 10, 0, 3, 9, 11, 1, 8, 4],
8: [7, 5, 10, 0, 3, 6, 1],
4: [7, 9, 6, 1],
2: [7, 10, 3],
1: [5, 6, 4, 8],
0: [10, 8, 6],
11: [6]}","Node 7 is connected to nodes 5, 3, 9, 10, 6, 8, 4, 2.
Node 5 is connected to nodes 7, 8, 1.
Node 3 is connected to nodes 7, 2, 6, 8.
Node 9 is connected to nodes 7, 6, 4.
Node 10 is connected to nodes 7, 0, 2, 8, 6.
Node 6 is connected to nodes 7, 10, 0, 3, 9, 11, 1, 8, 4.
Node 8 is connected to nodes 7, 5, 10, 0, 3, 6, 1.
Node 4 is connected to nodes 7, 9, 6, 1.
Node 2 is connected to nodes 7, 10, 3.
Node 1 is connected to nodes 5, 6, 4, 8.
Node 0 is connected to nodes 10, 8, 6.
Node 11 is connected to node 6.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,27,False,Which are the neighbor nodes of node 8? ,"[7, 5, 10, 0, 3, 6, 1]","Let's solve it step by step.
Node 8 connects to nodes [7, 5, 10, 0, 3, 6, 1], so the neighbors of node 8 are ","('[[6, 8, 3, 2, 11, 7, 5, 4, 0, 9], [7, 5, 10, 0, 3, 6, 1], [3, 7, 6, 2, 5, 10, 0, 1, 4, 9, 8], []]',)",1,85
neighbor,"[(5, 0), (5, 14), (0, 10), (0, 11), (0, 8), (14, 11), (14, 5), (14, 9), (1, 9), (1, 6), (1, 12), (1, 2), (1, 5), (9, 3), (6, 4), (6, 2), (6, 5), (6, 0), (12, 4), (12, 2), (12, 3), (12, 0), (2, 5), (2, 1), (2, 8), (2, 12), (2, 11), (13, 0), (13, 5), (3, 7), (3, 4), (3, 1), (7, 0), (7, 6), (7, 12), (7, 4), (7, 2), (4, 2), (4, 1), (4, 7), (4, 10), (8, 7), (8, 10), (8, 13), (8, 9), (10, 1), (10, 8), (11, 6), (11, 4)]","{5: [0, 14],
0: [10, 11, 8],
14: [11, 5, 9],
1: [9, 6, 12, 2, 5],
9: [3],
6: [4, 2, 5, 0],
12: [4, 2, 3, 0],
2: [5, 1, 8, 12, 11],
13: [0, 5],
3: [7, 4, 1],
7: [0, 6, 12, 4, 2],
4: [2, 1, 7, 10],
8: [7, 10, 13, 9],
10: [1, 8],
11: [6, 4]}","Node 5 is connected to nodes 0, 14.
Node 0 is connected to nodes 10, 11, 8.
Node 14 is connected to nodes 11, 5, 9.
Node 1 is connected to nodes 9, 6, 12, 2, 5.
Node 9 is connected to node 3.
Node 6 is connected to nodes 4, 2, 5, 0.
Node 12 is connected to nodes 4, 2, 3, 0.
Node 2 is connected to nodes 5, 1, 8, 12, 11.
Node 13 is connected to nodes 0, 5.
Node 3 is connected to nodes 7, 4, 1.
Node 7 is connected to nodes 0, 6, 12, 4, 2.
Node 4 is connected to nodes 2, 1, 7, 10.
Node 8 is connected to nodes 7, 10, 13, 9.
Node 10 is connected to nodes 1, 8.
Node 11 is connected to nodes 6, 4.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",15,49,True,"Which are the neighbor nodes of node 5? In the context of a directed graph, we consider a node's successors as its neighbors. ","[0, 14]","Let's solve it step by step.
Node 5 connects to nodes [0, 14], so the neighbors of node 5 are ","('[[0, 14], [14, 13, 8, 0, 11, 3, 7, 10, 4], [5, 0, 13, 11, 2, 7, 9], [9]]',)",0,86
neighbor,"[(3, 1), (3, 10), (1, 0), (1, 7), (1, 13), (10, 9), (10, 12), (10, 2), (10, 6), (5, 8), (5, 4), (5, 14), (5, 13), (8, 4), (8, 13), (8, 11), (4, 12), (4, 2), (14, 0), (14, 12), (13, 9), (13, 12), (0, 12), (0, 7), (12, 7), (7, 6), (7, 11), (9, 2), (2, 6), (2, 11), (11, 6)]","{3: [1, 10],
1: [3, 0, 7, 13],
10: [3, 9, 12, 2, 6],
5: [8, 4, 14, 13],
8: [5, 4, 13, 11],
4: [5, 8, 12, 2],
14: [5, 0, 12],
13: [5, 9, 1, 8, 12],
0: [1, 12, 14, 7],
12: [0, 10, 4, 14, 7, 13],
7: [0, 1, 12, 6, 11],
9: [10, 2, 13],
2: [9, 10, 4, 6, 11],
11: [8, 2, 7, 6],
6: [10, 2, 7, 11]}","Node 3 is connected to nodes 1, 10.
Node 1 is connected to nodes 3, 0, 7, 13.
Node 10 is connected to nodes 3, 9, 12, 2, 6.
Node 5 is connected to nodes 8, 4, 14, 13.
Node 8 is connected to nodes 5, 4, 13, 11.
Node 4 is connected to nodes 5, 8, 12, 2.
Node 14 is connected to nodes 5, 0, 12.
Node 13 is connected to nodes 5, 9, 1, 8, 12.
Node 0 is connected to nodes 1, 12, 14, 7.
Node 12 is connected to nodes 0, 10, 4, 14, 7, 13.
Node 7 is connected to nodes 0, 1, 12, 6, 11.
Node 9 is connected to nodes 10, 2, 13.
Node 2 is connected to nodes 9, 10, 4, 6, 11.
Node 11 is connected to nodes 8, 2, 7, 6.
Node 6 is connected to nodes 10, 2, 7, 11.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",15,31,False,Which are the neighbor nodes of node 3? ,"[1, 10]","Let's solve it step by step.
Node 3 connects to nodes [1, 10], so the neighbors of node 3 are ","('[[9, 7, 1, 14, 2, 13, 8, 6, 3, 12, 10], [2, 1, 11, 0, 7, 14, 12, 8, 4, 5, 13, 10, 6, 9], [1, 6, 2, 11, 5, 7, 14, 10, 8, 4, 0, 12, 13], [1, 10]]',)",3,87
neighbor,"[(4, 1), (4, 6), (1, 0), (6, 0), (6, 5), (5, 2), (3, 2), (3, 7)]","{4: [1, 6],
1: [4, 0],
6: [4, 0, 5],
0: [1, 6],
5: [6, 2],
3: [2, 7],
2: [3, 5],
7: [3]}","Node 4 is connected to nodes 1, 6.
Node 1 is connected to nodes 4, 0.
Node 6 is connected to nodes 4, 0, 5.
Node 0 is connected to nodes 1, 6.
Node 5 is connected to nodes 6, 2.
Node 3 is connected to nodes 2, 7.
Node 2 is connected to nodes 3, 5.
Node 7 is connected to node 3.","[0, 1, 2, 3, 4, 5, 6, 7]",8,8,False,Which are the neighbor nodes of node 0? ,"[1, 6]","Let's solve it step by step.
Node 0 connects to nodes [1, 6], so the neighbors of node 0 are ","('[[], [1, 6], [4, 3, 5, 7], [1, 0, 2, 3, 4]]',)",1,88
neighbor,"[(5, 8), (5, 11), (8, 13), (8, 3), (11, 9), (13, 2), (3, 2), (0, 7), (0, 1), (0, 4), (7, 1), (1, 6), (4, 12), (10, 12)]","{5: [8, 11],
8: [5, 13, 3],
11: [5, 9],
13: [8, 2],
3: [8, 2],
0: [7, 1, 4],
7: [0, 1],
1: [0, 7, 6],
4: [0, 12],
2: [13, 3],
6: [1],
10: [12],
12: [10, 4],
9: [11]}","Node 5 is connected to nodes 8, 11.
Node 8 is connected to nodes 5, 13, 3.
Node 11 is connected to nodes 5, 9.
Node 13 is connected to nodes 8, 2.
Node 3 is connected to nodes 8, 2.
Node 0 is connected to nodes 7, 1, 4.
Node 7 is connected to nodes 0, 1.
Node 1 is connected to nodes 0, 7, 6.
Node 4 is connected to nodes 0, 12.
Node 2 is connected to nodes 13, 3.
Node 6 is connected to node 1.
Node 10 is connected to node 12.
Node 12 is connected to nodes 10, 4.
Node 9 is connected to node 11.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,14,False,Which are the neighbor nodes of node 3? ,"[8, 2]","Let's solve it step by step.
Node 3 connects to nodes [8, 2], so the neighbors of node 3 are ","('[[8, 2], [3, 8, 10, 6, 4, 0], [2, 1, 0, 5, 6, 8, 13, 3], [5, 2, 8, 0, 11, 4, 9, 12, 1, 6, 10]]',)",0,89
neighbor,"[(14, 12), (14, 4), (12, 7), (12, 2), (4, 13), (7, 2), (3, 13), (3, 10), (10, 9), (10, 11), (1, 9), (9, 8), (9, 0), (9, 6), (11, 5)]","{14: [12, 4],
12: [14, 7, 2],
4: [14, 13],
7: [12, 2],
2: [12, 7],
3: [13, 10],
13: [3, 4],
10: [3, 9, 11],
1: [9],
9: [1, 10, 8, 0, 6],
8: [9],
0: [9],
6: [9],
11: [10, 5],
5: [11]}","Node 14 is connected to nodes 12, 4.
Node 12 is connected to nodes 14, 7, 2.
Node 4 is connected to nodes 14, 13.
Node 7 is connected to nodes 12, 2.
Node 2 is connected to nodes 12, 7.
Node 3 is connected to nodes 13, 10.
Node 13 is connected to nodes 3, 4.
Node 10 is connected to nodes 3, 9, 11.
Node 1 is connected to node 9.
Node 9 is connected to nodes 1, 10, 8, 0, 6.
Node 8 is connected to node 9.
Node 0 is connected to node 9.
Node 6 is connected to node 9.
Node 11 is connected to nodes 10, 5.
Node 5 is connected to node 11.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",15,15,False,Which are the neighbor nodes of node 8? ,[9],"Let's solve it step by step.
Node 8 connects to nodes [9], so the neighbors of node 8 are ","('[[9], [9, 0], [6, 4, 8], [7, 2]]',)",0,90
neighbor,"[(12, 2), (12, 9), (9, 3), (4, 6), (4, 1), (4, 3), (3, 13), (3, 11), (3, 10), (3, 5), (3, 0), (11, 7), (0, 8)]","{12: [2, 9],
2: [12],
9: [12, 3],
4: [6, 1, 3],
6: [4],
1: [4],
3: [4, 13, 11, 10, 5, 0, 9],
13: [3],
11: [3, 7],
10: [3],
5: [3],
0: [3, 8],
7: [11],
8: [0]}","Node 12 is connected to nodes 2, 9.
Node 2 is connected to node 12.
Node 9 is connected to nodes 12, 3.
Node 4 is connected to nodes 6, 1, 3.
Node 6 is connected to node 4.
Node 1 is connected to node 4.
Node 3 is connected to nodes 4, 13, 11, 10, 5, 0, 9.
Node 13 is connected to node 3.
Node 11 is connected to nodes 3, 7.
Node 10 is connected to node 3.
Node 5 is connected to node 3.
Node 0 is connected to nodes 3, 8.
Node 7 is connected to node 11.
Node 8 is connected to node 0.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,13,False,Which are the neighbor nodes of node 2? ,[12],"Let's solve it step by step.
Node 2 connects to nodes [12], so the neighbors of node 2 are ","('[[4, 11], [13, 0, 9, 7, 8, 2, 6, 5, 11, 3, 4], [12], [2, 0, 10, 9, 7, 3, 13, 4, 8, 11]]',)",2,91
neighbor,"[(12, 0), (0, 1), (0, 13), (0, 10), (4, 6), (4, 9), (6, 12), (9, 7), (9, 12), (5, 7), (5, 8), (5, 12), (7, 8), (7, 0), (3, 10), (3, 8), (10, 13), (2, 4), (11, 1), (11, 6), (1, 2), (13, 12)]","{12: [0],
0: [1, 13, 10],
4: [6, 9],
6: [12],
9: [7, 12],
5: [7, 8, 12],
7: [8, 0],
8: [],
3: [10, 8],
10: [13],
2: [4],
11: [1, 6],
1: [2],
13: [12]}","Node 12 is connected to node 0.
Node 0 is connected to nodes 1, 13, 10.
Node 4 is connected to nodes 6, 9.
Node 6 is connected to node 12.
Node 9 is connected to nodes 7, 12.
Node 5 is connected to nodes 7, 8, 12.
Node 7 is connected to nodes 8, 0.
Node 3 is connected to nodes 10, 8.
Node 10 is connected to node 13.
Node 2 is connected to node 4.
Node 11 is connected to nodes 1, 6.
Node 1 is connected to node 2.
Node 13 is connected to node 12.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,22,True,"Which are the neighbor nodes of node 3? In the context of a directed graph, we consider a node's successors as its neighbors. ","[10, 8]","Let's solve it step by step.
Node 3 connects to nodes [10, 8], so the neighbors of node 3 are ","('[[9, 7, 10, 0, 13, 6], [7, 6], [10, 8], [0, 13, 5, 1, 10, 7, 4, 2, 3, 6, 12, 11]]',)",2,92
neighbor,"[(0, 10), (0, 6), (0, 9), (6, 2), (9, 4), (9, 1), (4, 8), (8, 3), (3, 7), (7, 2), (7, 5)]","{0: [10, 6, 9],
10: [0],
6: [0, 2],
9: [0, 4, 1],
4: [9, 8],
8: [4, 3],
1: [9],
3: [8, 7],
7: [3, 2, 5],
2: [7, 6],
5: [7]}","Node 0 is connected to nodes 10, 6, 9.
Node 10 is connected to node 0.
Node 6 is connected to nodes 0, 2.
Node 9 is connected to nodes 0, 4, 1.
Node 4 is connected to nodes 9, 8.
Node 8 is connected to nodes 4, 3.
Node 1 is connected to node 9.
Node 3 is connected to nodes 8, 7.
Node 7 is connected to nodes 3, 2, 5.
Node 2 is connected to nodes 7, 6.
Node 5 is connected to node 7.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,11,False,Which are the neighbor nodes of node 6? ,"[0, 2]","Let's solve it step by step.
Node 6 connects to nodes [0, 2], so the neighbors of node 6 are ","('[[4, 9, 0], [10, 2, 0, 3, 5, 8], [0, 2], [4, 10, 6, 5, 7, 2, 1, 3, 8, 0]]',)",2,93
neighbor,"[(6, 1), (6, 8), (6, 0), (6, 7), (6, 4), (1, 3), (4, 5), (3, 2)]","{6: [1, 8, 0, 7, 4],
1: [6, 3],
8: [6],
0: [6],
7: [6],
4: [6, 5],
3: [1, 2],
5: [4],
2: [3]}","Node 6 is connected to nodes 1, 8, 0, 7, 4.
Node 1 is connected to nodes 6, 3.
Node 8 is connected to node 6.
Node 0 is connected to node 6.
Node 7 is connected to node 6.
Node 4 is connected to nodes 6, 5.
Node 3 is connected to nodes 1, 2.
Node 5 is connected to node 4.
Node 2 is connected to node 3.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,8,False,Which are the neighbor nodes of node 1? ,"[6, 3]","Let's solve it step by step.
Node 1 connects to nodes [6, 3], so the neighbors of node 1 are ","('[[4, 8, 0, 6, 2], [6, 5, 2, 8, 1], [4, 1, 7, 3], [6, 3]]',)",3,94
