task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,steps,choices,label,id
degree,"[(2, 7), (2, 5), (2, 8), (2, 0), (2, 4), (2, 1), (7, 3), (7, 8), (5, 4), (5, 6), (5, 1), (8, 3), (8, 4), (8, 6), (0, 3), (0, 6), (1, 3), (3, 6)]","{2: [7, 5, 8, 0, 4, 1],
7: [2, 3, 8],
5: [2, 4, 6, 1],
8: [2, 7, 3, 4, 6],
0: [2, 3, 6],
4: [2, 5, 8],
1: [2, 5, 3],
3: [7, 8, 0, 6, 1],
6: [5, 3, 8, 0]}","Node 2 is connected to nodes 7, 5, 8, 0, 4, 1.
Node 7 is connected to nodes 2, 3, 8.
Node 5 is connected to nodes 2, 4, 6, 1.
Node 8 is connected to nodes 2, 7, 3, 4, 6.
Node 0 is connected to nodes 2, 3, 6.
Node 4 is connected to nodes 2, 5, 8.
Node 1 is connected to nodes 2, 5, 3.
Node 3 is connected to nodes 7, 8, 0, 6, 1.
Node 6 is connected to nodes 5, 3, 8, 0.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,18,False,What is the degree of node 8?,5,"Let's solve this problem step by step.
The neighbors of node 8 are: [2, 7, 3, 4, 6], and there are 5 neighbor nodes.
So the degree of node 8 is ","('[0, 6, 5, 8]',)",2,48
degree,"[(9, 2), (9, 4), (9, 7), (9, 0), (2, 10), (4, 5), (4, 9), (4, 3), (7, 1), (0, 6), (0, 1), (0, 5), (1, 4), (1, 8), (8, 2), (8, 4), (3, 8), (10, 5), (10, 9), (10, 3), (10, 2), (5, 6), (5, 1), (5, 4), (6, 4), (6, 0)]","{9: [2, 4, 7, 0],
2: [10],
4: [5, 9, 3],
7: [1],
0: [6, 1, 5],
1: [4, 8],
8: [2, 4],
3: [8],
10: [5, 9, 3, 2],
5: [6, 1, 4],
6: [4, 0]}","Node 9 is connected to nodes 2, 4, 7, 0.
Node 2 is connected to node 10.
Node 4 is connected to nodes 5, 9, 3.
Node 7 is connected to node 1.
Node 0 is connected to nodes 6, 1, 5.
Node 1 is connected to nodes 4, 8.
Node 8 is connected to nodes 2, 4.
Node 3 is connected to node 8.
Node 10 is connected to nodes 5, 9, 3, 2.
Node 5 is connected to nodes 6, 1, 4.
Node 6 is connected to nodes 4, 0.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,26,True,What is the out-degree of node 7?,1,"Let's solve this problem step by step.
The successors of node 7 are: [1], and there are 1 successor nodes.
So the degree of node 7 is ","('[2, 5, 0, 1]',)",3,49
degree,"[(1, 9), (9, 11), (10, 2), (2, 7), (2, 11), (6, 0), (6, 3), (0, 3), (0, 7), (0, 10), (3, 7), (11, 1), (7, 2), (4, 10), (4, 6), (4, 11), (4, 3), (4, 5), (8, 6), (8, 5)]","{1: [9],
9: [11],
10: [2],
2: [7, 11],
6: [0, 3],
0: [3, 7, 10],
3: [7],
11: [1],
7: [2],
4: [10, 6, 11, 3, 5],
5: [],
8: [6, 5]}","Node 1 is connected to node 9.
Node 9 is connected to node 11.
Node 10 is connected to node 2.
Node 2 is connected to nodes 7, 11.
Node 6 is connected to nodes 0, 3.
Node 0 is connected to nodes 3, 7, 10.
Node 3 is connected to node 7.
Node 11 is connected to node 1.
Node 7 is connected to node 2.
Node 4 is connected to nodes 10, 6, 11, 3, 5.
Node 8 is connected to nodes 6, 5.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,20,True,What is the out-degree of node 11?,1,"Let's solve this problem step by step.
The successors of node 11 are: [1], and there are 1 successor nodes.
So the degree of node 11 is ","('[1, 8, 4, 0]',)",0,50
degree,"[(6, 5), (6, 1), (6, 2), (2, 3), (2, 0), (3, 7), (3, 4)]","{6: [5, 1, 2],
5: [6],
1: [6],
2: [6, 3, 0],
3: [7, 2, 4],
7: [3],
4: [3],
0: [2]}","Node 6 is connected to nodes 5, 1, 2.
Node 5 is connected to node 6.
Node 1 is connected to node 6.
Node 2 is connected to nodes 6, 3, 0.
Node 3 is connected to nodes 7, 2, 4.
Node 7 is connected to node 3.
Node 4 is connected to node 3.
Node 0 is connected to node 2.","[0, 1, 2, 3, 4, 5, 6, 7]",8,7,False,What is the degree of node 6?,3,"Let's solve this problem step by step.
The neighbors of node 6 are: [5, 1, 2], and there are 3 neighbor nodes.
So the degree of node 6 is ","('[3, 8, 4, 0]',)",0,51
degree,"[(6, 3), (6, 2), (6, 1), (6, 9), (6, 8), (6, 5), (3, 2), (3, 0), (2, 10), (2, 4), (2, 1), (2, 0), (1, 7), (1, 8), (1, 5), (1, 0), (9, 4), (9, 7), (9, 8), (9, 5), (9, 0), (8, 4), (8, 7), (8, 5), (8, 0), (5, 10), (5, 4), (0, 10), (0, 4), (10, 7), (7, 4)]","{6: [3, 2, 1, 9, 8, 5],
3: [6, 2, 0],
2: [6, 3, 10, 4, 1, 0],
1: [6, 2, 7, 8, 5, 0],
9: [6, 4, 7, 8, 5, 0],
8: [6, 4, 1, 9, 7, 5, 0],
5: [6, 10, 4, 1, 9, 8],
0: [3, 10, 4, 2, 1, 9, 8],
10: [2, 7, 5, 0],
7: [10, 4, 1, 9, 8],
4: [2, 9, 7, 8, 5, 0]}","Node 6 is connected to nodes 3, 2, 1, 9, 8, 5.
Node 3 is connected to nodes 6, 2, 0.
Node 2 is connected to nodes 6, 3, 10, 4, 1, 0.
Node 1 is connected to nodes 6, 2, 7, 8, 5, 0.
Node 9 is connected to nodes 6, 4, 7, 8, 5, 0.
Node 8 is connected to nodes 6, 4, 1, 9, 7, 5, 0.
Node 5 is connected to nodes 6, 10, 4, 1, 9, 8.
Node 0 is connected to nodes 3, 10, 4, 2, 1, 9, 8.
Node 10 is connected to nodes 2, 7, 5, 0.
Node 7 is connected to nodes 10, 4, 1, 9, 8.
Node 4 is connected to nodes 2, 9, 7, 8, 5, 0.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,31,False,What is the degree of node 8?,7,"Let's solve this problem step by step.
The neighbors of node 8 are: [6, 4, 1, 9, 7, 5, 0], and there are 7 neighbor nodes.
So the degree of node 8 is ","('[8, 7, 0, 10]',)",1,52
degree,"[(7, 0), (7, 8), (7, 5), (7, 1), (0, 2), (0, 3), (0, 5), (0, 4), (8, 1), (8, 6), (5, 3), (5, 6), (5, 2), (2, 4)]","{7: [0, 8, 5, 1],
0: [7, 2, 3, 5, 4],
8: [7, 1, 6],
5: [7, 0, 3, 6, 2],
1: [7, 8],
2: [0, 5, 4],
3: [0, 5],
4: [0, 2],
6: [8, 5]}","Node 7 is connected to nodes 0, 8, 5, 1.
Node 0 is connected to nodes 7, 2, 3, 5, 4.
Node 8 is connected to nodes 7, 1, 6.
Node 5 is connected to nodes 7, 0, 3, 6, 2.
Node 1 is connected to nodes 7, 8.
Node 2 is connected to nodes 0, 5, 4.
Node 3 is connected to nodes 0, 5.
Node 4 is connected to nodes 0, 2.
Node 6 is connected to nodes 8, 5.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,14,False,What is the degree of node 6?,2,"Let's solve this problem step by step.
The neighbors of node 6 are: [8, 5], and there are 2 neighbor nodes.
So the degree of node 6 is ","('[4, 8, 2, 0]',)",2,53
degree,"[(3, 0), (3, 4), (3, 11), (0, 10), (0, 13), (0, 5), (4, 8), (4, 10), (11, 3), (11, 1), (11, 9), (8, 5), (8, 12), (5, 4), (5, 7), (5, 3), (5, 9), (5, 13), (12, 4), (12, 11), (12, 7), (6, 1), (6, 13), (6, 5), (6, 2), (6, 8), (1, 11), (1, 8), (13, 5), (13, 11), (13, 3), (13, 8), (13, 9), (2, 1), (10, 13), (10, 5), (10, 0), (10, 3), (9, 13), (9, 5), (9, 11), (9, 2), (9, 1), (9, 10), (7, 3), (7, 2)]","{3: [0, 4, 11],
0: [10, 13, 5],
4: [8, 10],
11: [3, 1, 9],
8: [5, 12],
5: [4, 7, 3, 9, 13],
12: [4, 11, 7],
6: [1, 13, 5, 2, 8],
1: [11, 8],
13: [5, 11, 3, 8, 9],
2: [1],
10: [13, 5, 0, 3],
9: [13, 5, 11, 2, 1, 10],
7: [3, 2]}","Node 3 is connected to nodes 0, 4, 11.
Node 0 is connected to nodes 10, 13, 5.
Node 4 is connected to nodes 8, 10.
Node 11 is connected to nodes 3, 1, 9.
Node 8 is connected to nodes 5, 12.
Node 5 is connected to nodes 4, 7, 3, 9, 13.
Node 12 is connected to nodes 4, 11, 7.
Node 6 is connected to nodes 1, 13, 5, 2, 8.
Node 1 is connected to nodes 11, 8.
Node 13 is connected to nodes 5, 11, 3, 8, 9.
Node 2 is connected to node 1.
Node 10 is connected to nodes 13, 5, 0, 3.
Node 9 is connected to nodes 13, 5, 11, 2, 1, 10.
Node 7 is connected to nodes 3, 2.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,46,True,What is the out-degree of node 4?,2,"Let's solve this problem step by step.
The successors of node 4 are: [8, 10], and there are 2 successor nodes.
So the degree of node 4 is ","('[10, 0, 4, 2]',)",3,54
degree,"[(1, 4), (1, 9), (1, 3), (1, 2), (1, 7), (1, 5), (1, 8), (1, 0), (1, 10), (4, 8), (4, 11), (9, 8), (3, 6), (3, 7), (2, 8), (2, 6), (2, 7), (7, 11), (7, 5), (7, 10), (5, 11), (8, 0), (8, 11), (8, 6), (0, 6), (10, 11), (11, 6)]","{1: [4, 9, 3, 2, 7, 5, 8, 0, 10],
4: [1, 8, 11],
9: [1, 8],
3: [1, 6, 7],
2: [1, 8, 6, 7],
7: [1, 2, 11, 5, 3, 10],
5: [1, 11, 7],
8: [1, 4, 0, 9, 11, 6, 2],
0: [1, 8, 6],
10: [1, 11, 7],
11: [4, 8, 6, 7, 10, 5],
6: [8, 0, 2, 11, 3]}","Node 1 is connected to nodes 4, 9, 3, 2, 7, 5, 8, 0, 10.
Node 4 is connected to nodes 1, 8, 11.
Node 9 is connected to nodes 1, 8.
Node 3 is connected to nodes 1, 6, 7.
Node 2 is connected to nodes 1, 8, 6, 7.
Node 7 is connected to nodes 1, 2, 11, 5, 3, 10.
Node 5 is connected to nodes 1, 11, 7.
Node 8 is connected to nodes 1, 4, 0, 9, 11, 6, 2.
Node 0 is connected to nodes 1, 8, 6.
Node 10 is connected to nodes 1, 11, 7.
Node 11 is connected to nodes 4, 8, 6, 7, 10, 5.
Node 6 is connected to nodes 8, 0, 2, 11, 3.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,27,False,What is the degree of node 4?,3,"Let's solve this problem step by step.
The neighbors of node 4 are: [1, 8, 11], and there are 3 neighbor nodes.
So the degree of node 4 is ","('[0, 3, 4, 5]',)",1,55
degree,"[(3, 5), (3, 9), (5, 8), (9, 6), (9, 10), (8, 12), (6, 4), (10, 7), (10, 12), (0, 7), (0, 11), (0, 1), (11, 2)]","{3: [5, 9],
5: [3, 8],
9: [3, 6, 10],
8: [5, 12],
6: [9, 4],
10: [9, 7, 12],
4: [6],
12: [8, 10],
0: [7, 11, 1],
7: [0, 10],
11: [0, 2],
1: [0],
2: [11]}","Node 3 is connected to nodes 5, 9.
Node 5 is connected to nodes 3, 8.
Node 9 is connected to nodes 3, 6, 10.
Node 8 is connected to nodes 5, 12.
Node 6 is connected to nodes 9, 4.
Node 10 is connected to nodes 9, 7, 12.
Node 4 is connected to node 6.
Node 12 is connected to nodes 8, 10.
Node 0 is connected to nodes 7, 11, 1.
Node 7 is connected to nodes 0, 10.
Node 11 is connected to nodes 0, 2.
Node 1 is connected to node 0.
Node 2 is connected to node 11.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",13,13,False,What is the degree of node 3?,2,"Let's solve this problem step by step.
The neighbors of node 3 are: [5, 9], and there are 2 neighbor nodes.
So the degree of node 3 is ","('[0, 9, 10, 2]',)",3,56
degree,"[(5, 6), (5, 7), (5, 0), (5, 8), (5, 3), (5, 1), (6, 7), (6, 2), (6, 0), (6, 4), (6, 3), (7, 2), (7, 0), (7, 8), (7, 3), (7, 1), (0, 2), (0, 4), (0, 3), (0, 1), (8, 2), (8, 1), (3, 2), (3, 4), (1, 4), (2, 4)]","{5: [6, 7, 0, 8, 3, 1],
6: [5, 7, 2, 0, 4, 3],
7: [5, 6, 2, 0, 8, 3, 1],
0: [5, 6, 7, 2, 4, 3, 1],
8: [5, 7, 2, 1],
3: [5, 6, 7, 2, 0, 4],
1: [5, 7, 0, 4, 8],
2: [6, 7, 0, 4, 8, 3],
4: [6, 2, 0, 3, 1]}","Node 5 is connected to nodes 6, 7, 0, 8, 3, 1.
Node 6 is connected to nodes 5, 7, 2, 0, 4, 3.
Node 7 is connected to nodes 5, 6, 2, 0, 8, 3, 1.
Node 0 is connected to nodes 5, 6, 7, 2, 4, 3, 1.
Node 8 is connected to nodes 5, 7, 2, 1.
Node 3 is connected to nodes 5, 6, 7, 2, 0, 4.
Node 1 is connected to nodes 5, 7, 0, 4, 8.
Node 2 is connected to nodes 6, 7, 0, 4, 8, 3.
Node 4 is connected to nodes 6, 2, 0, 3, 1.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,26,False,What is the degree of node 2?,6,"Let's solve this problem step by step.
The neighbors of node 2 are: [6, 7, 0, 4, 8, 3], and there are 6 neighbor nodes.
So the degree of node 2 is ","('[6, 10, 0, 3]',)",0,57
degree,"[(5, 3), (5, 13), (5, 6), (3, 2), (3, 6), (3, 7), (13, 9), (13, 6), (13, 2), (13, 8), (6, 9), (6, 11), (2, 7), (2, 1), (7, 0), (7, 4), (7, 12), (9, 8), (8, 4), (8, 11), (8, 12), (11, 1), (0, 10), (0, 1), (4, 1), (4, 12), (4, 10), (10, 1)]","{5: [3, 13, 6],
3: [5, 2, 6, 7],
13: [5, 9, 6, 2, 8],
6: [5, 3, 9, 13, 11],
2: [3, 7, 13, 1],
7: [3, 0, 4, 2, 12],
9: [6, 8, 13],
8: [9, 13, 4, 11, 12],
11: [6, 1, 8],
0: [7, 10, 1],
4: [7, 1, 12, 10, 8],
12: [7, 4, 8],
10: [0, 4, 1],
1: [0, 2, 4, 11, 10]}","Node 5 is connected to nodes 3, 13, 6.
Node 3 is connected to nodes 5, 2, 6, 7.
Node 13 is connected to nodes 5, 9, 6, 2, 8.
Node 6 is connected to nodes 5, 3, 9, 13, 11.
Node 2 is connected to nodes 3, 7, 13, 1.
Node 7 is connected to nodes 3, 0, 4, 2, 12.
Node 9 is connected to nodes 6, 8, 13.
Node 8 is connected to nodes 9, 13, 4, 11, 12.
Node 11 is connected to nodes 6, 1, 8.
Node 0 is connected to nodes 7, 10, 1.
Node 4 is connected to nodes 7, 1, 12, 10, 8.
Node 12 is connected to nodes 7, 4, 8.
Node 10 is connected to nodes 0, 4, 1.
Node 1 is connected to nodes 0, 2, 4, 11, 10.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,28,False,What is the degree of node 0?,3,"Let's solve this problem step by step.
The neighbors of node 0 are: [7, 10, 1], and there are 3 neighbor nodes.
So the degree of node 0 is ","('[9, 3, 0, 2]',)",1,58
degree,"[(13, 2), (13, 14), (13, 10), (13, 8), (13, 7), (2, 12), (2, 9), (2, 14), (2, 5), (2, 10), (2, 6), (2, 8), (14, 3), (14, 11), (14, 5), (14, 10), (14, 1), (14, 6), (14, 8), (10, 12), (10, 9), (10, 3), (10, 1), (10, 7), (8, 12), (8, 6), (7, 4), (7, 0), (7, 3), (7, 1), (7, 6), (12, 9), (12, 0), (12, 11), (12, 5), (12, 6), (9, 5), (9, 1), (9, 6), (0, 4), (0, 3), (0, 11), (0, 5), (0, 6), (11, 5), (11, 6), (5, 4), (5, 3), (5, 6), (6, 4), (6, 3), (6, 1), (4, 1)]","{13: [2, 14, 10, 8, 7],
2: [13, 12, 9, 14, 5, 10, 6, 8],
14: [13, 2, 3, 11, 5, 10, 1, 6, 8],
10: [13, 12, 9, 2, 14, 3, 1, 7],
8: [13, 12, 2, 14, 6],
7: [13, 4, 0, 3, 10, 1, 6],
12: [9, 2, 0, 11, 5, 10, 6, 8],
9: [12, 2, 5, 10, 1, 6],
0: [12, 4, 3, 11, 5, 6, 7],
11: [12, 0, 14, 5, 6],
5: [12, 4, 9, 2, 0, 14, 3, 11, 6],
6: [12, 4, 9, 2, 0, 14, 3, 11, 5, 1, 8, 7],
4: [0, 5, 1, 6, 7],
1: [4, 9, 14, 10, 6, 7],
3: [0, 14, 5, 10, 6, 7]}","Node 13 is connected to nodes 2, 14, 10, 8, 7.
Node 2 is connected to nodes 13, 12, 9, 14, 5, 10, 6, 8.
Node 14 is connected to nodes 13, 2, 3, 11, 5, 10, 1, 6, 8.
Node 10 is connected to nodes 13, 12, 9, 2, 14, 3, 1, 7.
Node 8 is connected to nodes 13, 12, 2, 14, 6.
Node 7 is connected to nodes 13, 4, 0, 3, 10, 1, 6.
Node 12 is connected to nodes 9, 2, 0, 11, 5, 10, 6, 8.
Node 9 is connected to nodes 12, 2, 5, 10, 1, 6.
Node 0 is connected to nodes 12, 4, 3, 11, 5, 6, 7.
Node 11 is connected to nodes 12, 0, 14, 5, 6.
Node 5 is connected to nodes 12, 4, 9, 2, 0, 14, 3, 11, 6.
Node 6 is connected to nodes 12, 4, 9, 2, 0, 14, 3, 11, 5, 1, 8, 7.
Node 4 is connected to nodes 0, 5, 1, 6, 7.
Node 1 is connected to nodes 4, 9, 14, 10, 6, 7.
Node 3 is connected to nodes 0, 14, 5, 10, 6, 7.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",15,53,False,What is the degree of node 1?,6,"Let's solve this problem step by step.
The neighbors of node 1 are: [4, 9, 14, 10, 6, 7], and there are 6 neighbor nodes.
So the degree of node 1 is ","('[6, 4, 0, 1]',)",0,59
degree,"[(3, 7), (3, 4), (3, 2), (3, 6), (7, 2), (7, 6), (7, 10), (7, 0), (4, 2), (4, 8), (4, 5), (2, 10), (2, 6), (6, 11), (6, 5), (10, 9), (10, 11), (0, 9), (1, 9), (1, 11), (1, 5), (9, 5), (9, 8), (11, 8)]","{3: [7, 4, 2, 6],
7: [3, 2, 6, 10, 0],
4: [3, 2, 8, 5],
2: [3, 7, 4, 10, 6],
6: [3, 7, 2, 11, 5],
10: [7, 9, 2, 11],
0: [7, 9],
1: [9, 11, 5],
9: [1, 10, 5, 8, 0],
11: [1, 10, 8, 6],
5: [1, 9, 4, 6],
8: [9, 4, 11]}","Node 3 is connected to nodes 7, 4, 2, 6.
Node 7 is connected to nodes 3, 2, 6, 10, 0.
Node 4 is connected to nodes 3, 2, 8, 5.
Node 2 is connected to nodes 3, 7, 4, 10, 6.
Node 6 is connected to nodes 3, 7, 2, 11, 5.
Node 10 is connected to nodes 7, 9, 2, 11.
Node 0 is connected to nodes 7, 9.
Node 1 is connected to nodes 9, 11, 5.
Node 9 is connected to nodes 1, 10, 5, 8, 0.
Node 11 is connected to nodes 1, 10, 8, 6.
Node 5 is connected to nodes 1, 9, 4, 6.
Node 8 is connected to nodes 9, 4, 11.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,24,False,What is the degree of node 0?,2,"Let's solve this problem step by step.
The neighbors of node 0 are: [7, 9], and there are 2 neighbor nodes.
So the degree of node 0 is ","('[9, 2, 0, 5]',)",1,60
degree,"[(10, 4), (10, 7), (4, 9), (7, 3), (7, 11), (7, 0), (7, 5), (9, 0), (9, 5), (11, 6), (11, 5), (6, 1), (6, 0), (6, 8), (6, 5), (5, 2)]","{10: [4, 7],
4: [10, 9],
7: [10, 3, 11, 0, 5],
9: [4, 0, 5],
3: [7],
11: [6, 7, 5],
6: [11, 1, 0, 8, 5],
5: [11, 2, 6, 7, 9],
1: [6],
0: [6, 7, 9],
2: [5],
8: [6]}","Node 10 is connected to nodes 4, 7.
Node 4 is connected to nodes 10, 9.
Node 7 is connected to nodes 10, 3, 11, 0, 5.
Node 9 is connected to nodes 4, 0, 5.
Node 3 is connected to node 7.
Node 11 is connected to nodes 6, 7, 5.
Node 6 is connected to nodes 11, 1, 0, 8, 5.
Node 5 is connected to nodes 11, 2, 6, 7, 9.
Node 1 is connected to node 6.
Node 0 is connected to nodes 6, 7, 9.
Node 2 is connected to node 5.
Node 8 is connected to node 6.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,16,False,What is the degree of node 5?,5,"Let's solve this problem step by step.
The neighbors of node 5 are: [11, 2, 6, 7, 9], and there are 5 neighbor nodes.
So the degree of node 5 is ","('[9, 0, 4, 5]',)",3,61
degree,"[(7, 0), (7, 2), (7, 9), (0, 2), (0, 4), (0, 6), (2, 5), (2, 8), (2, 1), (9, 3), (9, 4), (9, 6), (4, 8), (4, 1), (6, 3), (3, 8), (8, 5)]","{7: [0, 2, 9],
0: [7, 2, 4, 6],
2: [7, 0, 5, 8, 1],
9: [7, 3, 4, 6],
4: [0, 9, 8, 1],
6: [0, 3, 9],
3: [9, 6, 8],
8: [3, 2, 5, 4],
5: [2, 8],
1: [2, 4]}","Node 7 is connected to nodes 0, 2, 9.
Node 0 is connected to nodes 7, 2, 4, 6.
Node 2 is connected to nodes 7, 0, 5, 8, 1.
Node 9 is connected to nodes 7, 3, 4, 6.
Node 4 is connected to nodes 0, 9, 8, 1.
Node 6 is connected to nodes 0, 3, 9.
Node 3 is connected to nodes 9, 6, 8.
Node 8 is connected to nodes 3, 2, 5, 4.
Node 5 is connected to nodes 2, 8.
Node 1 is connected to nodes 2, 4.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,17,False,What is the degree of node 2?,5,"Let's solve this problem step by step.
The neighbors of node 2 are: [7, 0, 5, 8, 1], and there are 5 neighbor nodes.
So the degree of node 2 is ","('[6, 10, 5, 0]',)",2,62
degree,"[(7, 10), (7, 2), (7, 8), (7, 11), (7, 4), (10, 5), (10, 6), (10, 3), (10, 1), (10, 0), (10, 8), (10, 9), (2, 12), (2, 8), (8, 5), (8, 12), (8, 6), (8, 1), (8, 9), (8, 13), (8, 3), (11, 5), (11, 1), (4, 5), (4, 12), (4, 1), (4, 13), (5, 0), (5, 6), (6, 0), (6, 3), (6, 9), (1, 13)]","{7: [10, 2, 8, 11, 4],
10: [7, 5, 6, 3, 1, 0, 8, 9],
2: [7, 12, 8],
8: [7, 10, 5, 12, 2, 6, 1, 9, 13, 3],
11: [7, 5, 1],
4: [7, 5, 12, 1, 13],
5: [10, 0, 6, 4, 8, 11],
6: [10, 5, 0, 8, 3, 9],
3: [10, 6, 8],
1: [10, 11, 13, 4, 8],
0: [10, 5, 6],
9: [10, 6, 8],
12: [2, 8, 4],
13: [1, 8, 4]}","Node 7 is connected to nodes 10, 2, 8, 11, 4.
Node 10 is connected to nodes 7, 5, 6, 3, 1, 0, 8, 9.
Node 2 is connected to nodes 7, 12, 8.
Node 8 is connected to nodes 7, 10, 5, 12, 2, 6, 1, 9, 13, 3.
Node 11 is connected to nodes 7, 5, 1.
Node 4 is connected to nodes 7, 5, 12, 1, 13.
Node 5 is connected to nodes 10, 0, 6, 4, 8, 11.
Node 6 is connected to nodes 10, 5, 0, 8, 3, 9.
Node 3 is connected to nodes 10, 6, 8.
Node 1 is connected to nodes 10, 11, 13, 4, 8.
Node 0 is connected to nodes 10, 5, 6.
Node 9 is connected to nodes 10, 6, 8.
Node 12 is connected to nodes 2, 8, 4.
Node 13 is connected to nodes 1, 8, 4.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,33,False,What is the degree of node 3?,3,"Let's solve this problem step by step.
The neighbors of node 3 are: [10, 6, 8], and there are 3 neighbor nodes.
So the degree of node 3 is ","('[0, 5, 6, 3]',)",3,63
degree,"[(11, 7), (7, 10), (7, 1), (7, 0), (0, 5), (0, 7), (0, 2), (5, 3), (5, 11), (2, 10), (2, 1), (2, 11), (2, 6), (2, 4), (3, 1), (3, 11), (3, 4), (3, 7), (6, 7), (6, 0), (4, 2), (4, 9), (4, 1), (4, 8), (9, 2), (1, 7), (1, 9), (8, 5), (10, 8), (10, 11), (10, 7), (10, 9)]","{11: [7],
7: [10, 1, 0],
0: [5, 7, 2],
5: [3, 11],
2: [10, 1, 11, 6, 4],
3: [1, 11, 4, 7],
6: [7, 0],
4: [2, 9, 1, 8],
9: [2],
1: [7, 9],
8: [5],
10: [8, 11, 7, 9]}","Node 11 is connected to node 7.
Node 7 is connected to nodes 10, 1, 0.
Node 0 is connected to nodes 5, 7, 2.
Node 5 is connected to nodes 3, 11.
Node 2 is connected to nodes 10, 1, 11, 6, 4.
Node 3 is connected to nodes 1, 11, 4, 7.
Node 6 is connected to nodes 7, 0.
Node 4 is connected to nodes 2, 9, 1, 8.
Node 9 is connected to node 2.
Node 1 is connected to nodes 7, 9.
Node 8 is connected to node 5.
Node 10 is connected to nodes 8, 11, 7, 9.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,32,True,What is the out-degree of node 6?,2,"Let's solve this problem step by step.
The successors of node 6 are: [7, 0], and there are 2 successor nodes.
So the degree of node 6 is ","('[2, 3, 0, 4]',)",0,64
degree,"[(7, 6), (7, 2), (6, 0), (6, 1), (2, 5), (2, 4), (4, 3)]","{7: [6, 2],
6: [7, 0, 1],
2: [7, 5, 4],
0: [6],
1: [6],
5: [2],
4: [2, 3],
3: [4]}","Node 7 is connected to nodes 6, 2.
Node 6 is connected to nodes 7, 0, 1.
Node 2 is connected to nodes 7, 5, 4.
Node 0 is connected to node 6.
Node 1 is connected to node 6.
Node 5 is connected to node 2.
Node 4 is connected to nodes 2, 3.
Node 3 is connected to node 4.","[0, 1, 2, 3, 4, 5, 6, 7]",8,7,False,What is the degree of node 1?,1,"Let's solve this problem step by step.
The neighbors of node 1 are: [6], and there are 1 neighbor nodes.
So the degree of node 1 is ","('[1, 3, 7, 0]',)",0,65
