task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,steps,choices,label,id
predecessor,"[(5, 6), (5, 4), (5, 7), (6, 2), (6, 8), (6, 0), (6, 1), (6, 7), (6, 3), (4, 0), (4, 1), (7, 3), (3, 2), (3, 0), (3, 7), (2, 8), (2, 1), (2, 3), (2, 6), (0, 7), (0, 5), (0, 3), (0, 6), (0, 4), (8, 0), (8, 5), (1, 3), (1, 2), (1, 0)]","{5: [6, 4, 7],
6: [2, 8, 0, 1, 7, 3],
4: [0, 1],
7: [3],
3: [2, 0, 7],
2: [8, 1, 3, 6],
0: [7, 5, 3, 6, 4],
8: [0, 5],
1: [3, 2, 0]}","Node 5 is connected to nodes 6, 4, 7.
Node 6 is connected to nodes 2, 8, 0, 1, 7, 3.
Node 4 is connected to nodes 0, 1.
Node 7 is connected to node 3.
Node 3 is connected to nodes 2, 0, 7.
Node 2 is connected to nodes 8, 1, 3, 6.
Node 0 is connected to nodes 7, 5, 3, 6, 4.
Node 8 is connected to nodes 0, 5.
Node 1 is connected to nodes 3, 2, 0.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,29,True,Which are the predecessor nodes of node 5? A predecessor of n is a node m such that there exists a directed edge from m to n.,"[8, 0]","Let's solve it step by step.
Nodes [8, 0] connect to node 5, so the predecessor nodes of node 5 are ","('[[6], [1, 0, 6, 4, 5], [3, 0, 7, 8, 6, 5, 1, 4], [8, 0]]',)",3,46
predecessor,"[(12, 6), (12, 11), (6, 2), (6, 5), (6, 0), (11, 5), (11, 10), (11, 3), (11, 8), (11, 6), (7, 3), (7, 0), (7, 11), (7, 1), (7, 9), (3, 8), (3, 11), (3, 1), (3, 2), (3, 9), (3, 12), (0, 6), (0, 11), (0, 2), (0, 10), (0, 3), (1, 2), (1, 10), (1, 3), (1, 8), (9, 7), (9, 8), (9, 6), (10, 13), (13, 4), (13, 0), (13, 1), (4, 3), (4, 11), (8, 6), (8, 12), (8, 10), (8, 4), (2, 12), (2, 4), (2, 3), (2, 6), (2, 1), (5, 10), (5, 4), (5, 2)]","{12: [6, 11],
6: [2, 5, 0],
11: [5, 10, 3, 8, 6],
7: [3, 0, 11, 1, 9],
3: [8, 11, 1, 2, 9, 12],
0: [6, 11, 2, 10, 3],
1: [2, 10, 3, 8],
9: [7, 8, 6],
10: [13],
13: [4, 0, 1],
4: [3, 11],
8: [6, 12, 10, 4],
2: [12, 4, 3, 6, 1],
5: [10, 4, 2]}","Node 12 is connected to nodes 6, 11.
Node 6 is connected to nodes 2, 5, 0.
Node 11 is connected to nodes 5, 10, 3, 8, 6.
Node 7 is connected to nodes 3, 0, 11, 1, 9.
Node 3 is connected to nodes 8, 11, 1, 2, 9, 12.
Node 0 is connected to nodes 6, 11, 2, 10, 3.
Node 1 is connected to nodes 2, 10, 3, 8.
Node 9 is connected to nodes 7, 8, 6.
Node 10 is connected to node 13.
Node 13 is connected to nodes 4, 0, 1.
Node 4 is connected to nodes 3, 11.
Node 8 is connected to nodes 6, 12, 10, 4.
Node 2 is connected to nodes 12, 4, 3, 6, 1.
Node 5 is connected to nodes 10, 4, 2.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,51,True,Which are the predecessor nodes of node 7? A predecessor of n is a node m such that there exists a directed edge from m to n.,[9],"Let's solve it step by step.
Nodes [9] connect to node 7, so the predecessor nodes of node 7 are ","('[[11, 8, 13, 5, 2, 4, 1, 9, 12, 3, 7, 6, 10], [9], [13, 5], [5, 13]]',)",1,47
predecessor,"[(3, 4), (3, 8), (3, 14), (3, 5), (4, 9), (4, 7), (4, 13), (4, 10), (4, 8), (4, 14), (4, 12), (4, 11), (8, 0), (8, 5), (8, 6), (8, 4), (14, 2), (14, 4), (14, 13), (14, 10), (14, 8), (14, 0), (5, 6), (5, 12), (5, 2), (5, 10), (2, 11), (2, 4), (2, 9), (2, 12), (2, 3), (11, 4), (11, 8), (11, 5), (11, 2), (9, 13), (9, 14), (9, 1), (9, 6), (9, 11), (9, 4), (12, 11), (12, 7), (12, 0), (12, 5), (12, 1), (7, 10), (7, 6), (7, 3), (7, 11), (7, 9), (13, 0), (13, 1), (13, 6), (13, 12), (13, 11), (13, 4), (13, 9), (10, 3), (10, 2), (10, 7), (1, 12), (1, 3), (1, 2), (1, 11), (1, 4), (1, 7), (1, 8), (1, 0), (6, 3), (6, 11), (6, 4), (6, 9), (6, 7), (6, 10), (6, 8), (6, 0), (0, 5), (0, 12), (0, 2), (0, 4), (0, 9)]","{3: [4, 8, 14, 5],
4: [9, 7, 13, 10, 8, 14, 12, 11],
8: [0, 5, 6, 4],
14: [2, 4, 13, 10, 8, 0],
5: [6, 12, 2, 10],
2: [11, 4, 9, 12, 3],
11: [4, 8, 5, 2],
9: [13, 14, 1, 6, 11, 4],
12: [11, 7, 0, 5, 1],
7: [10, 6, 3, 11, 9],
13: [0, 1, 6, 12, 11, 4, 9],
10: [3, 2, 7],
1: [12, 3, 2, 11, 4, 7, 8, 0],
6: [3, 11, 4, 9, 7, 10, 8, 0],
0: [5, 12, 2, 4, 9]}","Node 3 is connected to nodes 4, 8, 14, 5.
Node 4 is connected to nodes 9, 7, 13, 10, 8, 14, 12, 11.
Node 8 is connected to nodes 0, 5, 6, 4.
Node 14 is connected to nodes 2, 4, 13, 10, 8, 0.
Node 5 is connected to nodes 6, 12, 2, 10.
Node 2 is connected to nodes 11, 4, 9, 12, 3.
Node 11 is connected to nodes 4, 8, 5, 2.
Node 9 is connected to nodes 13, 14, 1, 6, 11, 4.
Node 12 is connected to nodes 11, 7, 0, 5, 1.
Node 7 is connected to nodes 10, 6, 3, 11, 9.
Node 13 is connected to nodes 0, 1, 6, 12, 11, 4, 9.
Node 10 is connected to nodes 3, 2, 7.
Node 1 is connected to nodes 12, 3, 2, 11, 4, 7, 8, 0.
Node 6 is connected to nodes 3, 11, 4, 9, 7, 10, 8, 0.
Node 0 is connected to nodes 5, 12, 2, 4, 9.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",15,82,True,Which are the predecessor nodes of node 12? A predecessor of n is a node m such that there exists a directed edge from m to n.,"[2, 4, 13, 0, 5, 1]","Let's solve it step by step.
Nodes [2, 4, 13, 0, 5, 1] connect to node 12, so the predecessor nodes of node 12 are ","('[[7, 12, 13, 8], [3, 4, 13, 5, 9, 12, 6, 8, 10, 14, 7, 11, 2], [1, 13, 8, 4, 11, 6, 14, 7, 2, 5], [2, 4, 13, 0, 5, 1]]',)",3,48
predecessor,"[(3, 1), (3, 2), (1, 2), (1, 0), (5, 1), (5, 3), (0, 2), (0, 4), (0, 5), (4, 5), (6, 4), (6, 0), (7, 3), (7, 5), (7, 0), (7, 1), (7, 2)]","{3: [1, 2],
1: [2, 0],
2: [],
5: [1, 3],
0: [2, 4, 5],
4: [5],
6: [4, 0],
7: [3, 5, 0, 1, 2]}","Node 3 is connected to nodes 1, 2.
Node 1 is connected to nodes 2, 0.
Node 5 is connected to nodes 1, 3.
Node 0 is connected to nodes 2, 4, 5.
Node 4 is connected to node 5.
Node 6 is connected to nodes 4, 0.
Node 7 is connected to nodes 3, 5, 0, 1, 2.","[0, 1, 2, 3, 4, 5, 6, 7]",8,17,True,Which are the predecessor nodes of node 2? A predecessor of n is a node m such that there exists a directed edge from m to n.,"[3, 0, 1, 7]","Let's solve it step by step.
Nodes [3, 0, 1, 7] connect to node 2, so the predecessor nodes of node 2 are ","('[[6, 3, 1, 5, 2], [6, 5, 2, 1, 7], [3, 0, 1, 7], [7, 1, 4]]',)",2,49
predecessor,"[(2, 8), (8, 4), (8, 7), (4, 9), (4, 1), (7, 3), (7, 1), (10, 9), (9, 10), (9, 5), (9, 0), (6, 2), (5, 0), (5, 6), (3, 1), (3, 2)]","{2: [8],
8: [4, 7],
4: [9, 1],
7: [3, 1],
10: [9],
9: [10, 5, 0],
1: [],
6: [2],
5: [0, 6],
0: [],
3: [1, 2]}","Node 2 is connected to node 8.
Node 8 is connected to nodes 4, 7.
Node 4 is connected to nodes 9, 1.
Node 7 is connected to nodes 3, 1.
Node 10 is connected to node 9.
Node 9 is connected to nodes 10, 5, 0.
Node 6 is connected to node 2.
Node 5 is connected to nodes 0, 6.
Node 3 is connected to nodes 1, 2.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,16,True,Which are the predecessor nodes of node 5? A predecessor of n is a node m such that there exists a directed edge from m to n.,[9],"Let's solve it step by step.
Nodes [9] connect to node 5, so the predecessor nodes of node 5 are ","('[[0, 4, 7, 5, 3, 10, 9, 1], [10], [9], [6, 4, 2, 7]]',)",2,50
predecessor,"[(4, 1), (4, 5), (4, 9), (1, 3), (1, 0), (1, 9), (1, 6), (5, 3), (5, 0), (5, 6), (5, 1), (9, 6), (9, 8), (9, 5), (9, 2), (3, 2), (3, 0), (3, 6), (3, 10), (3, 8), (3, 5), (0, 9), (0, 6), (0, 8), (0, 1), (0, 5), (6, 4), (6, 1), (2, 9), (2, 7), (2, 4), (2, 1), (10, 4), (10, 2), (10, 0), (10, 6), (8, 3), (8, 2), (8, 0), (8, 10), (7, 10), (7, 1), (7, 5), (7, 2), (7, 9), (7, 6)]","{4: [1, 5, 9],
1: [3, 0, 9, 6],
5: [3, 0, 6, 1],
9: [6, 8, 5, 2],
3: [2, 0, 6, 10, 8, 5],
0: [9, 6, 8, 1, 5],
6: [4, 1],
2: [9, 7, 4, 1],
10: [4, 2, 0, 6],
8: [3, 2, 0, 10],
7: [10, 1, 5, 2, 9, 6]}","Node 4 is connected to nodes 1, 5, 9.
Node 1 is connected to nodes 3, 0, 9, 6.
Node 5 is connected to nodes 3, 0, 6, 1.
Node 9 is connected to nodes 6, 8, 5, 2.
Node 3 is connected to nodes 2, 0, 6, 10, 8, 5.
Node 0 is connected to nodes 9, 6, 8, 1, 5.
Node 6 is connected to nodes 4, 1.
Node 2 is connected to nodes 9, 7, 4, 1.
Node 10 is connected to nodes 4, 2, 0, 6.
Node 8 is connected to nodes 3, 2, 0, 10.
Node 7 is connected to nodes 10, 1, 5, 2, 9, 6.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,46,True,Which are the predecessor nodes of node 0? A predecessor of n is a node m such that there exists a directed edge from m to n.,"[1, 5, 3, 10, 8]","Let's solve it step by step.
Nodes [1, 5, 3, 10, 8] connect to node 0, so the predecessor nodes of node 0 are ","('[[1, 8, 0, 7, 10, 5, 9], [1, 5, 3, 10, 8], [7, 1, 10, 6, 9], [4, 3]]',)",1,51
predecessor,"[(1, 4), (1, 10), (1, 8), (4, 0), (4, 6), (4, 7), (4, 1), (10, 8), (10, 3), (10, 4), (10, 2), (8, 4), (8, 12), (8, 6), (9, 2), (9, 0), (9, 12), (9, 8), (9, 1), (2, 12), (2, 10), (2, 8), (2, 3), (2, 5), (2, 9), (2, 11), (0, 13), (12, 8), (12, 3), (12, 5), (12, 4), (11, 7), (11, 8), (11, 1), (11, 9), (7, 8), (7, 2), (7, 10), (6, 4), (6, 10), (3, 13), (3, 6), (3, 8), (13, 6), (13, 3), (13, 0)]","{1: [4, 10, 8],
4: [0, 6, 7, 1],
10: [8, 3, 4, 2],
8: [4, 12, 6],
9: [2, 0, 12, 8, 1],
2: [12, 10, 8, 3, 5, 9, 11],
0: [13],
12: [8, 3, 5, 4],
11: [7, 8, 1, 9],
7: [8, 2, 10],
6: [4, 10],
3: [13, 6, 8],
5: [],
13: [6, 3, 0]}","Node 1 is connected to nodes 4, 10, 8.
Node 4 is connected to nodes 0, 6, 7, 1.
Node 10 is connected to nodes 8, 3, 4, 2.
Node 8 is connected to nodes 4, 12, 6.
Node 9 is connected to nodes 2, 0, 12, 8, 1.
Node 2 is connected to nodes 12, 10, 8, 3, 5, 9, 11.
Node 0 is connected to node 13.
Node 12 is connected to nodes 8, 3, 5, 4.
Node 11 is connected to nodes 7, 8, 1, 9.
Node 7 is connected to nodes 8, 2, 10.
Node 6 is connected to nodes 4, 10.
Node 3 is connected to nodes 13, 6, 8.
Node 13 is connected to nodes 6, 3, 0.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,46,True,Which are the predecessor nodes of node 12? A predecessor of n is a node m such that there exists a directed edge from m to n.,"[9, 2, 8]","Let's solve it step by step.
Nodes [9, 2, 8] connect to node 12, so the predecessor nodes of node 12 are ","('[[0, 2], [9, 2, 8], [13, 9, 2, 3, 4], [13, 0, 2, 7, 11, 4, 8, 5, 1, 12, 3, 6, 9]]',)",1,52
predecessor,"[(0, 2), (0, 5), (0, 1), (0, 9), (2, 0), (2, 7), (2, 3), (5, 1), (5, 9), (5, 10), (1, 4), (9, 7), (6, 4), (6, 8), (6, 0), (4, 3), (4, 9), (4, 10), (8, 3), (8, 2), (8, 1), (8, 9), (8, 10), (7, 8), (7, 10), (10, 0), (3, 2), (3, 9), (3, 10), (3, 6)]","{0: [2, 5, 1, 9],
2: [0, 7, 3],
5: [1, 9, 10],
1: [4],
9: [7],
6: [4, 8, 0],
4: [3, 9, 10],
8: [3, 2, 1, 9, 10],
7: [8, 10],
10: [0],
3: [2, 9, 10, 6]}","Node 0 is connected to nodes 2, 5, 1, 9.
Node 2 is connected to nodes 0, 7, 3.
Node 5 is connected to nodes 1, 9, 10.
Node 1 is connected to node 4.
Node 9 is connected to node 7.
Node 6 is connected to nodes 4, 8, 0.
Node 4 is connected to nodes 3, 9, 10.
Node 8 is connected to nodes 3, 2, 1, 9, 10.
Node 7 is connected to nodes 8, 10.
Node 10 is connected to node 0.
Node 3 is connected to nodes 2, 9, 10, 6.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,30,True,Which are the predecessor nodes of node 9? A predecessor of n is a node m such that there exists a directed edge from m to n.,"[0, 4, 8, 3, 5]","Let's solve it step by step.
Nodes [0, 4, 8, 3, 5] connect to node 9, so the predecessor nodes of node 9 are ","('[[3, 9, 5, 0, 7], [0, 4, 8, 3, 5], [9, 8, 4, 7, 1, 5, 2, 0, 6, 3], [3, 0, 9, 6, 7, 2, 1, 10, 8, 4]]',)",1,53
predecessor,"[(6, 7), (6, 13), (6, 0), (6, 3), (6, 12), (6, 9), (7, 4), (7, 2), (7, 9), (7, 6), (13, 0), (13, 4), (13, 3), (13, 10), (13, 2), (13, 9), (13, 6), (13, 7), (13, 14), (0, 1), (0, 3), (0, 9), (0, 6), (0, 13), (0, 5), (3, 12), (3, 2), (3, 9), (3, 6), (3, 14), (3, 0), (3, 4), (12, 7), (12, 4), (12, 8), (9, 6), (9, 7), (9, 5), (9, 0), (9, 4), (9, 10), (4, 1), (4, 10), (4, 9), (4, 14), (4, 13), (4, 5), (2, 4), (2, 1), (2, 10), (2, 8), (2, 12), (14, 13), (14, 11), (14, 1), (14, 9), (11, 0), (11, 4), (11, 3), (11, 2), (11, 7), (11, 13), (1, 2), (1, 6), (1, 11), (1, 4), (10, 2), (10, 14), (10, 5), (10, 1), (10, 3), (5, 0), (5, 9), (5, 7), (5, 11), (8, 7), (8, 14), (8, 11), (8, 4), (8, 1)]","{6: [7, 13, 0, 3, 12, 9],
7: [4, 2, 9, 6],
13: [0, 4, 3, 10, 2, 9, 6, 7, 14],
0: [1, 3, 9, 6, 13, 5],
3: [12, 2, 9, 6, 14, 0, 4],
12: [7, 4, 8],
9: [6, 7, 5, 0, 4, 10],
4: [1, 10, 9, 14, 13, 5],
2: [4, 1, 10, 8, 12],
14: [13, 11, 1, 9],
11: [0, 4, 3, 2, 7, 13],
1: [2, 6, 11, 4],
10: [2, 14, 5, 1, 3],
5: [0, 9, 7, 11],
8: [7, 14, 11, 4, 1]}","Node 6 is connected to nodes 7, 13, 0, 3, 12, 9.
Node 7 is connected to nodes 4, 2, 9, 6.
Node 13 is connected to nodes 0, 4, 3, 10, 2, 9, 6, 7, 14.
Node 0 is connected to nodes 1, 3, 9, 6, 13, 5.
Node 3 is connected to nodes 12, 2, 9, 6, 14, 0, 4.
Node 12 is connected to nodes 7, 4, 8.
Node 9 is connected to nodes 6, 7, 5, 0, 4, 10.
Node 4 is connected to nodes 1, 10, 9, 14, 13, 5.
Node 2 is connected to nodes 4, 1, 10, 8, 12.
Node 14 is connected to nodes 13, 11, 1, 9.
Node 11 is connected to nodes 0, 4, 3, 2, 7, 13.
Node 1 is connected to nodes 2, 6, 11, 4.
Node 10 is connected to nodes 2, 14, 5, 1, 3.
Node 5 is connected to nodes 0, 9, 7, 11.
Node 8 is connected to nodes 7, 14, 11, 4, 1.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",15,80,True,Which are the predecessor nodes of node 2? A predecessor of n is a node m such that there exists a directed edge from m to n.,"[7, 13, 11, 1, 3, 10]","Let's solve it step by step.
Nodes [7, 13, 11, 1, 3, 10] connect to node 2, so the predecessor nodes of node 2 are ","('[[3, 12, 8, 9, 7, 13], [5, 1, 6, 10, 7, 12, 11, 2, 8, 9, 4, 0, 13, 14], [13, 11, 4, 6, 14, 1, 8, 0, 10, 5, 2], [7, 13, 11, 1, 3, 10]]',)",3,54
predecessor,"[(2, 3), (2, 0), (2, 4), (2, 7), (3, 0), (3, 7), (3, 2), (0, 4), (0, 5), (0, 6), (0, 2), (0, 1), (4, 5), (4, 6), (4, 3), (4, 0), (7, 1), (7, 0), (7, 5), (1, 0), (1, 5), (1, 6), (1, 2), (5, 6), (5, 2), (5, 1), (5, 3), (5, 4), (6, 2), (6, 4)]","{2: [3, 0, 4, 7],
3: [0, 7, 2],
0: [4, 5, 6, 2, 1],
4: [5, 6, 3, 0],
7: [1, 0, 5],
1: [0, 5, 6, 2],
5: [6, 2, 1, 3, 4],
6: [2, 4]}","Node 2 is connected to nodes 3, 0, 4, 7.
Node 3 is connected to nodes 0, 7, 2.
Node 0 is connected to nodes 4, 5, 6, 2, 1.
Node 4 is connected to nodes 5, 6, 3, 0.
Node 7 is connected to nodes 1, 0, 5.
Node 1 is connected to nodes 0, 5, 6, 2.
Node 5 is connected to nodes 6, 2, 1, 3, 4.
Node 6 is connected to nodes 2, 4.","[0, 1, 2, 3, 4, 5, 6, 7]",8,30,True,Which are the predecessor nodes of node 2? A predecessor of n is a node m such that there exists a directed edge from m to n.,"[1, 3, 0, 5, 6]","Let's solve it step by step.
Nodes [1, 3, 0, 5, 6] connect to node 2, so the predecessor nodes of node 2 are ","('[[0, 5], [1, 3, 0, 5, 6], [7], [0, 7, 3, 5, 4, 6]]',)",1,55
predecessor,"[(8, 6), (8, 5), (8, 1), (8, 3), (8, 0), (8, 7), (8, 2), (6, 8), (6, 4), (5, 0), (5, 2), (1, 7), (1, 2), (1, 4), (1, 5), (3, 7), (3, 6), (3, 5), (3, 1), (0, 4), (0, 5), (7, 6), (7, 5), (7, 3), (7, 0), (2, 8), (2, 4), (2, 6), (2, 5), (2, 3), (4, 1), (4, 3), (4, 2), (4, 8)]","{8: [6, 5, 1, 3, 0, 7, 2],
6: [8, 4],
5: [0, 2],
1: [7, 2, 4, 5],
3: [7, 6, 5, 1],
0: [4, 5],
7: [6, 5, 3, 0],
2: [8, 4, 6, 5, 3],
4: [1, 3, 2, 8]}","Node 8 is connected to nodes 6, 5, 1, 3, 0, 7, 2.
Node 6 is connected to nodes 8, 4.
Node 5 is connected to nodes 0, 2.
Node 1 is connected to nodes 7, 2, 4, 5.
Node 3 is connected to nodes 7, 6, 5, 1.
Node 0 is connected to nodes 4, 5.
Node 7 is connected to nodes 6, 5, 3, 0.
Node 2 is connected to nodes 8, 4, 6, 5, 3.
Node 4 is connected to nodes 1, 3, 2, 8.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,34,True,Which are the predecessor nodes of node 6? A predecessor of n is a node m such that there exists a directed edge from m to n.,"[8, 3, 7, 2]","Let's solve it step by step.
Nodes [8, 3, 7, 2] connect to node 6, so the predecessor nodes of node 6 are ","('[[0, 6, 3, 7, 8, 4], [4, 7, 5], [3, 2, 1, 5, 0, 7], [8, 3, 7, 2]]',)",3,56
predecessor,"[(0, 2), (0, 5), (0, 3), (0, 6), (2, 1), (2, 8), (2, 3), (2, 9), (2, 7), (2, 0), (2, 4), (3, 1), (6, 0), (6, 2), (6, 1), (6, 5), (6, 3), (6, 7), (4, 5), (4, 8), (4, 3), (4, 7), (8, 9), (8, 6), (8, 0), (8, 5), (7, 5), (7, 3), (1, 8), (1, 3), (1, 9), (1, 2), (9, 6), (9, 0), (9, 5)]","{0: [2, 5, 3, 6],
2: [1, 8, 3, 9, 7, 0, 4],
5: [],
3: [1],
6: [0, 2, 1, 5, 3, 7],
4: [5, 8, 3, 7],
8: [9, 6, 0, 5],
7: [5, 3],
1: [8, 3, 9, 2],
9: [6, 0, 5]}","Node 0 is connected to nodes 2, 5, 3, 6.
Node 2 is connected to nodes 1, 8, 3, 9, 7, 0, 4.
Node 3 is connected to node 1.
Node 6 is connected to nodes 0, 2, 1, 5, 3, 7.
Node 4 is connected to nodes 5, 8, 3, 7.
Node 8 is connected to nodes 9, 6, 0, 5.
Node 7 is connected to nodes 5, 3.
Node 1 is connected to nodes 8, 3, 9, 2.
Node 9 is connected to nodes 6, 0, 5.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,35,True,Which are the predecessor nodes of node 9? A predecessor of n is a node m such that there exists a directed edge from m to n.,"[2, 1, 8]","Let's solve it step by step.
Nodes [2, 1, 8] connect to node 9, so the predecessor nodes of node 9 are ","('[[2, 1, 8], [6, 2, 7, 4, 0, 1, 3, 8, 9], [1, 6, 5, 3, 7], [6, 1, 3, 0]]',)",0,57
predecessor,"[(1, 6), (1, 2), (6, 2), (6, 1), (6, 8), (2, 0), (2, 4), (2, 6), (5, 0), (5, 6), (0, 4), (0, 6), (0, 2), (0, 8), (7, 8), (7, 6), (7, 3), (8, 0), (8, 4), (8, 2), (8, 1), (8, 5), (3, 2), (3, 1), (3, 6), (4, 1), (4, 5), (4, 0)]","{1: [6, 2],
6: [2, 1, 8],
2: [0, 4, 6],
5: [0, 6],
0: [4, 6, 2, 8],
7: [8, 6, 3],
8: [0, 4, 2, 1, 5],
3: [2, 1, 6],
4: [1, 5, 0]}","Node 1 is connected to nodes 6, 2.
Node 6 is connected to nodes 2, 1, 8.
Node 2 is connected to nodes 0, 4, 6.
Node 5 is connected to nodes 0, 6.
Node 0 is connected to nodes 4, 6, 2, 8.
Node 7 is connected to nodes 8, 6, 3.
Node 8 is connected to nodes 0, 4, 2, 1, 5.
Node 3 is connected to nodes 2, 1, 6.
Node 4 is connected to nodes 1, 5, 0.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,28,True,Which are the predecessor nodes of node 5? A predecessor of n is a node m such that there exists a directed edge from m to n.,"[8, 4]","Let's solve it step by step.
Nodes [8, 4] connect to node 5, so the predecessor nodes of node 5 are ","('[[4, 2], [0, 5, 4, 8, 2, 3, 6], [8, 4], [0, 3]]',)",2,58
predecessor,"[(8, 1), (8, 6), (8, 7), (1, 6), (1, 11), (1, 3), (6, 4), (6, 7), (6, 2), (6, 1), (6, 10), (7, 2), (7, 3), (7, 1), (7, 4), (5, 11), (5, 4), (5, 0), (5, 7), (11, 5), (11, 6), (4, 0), (4, 5), (4, 3), (4, 10), (4, 11), (0, 7), (0, 8), (0, 2), (0, 10), (0, 6), (2, 3), (2, 1), (2, 9), (2, 7), (3, 9), (3, 11), (3, 4), (3, 7), (3, 5), (9, 11), (9, 2), (9, 3), (10, 11), (10, 0), (10, 7), (10, 5), (10, 1)]","{8: [1, 6, 7],
1: [6, 11, 3],
6: [4, 7, 2, 1, 10],
7: [2, 3, 1, 4],
5: [11, 4, 0, 7],
11: [5, 6],
4: [0, 5, 3, 10, 11],
0: [7, 8, 2, 10, 6],
2: [3, 1, 9, 7],
3: [9, 11, 4, 7, 5],
9: [11, 2, 3],
10: [11, 0, 7, 5, 1]}","Node 8 is connected to nodes 1, 6, 7.
Node 1 is connected to nodes 6, 11, 3.
Node 6 is connected to nodes 4, 7, 2, 1, 10.
Node 7 is connected to nodes 2, 3, 1, 4.
Node 5 is connected to nodes 11, 4, 0, 7.
Node 11 is connected to nodes 5, 6.
Node 4 is connected to nodes 0, 5, 3, 10, 11.
Node 0 is connected to nodes 7, 8, 2, 10, 6.
Node 2 is connected to nodes 3, 1, 9, 7.
Node 3 is connected to nodes 9, 11, 4, 7, 5.
Node 9 is connected to nodes 11, 2, 3.
Node 10 is connected to nodes 11, 0, 7, 5, 1.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,48,True,Which are the predecessor nodes of node 4? A predecessor of n is a node m such that there exists a directed edge from m to n.,"[5, 3, 6, 7]","Let's solve it step by step.
Nodes [5, 3, 6, 7] connect to node 4, so the predecessor nodes of node 4 are ","('[[9, 7, 3, 1, 2, 4], [5, 3, 6, 7], [0, 7, 9, 4, 11, 8, 1, 6, 5, 10], [9, 4]]',)",1,59
predecessor,"[(11, 8), (11, 2), (8, 14), (8, 5), (8, 6), (8, 2), (8, 10), (2, 11), (2, 0), (14, 7), (14, 4), (14, 10), (14, 12), (14, 8), (5, 0), (5, 4), (5, 1), (6, 7), (6, 14), (6, 13), (10, 6), (10, 0), (7, 1), (7, 14), (7, 5), (7, 6), (7, 0), (4, 12), (4, 14), (12, 1), (12, 5), (12, 4), (13, 5), (13, 4), (0, 4), (0, 13), (0, 5), (1, 11), (1, 0), (1, 7), (1, 9), (3, 4), (3, 10), (3, 14), (3, 7), (9, 10), (9, 8), (9, 0)]","{11: [8, 2],
8: [14, 5, 6, 2, 10],
2: [11, 0],
14: [7, 4, 10, 12, 8],
5: [0, 4, 1],
6: [7, 14, 13],
10: [6, 0],
7: [1, 14, 5, 6, 0],
4: [12, 14],
12: [1, 5, 4],
13: [5, 4],
0: [4, 13, 5],
1: [11, 0, 7, 9],
3: [4, 10, 14, 7],
9: [10, 8, 0]}","Node 11 is connected to nodes 8, 2.
Node 8 is connected to nodes 14, 5, 6, 2, 10.
Node 2 is connected to nodes 11, 0.
Node 14 is connected to nodes 7, 4, 10, 12, 8.
Node 5 is connected to nodes 0, 4, 1.
Node 6 is connected to nodes 7, 14, 13.
Node 10 is connected to nodes 6, 0.
Node 7 is connected to nodes 1, 14, 5, 6, 0.
Node 4 is connected to nodes 12, 14.
Node 12 is connected to nodes 1, 5, 4.
Node 13 is connected to nodes 5, 4.
Node 0 is connected to nodes 4, 13, 5.
Node 1 is connected to nodes 11, 0, 7, 9.
Node 3 is connected to nodes 4, 10, 14, 7.
Node 9 is connected to nodes 10, 8, 0.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",15,48,True,Which are the predecessor nodes of node 5? A predecessor of n is a node m such that there exists a directed edge from m to n.,"[8, 13, 0, 7, 12]","Let's solve it step by step.
Nodes [8, 13, 0, 7, 12] connect to node 5, so the predecessor nodes of node 5 are ","('[[12, 5, 11, 14, 7, 13, 10, 9, 2, 1, 6, 3], [7, 5, 0, 14, 9, 8, 2, 1, 10], [11, 5, 12, 3, 0, 6, 4, 10, 13, 14, 9], [8, 13, 0, 7, 12]]',)",3,60
