task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,steps,choices,label,id
edge,"[(4, 3), (4, 6), (4, 8), (4, 7), (3, 8), (6, 5), (6, 2), (6, 9), (6, 8), (8, 5), (8, 10), (8, 1), (7, 1), (5, 0), (5, 1), (5, 9), (2, 10), (0, 10)]","{4: [3, 6, 8, 7],
3: [4, 8],
6: [4, 5, 2, 9, 8],
8: [4, 3, 6, 5, 10, 1],
7: [4, 1],
5: [6, 0, 8, 1, 9],
2: [6, 10],
9: [6, 5],
0: [5, 10],
1: [5, 8, 7],
10: [8, 2, 0]}","Node 4 is connected to nodes 3, 6, 8, 7.
Node 3 is connected to nodes 4, 8.
Node 6 is connected to nodes 4, 5, 2, 9, 8.
Node 8 is connected to nodes 4, 3, 6, 5, 10, 1.
Node 7 is connected to nodes 4, 1.
Node 5 is connected to nodes 6, 0, 8, 1, 9.
Node 2 is connected to nodes 6, 10.
Node 9 is connected to nodes 6, 5.
Node 0 is connected to nodes 5, 10.
Node 1 is connected to nodes 5, 8, 7.
Node 10 is connected to nodes 8, 2, 0.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,18,False,Is there an edge between node 9 and node 3?,No,"Let's do it step by step.
The neighbors of node 9 are: [6, 5], which does not contain node 3. So the answer is ","('[Yes, No]',)",1,10
edge,"[(3, 5), (5, 1), (5, 0), (5, 8), (5, 7), (7, 10), (7, 0), (7, 6), (10, 8), (0, 6), (0, 7), (0, 1), (6, 7), (6, 1), (6, 8), (8, 2), (8, 9), (8, 3), (8, 7), (8, 10), (1, 6), (1, 3), (1, 7), (4, 9), (4, 3), (4, 7), (9, 1), (9, 4), (2, 3), (2, 7), (2, 0)]","{3: [5],
5: [1, 0, 8, 7],
7: [10, 0, 6],
10: [8],
0: [6, 7, 1],
6: [7, 1, 8],
8: [2, 9, 3, 7, 10],
1: [6, 3, 7],
4: [9, 3, 7],
9: [1, 4],
2: [3, 7, 0]}","Node 3 is connected to node 5.
Node 5 is connected to nodes 1, 0, 8, 7.
Node 7 is connected to nodes 10, 0, 6.
Node 10 is connected to node 8.
Node 0 is connected to nodes 6, 7, 1.
Node 6 is connected to nodes 7, 1, 8.
Node 8 is connected to nodes 2, 9, 3, 7, 10.
Node 1 is connected to nodes 6, 3, 7.
Node 4 is connected to nodes 9, 3, 7.
Node 9 is connected to nodes 1, 4.
Node 2 is connected to nodes 3, 7, 0.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,31,True,Is there a directed edge from node 2 to node 7?,Yes,"Let's do it step by step.
The successors of node 2 are: [3, 7, 0], which contains node 7. So the answer is ","('[Yes, No]',)",0,11
edge,"[(10, 3), (10, 5), (10, 8), (10, 1), (10, 6), (10, 11), (10, 9), (10, 4), (10, 0), (3, 1), (3, 6), (3, 2), (5, 1), (5, 2), (5, 4), (8, 6), (8, 11), (8, 9), (8, 2), (8, 0), (1, 7), (1, 11), (1, 9), (1, 2), (6, 11), (6, 2), (6, 4), (6, 0), (9, 2), (9, 4), (4, 7)]","{10: [3, 5, 8, 1, 6, 11, 9, 4, 0],
3: [10, 1, 6, 2],
5: [10, 1, 2, 4],
8: [10, 6, 11, 9, 2, 0],
1: [10, 3, 5, 7, 11, 9, 2],
6: [10, 3, 8, 11, 2, 4, 0],
11: [10, 8, 1, 6],
9: [10, 8, 1, 2, 4],
4: [10, 5, 6, 7, 9],
0: [10, 8, 6],
2: [3, 5, 8, 1, 6, 9],
7: [1, 4]}","Node 10 is connected to nodes 3, 5, 8, 1, 6, 11, 9, 4, 0.
Node 3 is connected to nodes 10, 1, 6, 2.
Node 5 is connected to nodes 10, 1, 2, 4.
Node 8 is connected to nodes 10, 6, 11, 9, 2, 0.
Node 1 is connected to nodes 10, 3, 5, 7, 11, 9, 2.
Node 6 is connected to nodes 10, 3, 8, 11, 2, 4, 0.
Node 11 is connected to nodes 10, 8, 1, 6.
Node 9 is connected to nodes 10, 8, 1, 2, 4.
Node 4 is connected to nodes 10, 5, 6, 7, 9.
Node 0 is connected to nodes 10, 8, 6.
Node 2 is connected to nodes 3, 5, 8, 1, 6, 9.
Node 7 is connected to nodes 1, 4.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,31,False,Is there an edge between node 8 and node 10?,Yes,"Let's do it step by step.
The neighbors of node 8 are: [10, 6, 11, 9, 2, 0], which contains node 10. So the answer is ","('[Yes, No]',)",0,12
edge,"[(1, 0), (1, 9), (1, 10), (1, 11), (1, 3), (0, 13), (0, 6), (0, 8), (0, 12), (9, 13), (9, 4), (9, 8), (9, 12), (10, 4), (10, 6), (10, 5), (10, 11), (11, 2), (11, 13), (11, 6), (11, 5), (11, 7), (11, 12), (11, 3), (3, 2), (3, 4), (3, 6), (3, 8), (3, 5), (2, 13), (2, 6), (2, 5), (2, 12), (13, 4), (13, 6), (13, 8), (13, 5), (13, 7), (13, 12), (5, 4), (12, 8), (8, 4), (4, 7)]","{1: [0, 9, 10, 11, 3],
0: [1, 13, 6, 8, 12],
9: [1, 13, 4, 8, 12],
10: [1, 4, 6, 5, 11],
11: [1, 2, 13, 6, 5, 10, 7, 12, 3],
3: [1, 2, 4, 6, 8, 5, 11],
2: [13, 6, 5, 11, 12, 3],
13: [2, 0, 4, 6, 8, 5, 9, 11, 7, 12],
6: [2, 0, 13, 10, 11, 3],
5: [2, 13, 4, 10, 11, 3],
12: [2, 0, 13, 8, 9, 11],
8: [0, 13, 4, 9, 12, 3],
4: [13, 8, 5, 9, 10, 7, 3],
7: [13, 4, 11]}","Node 1 is connected to nodes 0, 9, 10, 11, 3.
Node 0 is connected to nodes 1, 13, 6, 8, 12.
Node 9 is connected to nodes 1, 13, 4, 8, 12.
Node 10 is connected to nodes 1, 4, 6, 5, 11.
Node 11 is connected to nodes 1, 2, 13, 6, 5, 10, 7, 12, 3.
Node 3 is connected to nodes 1, 2, 4, 6, 8, 5, 11.
Node 2 is connected to nodes 13, 6, 5, 11, 12, 3.
Node 13 is connected to nodes 2, 0, 4, 6, 8, 5, 9, 11, 7, 12.
Node 6 is connected to nodes 2, 0, 13, 10, 11, 3.
Node 5 is connected to nodes 2, 13, 4, 10, 11, 3.
Node 12 is connected to nodes 2, 0, 13, 8, 9, 11.
Node 8 is connected to nodes 0, 13, 4, 9, 12, 3.
Node 4 is connected to nodes 13, 8, 5, 9, 10, 7, 3.
Node 7 is connected to nodes 13, 4, 11.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,43,False,Is there an edge between node 5 and node 13?,Yes,"Let's do it step by step.
The neighbors of node 5 are: [2, 13, 4, 10, 11, 3], which contains node 13. So the answer is ","('[Yes, No]',)",0,13
edge,"[(0, 1), (0, 2), (1, 4), (4, 3), (3, 8), (3, 5), (8, 6), (5, 7), (6, 9), (9, 10), (10, 7)]","{0: [1, 2],
1: [0, 4],
2: [0],
4: [1, 3],
3: [8, 4, 5],
8: [3, 6],
5: [3, 7],
6: [8, 9],
9: [6, 10],
10: [9, 7],
7: [5, 10]}","Node 0 is connected to nodes 1, 2.
Node 1 is connected to nodes 0, 4.
Node 2 is connected to node 0.
Node 4 is connected to nodes 1, 3.
Node 3 is connected to nodes 8, 4, 5.
Node 8 is connected to nodes 3, 6.
Node 5 is connected to nodes 3, 7.
Node 6 is connected to nodes 8, 9.
Node 9 is connected to nodes 6, 10.
Node 10 is connected to nodes 9, 7.
Node 7 is connected to nodes 5, 10.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,11,False,Is there an edge between node 5 and node 2?,No,"Let's do it step by step.
The neighbors of node 5 are: [3, 7], which does not contain node 2. So the answer is ","('[Yes, No]',)",1,14
edge,"[(2, 3), (2, 9), (3, 12), (3, 6), (9, 11), (9, 13), (5, 3), (4, 8), (8, 2), (8, 0), (13, 7), (7, 4), (7, 10), (1, 9), (1, 5), (10, 1)]","{2: [3, 9],
3: [12, 6],
9: [11, 13],
5: [3],
4: [8],
8: [2, 0],
12: [],
6: [],
13: [7],
7: [4, 10],
1: [9, 5],
0: [],
10: [1],
11: []}","Node 2 is connected to nodes 3, 9.
Node 3 is connected to nodes 12, 6.
Node 9 is connected to nodes 11, 13.
Node 5 is connected to node 3.
Node 4 is connected to node 8.
Node 8 is connected to nodes 2, 0.
Node 13 is connected to node 7.
Node 7 is connected to nodes 4, 10.
Node 1 is connected to nodes 9, 5.
Node 10 is connected to node 1.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,16,True,Is there a directed edge from node 6 to node 7?,No,"Let's do it step by step.
The successors of node 6 are: [], which does not contain node 7. So the answer is ","('[Yes, No]',)",1,15
edge,"[(5, 8), (5, 9), (8, 9), (9, 7), (7, 0), (6, 3), (6, 4), (6, 1), (3, 2), (1, 2)]","{5: [8, 9],
8: [5, 9],
9: [5, 8, 7],
7: [9, 0],
0: [7],
6: [3, 4, 1],
3: [6, 2],
4: [6],
1: [6, 2],
2: [3, 1]}","Node 5 is connected to nodes 8, 9.
Node 8 is connected to nodes 5, 9.
Node 9 is connected to nodes 5, 8, 7.
Node 7 is connected to nodes 9, 0.
Node 0 is connected to node 7.
Node 6 is connected to nodes 3, 4, 1.
Node 3 is connected to nodes 6, 2.
Node 4 is connected to node 6.
Node 1 is connected to nodes 6, 2.
Node 2 is connected to nodes 3, 1.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,10,False,Is there an edge between node 7 and node 6?,No,"Let's do it step by step.
The neighbors of node 7 are: [9, 0], which does not contain node 6. So the answer is ","('[Yes, No]',)",1,16
edge,"[(5, 3), (5, 9), (5, 10), (5, 2), (5, 7), (5, 0), (3, 2), (3, 10), (3, 8), (9, 2), (9, 7), (10, 2), (10, 0), (10, 7), (2, 4), (2, 0), (2, 1), (2, 7), (7, 4), (7, 6), (0, 1), (8, 4), (8, 6), (4, 1)]","{5: [3, 9, 10, 2, 7, 0],
3: [5, 2, 10, 8],
9: [5, 2, 7],
10: [5, 3, 2, 0, 7],
2: [5, 3, 4, 10, 0, 9, 1, 7],
7: [5, 4, 2, 10, 9, 6],
0: [5, 2, 10, 1],
8: [3, 4, 6],
4: [2, 8, 7, 1],
1: [4, 2, 0],
6: [8, 7]}","Node 5 is connected to nodes 3, 9, 10, 2, 7, 0.
Node 3 is connected to nodes 5, 2, 10, 8.
Node 9 is connected to nodes 5, 2, 7.
Node 10 is connected to nodes 5, 3, 2, 0, 7.
Node 2 is connected to nodes 5, 3, 4, 10, 0, 9, 1, 7.
Node 7 is connected to nodes 5, 4, 2, 10, 9, 6.
Node 0 is connected to nodes 5, 2, 10, 1.
Node 8 is connected to nodes 3, 4, 6.
Node 4 is connected to nodes 2, 8, 7, 1.
Node 1 is connected to nodes 4, 2, 0.
Node 6 is connected to nodes 8, 7.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,24,False,Is there an edge between node 10 and node 5?,Yes,"Let's do it step by step.
The neighbors of node 10 are: [5, 3, 2, 0, 7], which contains node 5. So the answer is ","('[Yes, No]',)",0,17
edge,"[(8, 5), (8, 2), (5, 4), (5, 6), (2, 1), (4, 9), (6, 0), (0, 3), (3, 7), (9, 7)]","{8: [5, 2],
5: [8, 4, 6],
2: [8, 1],
4: [5, 9],
6: [5, 0],
0: [6, 3],
3: [0, 7],
1: [2],
9: [7, 4],
7: [9, 3]}","Node 8 is connected to nodes 5, 2.
Node 5 is connected to nodes 8, 4, 6.
Node 2 is connected to nodes 8, 1.
Node 4 is connected to nodes 5, 9.
Node 6 is connected to nodes 5, 0.
Node 0 is connected to nodes 6, 3.
Node 3 is connected to nodes 0, 7.
Node 1 is connected to node 2.
Node 9 is connected to nodes 7, 4.
Node 7 is connected to nodes 9, 3.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,10,False,Is there an edge between node 3 and node 1?,No,"Let's do it step by step.
The neighbors of node 3 are: [0, 7], which does not contain node 1. So the answer is ","('[Yes, No]',)",1,18
edge,"[(8, 1), (8, 4), (8, 6), (1, 7), (1, 5), (1, 2), (1, 8), (4, 6), (4, 0), (4, 1), (6, 8), (6, 1), (6, 7), (6, 5), (7, 2), (7, 8), (5, 6), (5, 2), (5, 1), (5, 7), (2, 8), (2, 5), (2, 6), (2, 0), (0, 2), (0, 5), (3, 8), (3, 1), (3, 5), (3, 6)]","{8: [1, 4, 6],
1: [7, 5, 2, 8],
4: [6, 0, 1],
6: [8, 1, 7, 5],
7: [2, 8],
5: [6, 2, 1, 7],
2: [8, 5, 6, 0],
0: [2, 5],
3: [8, 1, 5, 6]}","Node 8 is connected to nodes 1, 4, 6.
Node 1 is connected to nodes 7, 5, 2, 8.
Node 4 is connected to nodes 6, 0, 1.
Node 6 is connected to nodes 8, 1, 7, 5.
Node 7 is connected to nodes 2, 8.
Node 5 is connected to nodes 6, 2, 1, 7.
Node 2 is connected to nodes 8, 5, 6, 0.
Node 0 is connected to nodes 2, 5.
Node 3 is connected to nodes 8, 1, 5, 6.","[0, 1, 2, 3, 4, 5, 6, 7, 8]",9,30,True,Is there a directed edge from node 6 to node 5?,Yes,"Let's do it step by step.
The successors of node 6 are: [8, 1, 7, 5], which contains node 5. So the answer is ","('[Yes, No]',)",0,19
